date,Netflix,isPartial
2016-04-03,76,False
2016-04-04,51,False
2016-04-05,47,False
2016-04-06,47,False
2016-04-07,47,False
2016-04-08,54,False
2016-04-09,66,False
2016-04-10,69,False
2016-04-11,51,False
2016-04-12,47,False
2016-04-13,45,False
2016-04-14,47,False
2016-04-15,50,False
2016-04-16,63,False
2016-04-17,65,False
2016-04-18,49,False
2016-04-19,47,False
2016-04-20,45,False
2016-04-21,48,False
2016-04-22,50,False
2016-04-23,61,False
2016-04-24,64,False
2016-04-25,47,False
2016-04-26,45,False
2016-04-27,44,False
2016-04-28,44,False
2016-04-29,48,False
2016-04-30,60,False
2016-05-01,69,False
2016-05-02,50,False
2016-05-03,43,False
2016-05-04,43,False
2016-05-05,45,False
2016-05-06,48,False
2016-05-07,56,False
2016-05-08,61,False
2016-05-09,45,False
2016-05-10,45,False
2016-05-11,45,False
2016-05-12,43,False
2016-05-13,47,False
2016-05-14,59,False
2016-05-15,68,False
2016-05-16,51,False
2016-05-17,44,False
2016-05-18,44,False
2016-05-19,46,False
2016-05-20,50,False
2016-05-21,63,False
2016-05-22,67,False
2016-05-23,48,False
2016-05-24,48,False
2016-05-25,46,False
2016-05-26,51,False
2016-05-27,53,False
2016-05-28,60,False
2016-05-29,67,False
2016-05-30,55,False
2016-05-31,47,False
2016-06-01,49,False
2016-06-02,49,False
2016-06-03,52,False
2016-06-04,64,False
2016-06-05,67,False
2016-06-06,49,False
2016-06-07,47,False
2016-06-08,47,False
2016-06-09,47,False
2016-06-10,50,False
2016-06-11,60,False
2016-06-12,67,False
2016-06-13,47,False
2016-06-14,48,False
2016-06-15,50,False
2016-06-16,48,False
2016-06-17,57,False
2016-06-18,67,False
2016-06-19,66,False
2016-06-20,58,False
2016-06-21,54,False
2016-06-22,50,False
2016-06-23,53,False
2016-06-24,53,False
2016-06-25,63,False
2016-06-26,67,False
2016-06-27,50,False
2016-06-28,54,False
2016-06-29,53,False
2016-06-30,53,False
2016-07-01,58,False
2016-07-02,66,False
2016-07-03,73,False
2016-07-04,60,False
2016-07-05,55,False
2016-07-06,53,False
2016-07-07,51,False
2016-07-08,53,False
2016-07-09,64,False
2016-07-10,65,False
2016-07-11,55,False
2016-07-12,54,False
2016-07-13,53,False
2016-07-14,50,False
2016-07-15,53,False
2016-07-16,63,False
2016-07-17,71,False
2016-07-18,57,False
2016-07-19,57,False
2016-07-20,52,False
2016-07-21,54,False
2016-07-22,54,False
2016-07-23,63,False
2016-07-24,71,False
2016-07-25,57,False
2016-07-26,55,False
2016-07-27,54,False
2016-07-28,54,False
2016-07-29,56,False
2016-07-30,67,False
2016-07-31,92,False
2016-08-01,58,False
2016-08-02,58,False
2016-08-03,55,False
2016-08-04,52,False
2016-08-05,54,False
2016-08-06,57,False
2016-08-07,66,False
2016-08-08,50,False
2016-08-09,48,False
2016-08-10,48,False
2016-08-11,47,False
2016-08-12,48,False
2016-08-13,61,False
2016-08-14,63,False
2016-08-15,54,False
2016-08-16,48,False
2016-08-17,49,False
2016-08-18,47,False
2016-08-19,50,False
2016-08-20,62,False
2016-08-21,67,False
2016-08-22,54,False
2016-08-23,51,False
2016-08-24,50,False
2016-08-25,50,False
2016-08-26,53,False
2016-08-27,67,False
2016-08-28,77,False
2016-08-29,52,False
2016-08-30,52,False
2016-08-31,50,False
2016-09-01,52,False
2016-09-02,61,False
2016-09-03,72,False
2016-09-04,78,False
2016-09-05,64,False
2016-09-06,54,False
2016-09-07,55,False
2016-09-08,51,False
2016-09-09,54,False
2016-09-10,66,False
2016-09-11,69,False
