date,Netflix,isPartial
2017-10-06,60,False
2017-10-07,75,False
2017-10-08,81,False
2017-10-09,60,False
2017-10-10,52,False
2017-10-11,54,False
2017-10-12,61,False
2017-10-13,62,False
2017-10-14,76,False
2017-10-15,79,False
2017-10-16,59,False
2017-10-17,54,False
2017-10-18,53,False
2017-10-19,53,False
2017-10-20,59,False
2017-10-21,72,False
2017-10-22,80,False
2017-10-23,60,False
2017-10-24,57,False
2017-10-25,54,False
2017-10-26,56,False
2017-10-27,67,False
2017-10-28,79,False
2017-10-29,84,False
2017-10-30,65,False
2017-10-31,61,False
2017-11-01,62,False
2017-11-02,61,False
2017-11-03,63,False
2017-11-04,79,False
2017-11-05,82,False
2017-11-06,58,False
2017-11-07,56,False
2017-11-08,55,False
2017-11-09,54,False
2017-11-10,60,False
2017-11-11,75,False
2017-11-12,80,False
2017-11-13,57,False
2017-11-14,53,False
2017-11-15,57,False
2017-11-16,55,False
2017-11-17,61,False
2017-11-18,77,False
2017-11-19,82,False
2017-11-20,64,False
2017-11-21,59,False
2017-11-22,59,False
2017-11-23,59,False
2017-11-24,61,False
2017-11-25,76,False
2017-11-26,82,False
2017-11-27,57,False
2017-11-28,54,False
2017-11-29,54,False
2017-11-30,53,False
2017-12-01,60,False
2017-12-02,78,False
2017-12-03,83,False
2017-12-04,61,False
2017-12-05,57,False
2017-12-06,59,False
2017-12-07,58,False
2017-12-08,64,False
2017-12-09,78,False
2017-12-10,82,False
2017-12-11,59,False
2017-12-12,59,False
2017-12-13,57,False
2017-12-14,58,False
2017-12-15,64,False
2017-12-16,75,False
2017-12-17,82,False
2017-12-18,64,False
2017-12-19,62,False
2017-12-20,63,False
2017-12-21,68,False
2017-12-22,75,False
2017-12-23,86,False
2017-12-24,83,False
2017-12-25,93,False
2017-12-26,90,False
2017-12-27,87,False
2017-12-28,83,False
2017-12-29,86,False
2017-12-30,92,False
2017-12-31,84,False
2018-01-01,100,False
2018-01-02,87,False
2018-01-03,80,False
2018-01-04,77,False
2018-01-05,77,False
2018-01-06,92,False
2018-01-07,97,False
2018-01-08,75,False
2018-01-09,66,False
2018-01-10,66,False
2018-01-11,65,False
2018-01-12,70,False
2018-01-13,88,False
2018-01-14,94,False
2018-01-15,74,False
2018-01-16,66,False
2018-01-17,66,False
2018-01-18,64,False
2018-01-19,70,False
2018-01-20,84,False
2018-01-21,90,False
2018-01-22,68,False
2018-01-23,69,False
2018-01-24,64,False
2018-01-25,75,False
2018-01-26,71,False
2018-01-27,83,False
2018-01-28,90,False
2018-01-29,67,False
2018-01-30,64,False
2018-01-31,61,False
2018-02-01,63,False
2018-02-02,67,False
2018-02-03,84,False
2018-02-04,85,False
2018-02-05,66,False
2018-02-06,61,False
2018-02-07,61,False
2018-02-08,59,False
2018-02-09,65,False
2018-02-10,82,False
2018-02-11,88,False
2018-02-12,68,False
2018-02-13,63,False
2018-02-14,62,False
2018-02-15,63,False
2018-02-16,67,False
2018-02-17,83,False
2018-02-18,88,False
2018-02-19,69,False
2018-02-20,60,False
2018-02-21,58,False
2018-02-22,59,False
2018-02-23,66,False
2018-02-24,81,False
2018-02-25,86,False
2018-02-26,63,False
2018-02-27,61,False
2018-02-28,59,False
2018-03-01,65,False
2018-03-02,68,False
2018-03-03,84,False
2018-03-04,87,False
2018-03-05,62,False
2018-03-06,58,False
2018-03-07,59,False
2018-03-08,61,False
2018-03-09,65,False
2018-03-10,82,False
2018-03-11,88,False
2018-03-12,66,False
2018-03-13,62,False
2018-03-14,63,False
2018-03-15,60,False
2018-03-16,64,False
2018-03-17,81,False
2018-03-18,86,False
2018-03-19,62,False
2018-03-20,59,False
2018-03-21,60,False
2018-03-22,60,False
2018-03-23,65,False
2018-03-24,82,False
2018-03-25,90,False
2018-03-26,65,False
2018-03-27,63,False
2018-03-28,64,False
2018-03-29,69,False
2018-03-30,83,False
2018-03-31,87,False
2018-04-01,95,False
2018-04-02,79,False
2018-04-03,64,False
2018-04-04,60,False
2018-04-05,60,False
2018-04-06,69,False
2018-04-07,83,False
2018-04-08,88,False
2018-04-09,64,False
2018-04-10,59,False
2018-04-11,56,False
2018-04-12,58,False
2018-04-13,67,False
2018-04-14,82,False
2018-04-15,91,False
2018-04-16,66,False
2018-04-17,61,False
2018-04-18,60,False
2018-04-19,59,False
2018-04-20,62,False
2018-04-21,79,False
2018-04-22,86,False
2018-04-23,64,False
2018-04-24,60,False
2018-04-25,59,False
2018-04-26,58,False
2018-04-27,64,False
2018-04-28,79,False
2018-04-29,88,False
2018-04-30,71,False
2018-05-01,76,False
2018-05-02,60,False
2018-05-03,58,False
2018-05-04,63,False
2018-05-05,77,False
2018-05-06,81,False
2018-05-07,60,False
2018-05-08,57,False
2018-05-09,57,False
2018-05-10,61,False
2018-05-11,64,False
2018-05-12,77,False
2018-05-13,83,False
2018-05-14,63,False
2018-05-15,59,False
2018-05-16,59,False
2018-05-17,61,False
2018-05-18,73,False
2018-05-19,82,False
2018-05-20,91,False
2018-05-21,71,False
2018-05-22,66,False
2018-05-23,64,False
2018-05-24,67,False
2018-05-25,70,False
2018-05-26,76,False
2018-05-27,86,False
2018-05-28,69,False
2018-05-29,63,False
2018-05-30,63,False
2018-05-31,65,False
2018-06-01,67,False
2018-06-02,81,False
2018-06-03,86,False
2018-06-04,63,False
2018-06-05,61,False
2018-06-06,59,False
2018-06-07,57,False
2018-06-08,63,False
2018-06-09,75,False
2018-06-10,86,False
2018-06-11,80,False
