date,Hasbro,isPartial
2013-09-15,73,False
2013-09-16,52,False
2013-09-17,57,False
2013-09-18,56,False
2013-09-19,53,False
2013-09-20,49,False
2013-09-21,61,False
2013-09-22,61,False
2013-09-23,59,False
2013-09-24,60,False
2013-09-25,60,False
2013-09-26,64,False
2013-09-27,63,False
2013-09-28,63,False
2013-09-29,71,False
2013-09-30,58,False
2013-10-01,53,False
2013-10-02,54,False
2013-10-03,56,False
2013-10-04,55,False
2013-10-05,70,False
2013-10-06,73,False
2013-10-07,59,False
2013-10-08,64,False
2013-10-09,51,False
2013-10-10,52,False
2013-10-11,63,False
2013-10-12,76,False
2013-10-13,76,False
2013-10-14,60,False
2013-10-15,62,False
2013-10-16,67,False
2013-10-17,69,False
2013-10-18,61,False
2013-10-19,63,False
2013-10-20,84,False
2013-10-21,65,False
2013-10-22,64,False
2013-10-23,73,False
2013-10-24,69,False
2013-10-25,63,False
2013-10-26,62,False
2013-10-27,74,False
2013-10-28,73,False
2013-10-29,63,False
2013-10-30,66,False
2013-10-31,56,False
2013-11-01,64,False
2013-11-02,79,False
2013-11-03,89,False
2013-11-04,76,False
2013-11-05,73,False
2013-11-06,71,False
