date,Hasbro,isPartial
2012-01-26,69,False
2012-01-27,80,False
2012-01-28,94,False
2012-01-29,90,False
2012-01-30,73,False
2012-01-31,69,False
2012-02-01,74,False
2012-02-02,72,False
2012-02-03,73,False
2012-02-04,82,False
2012-02-05,83,False
2012-02-06,77,False
2012-02-07,70,False
2012-02-08,70,False
2012-02-09,67,False
2012-02-10,79,False
2012-02-11,100,False
2012-02-12,83,False
2012-02-13,85,False
2012-02-14,73,False
2012-02-15,69,False
2012-02-16,69,False
2012-02-17,71,False
2012-02-18,78,False
2012-02-19,72,False
2012-02-20,67,False
2012-02-21,76,False
2012-02-22,54,False
2012-02-23,62,False
2012-02-24,74,False
2012-02-25,86,False
2012-02-26,90,False
2012-02-27,68,False
2012-02-28,70,False
2012-02-29,63,False
2012-03-01,70,False
2012-03-02,66,False
2012-03-03,77,False
2012-03-04,75,False
2012-03-05,60,False
2012-03-06,59,False
2012-03-07,65,False
2012-03-08,55,False
2012-03-09,61,False
2012-03-10,70,False
2012-03-11,84,False
2012-03-12,59,False
2012-03-13,62,False
2012-03-14,58,False
2012-03-15,56,False
2012-03-16,62,False
2012-03-17,78,False
2012-03-18,66,False
2012-03-19,59,False
2012-03-20,49,False
2012-03-21,67,False
2012-03-22,57,False
2012-03-23,63,False
2012-03-24,69,False
2012-03-25,81,False
2012-03-26,70,False
2012-03-27,67,False
2012-03-28,71,False
2012-03-29,66,False
2012-03-30,71,False
2012-03-31,73,False
2012-04-01,76,False
2012-04-02,66,False
2012-04-03,60,False
2012-04-04,61,False
2012-04-05,60,False
2012-04-06,65,False
2012-04-07,67,False
2012-04-08,78,False
2012-04-09,66,False
2012-04-10,66,False
2012-04-11,59,False
2012-04-12,70,False
2012-04-13,62,False
2012-04-14,70,False
2012-04-15,74,False
2012-04-16,67,False
2012-04-17,66,False
2012-04-18,71,False
2012-04-19,54,False
2012-04-20,70,False
2012-04-21,62,False
2012-04-22,73,False
2012-04-23,63,False
2012-04-24,59,False
2012-04-25,64,False
2012-04-26,65,False
2012-04-27,58,False
2012-04-28,70,False
2012-04-29,82,False
2012-04-30,61,False
2012-05-01,76,False
2012-05-02,65,False
2012-05-03,64,False
2012-05-04,65,False
2012-05-05,66,False
2012-05-06,68,False
2012-05-07,71,False
2012-05-08,54,False
2012-05-09,55,False
2012-05-10,50,False
2012-05-11,60,False
2012-05-12,81,False
2012-05-13,67,False
2012-05-14,62,False
2012-05-15,59,False
2012-05-16,64,False
2012-05-17,59,False
2012-05-18,63,False
2012-05-19,72,False
2012-05-20,72,False
2012-05-21,57,False
2012-05-22,59,False
2012-05-23,61,False
2012-05-24,59,False
2012-05-25,52,False
2012-05-26,60,False
2012-05-27,62,False
2012-05-28,62,False
2012-05-29,58,False
2012-05-30,53,False
2012-05-31,58,False
2012-06-01,54,False
2012-06-02,54,False
2012-06-03,72,False
2012-06-04,48,False
2012-06-05,55,False
2012-06-06,53,False
2012-06-07,58,False
2012-06-08,55,False
2012-06-09,54,False
2012-06-10,66,False
2012-06-11,49,False
2012-06-12,60,False
2012-06-13,51,False
2012-06-14,55,False
2012-06-15,49,False
2012-06-16,62,False
2012-06-17,57,False
2012-06-18,51,False
2012-06-19,56,False
2012-06-20,55,False
2012-06-21,49,False
2012-06-22,59,False
2012-06-23,66,False
2012-06-24,68,False
