date,Hasbro,isPartial
2017-05-29,33,False
2017-05-30,33,False
2017-05-31,29,False
2017-06-01,30,False
2017-06-02,28,False
2017-06-03,29,False
2017-06-04,46,False
2017-06-05,34,False
2017-06-06,33,False
2017-06-07,35,False
2017-06-08,30,False
2017-06-09,31,False
2017-06-10,34,False
2017-06-11,30,False
2017-06-12,30,False
2017-06-13,28,False
2017-06-14,31,False
2017-06-15,31,False
2017-06-16,31,False
2017-06-17,30,False
2017-06-18,29,False
2017-06-19,40,False
2017-06-20,39,False
2017-06-21,41,False
2017-06-22,33,False
2017-06-23,36,False
2017-06-24,33,False
2017-06-25,34,False
2017-06-26,41,False
2017-06-27,42,False
2017-06-28,43,False
2017-06-29,40,False
2017-06-30,32,False
2017-07-01,47,False
2017-07-02,35,False
2017-07-03,38,False
2017-07-04,30,False
2017-07-05,36,False
2017-07-06,30,False
2017-07-07,39,False
2017-07-08,37,False
2017-07-09,43,False
2017-07-10,29,False
2017-07-11,33,False
2017-07-12,36,False
2017-07-13,37,False
2017-07-14,35,False
2017-07-15,32,False
2017-07-16,46,False
2017-07-17,36,False
2017-07-18,44,False
2017-07-19,33,False
2017-07-20,48,False
2017-07-21,43,False
2017-07-22,45,False
2017-07-23,44,False
2017-07-24,42,False
2017-07-25,40,False
2017-07-26,35,False
2017-07-27,41,False
2017-07-28,40,False
2017-07-29,35,False
2017-07-30,38,False
2017-07-31,32,False
2017-08-01,46,False
2017-08-02,34,False
2017-08-03,43,False
2017-08-04,37,False
2017-08-05,46,False
2017-08-06,37,False
2017-08-07,37,False
2017-08-08,33,False
2017-08-09,34,False
2017-08-10,27,False
2017-08-11,35,False
2017-08-12,37,False
2017-08-13,33,False
2017-08-14,43,False
2017-08-15,41,False
2017-08-16,33,False
2017-08-17,28,False
2017-08-18,36,False
2017-08-19,42,False
2017-08-20,37,False
2017-08-21,37,False
2017-08-22,30,False
2017-08-23,31,False
2017-08-24,30,False
2017-08-25,35,False
2017-08-26,31,False
2017-08-27,26,False
2017-08-28,32,False
2017-08-29,34,False
2017-08-30,29,False
2017-08-31,43,False
2017-09-01,44,False
2017-09-02,35,False
2017-09-03,38,False
2017-09-04,37,False
2017-09-05,34,False
2017-09-06,33,False
2017-09-07,35,False
2017-09-08,39,False
2017-09-09,39,False
2017-09-10,40,False
2017-09-11,43,False
2017-09-12,32,False
2017-09-13,30,False
2017-09-14,32,False
2017-09-15,33,False
2017-09-16,44,False
2017-09-17,35,False
2017-09-18,40,False
2017-09-19,40,False
2017-09-20,47,False
2017-09-21,38,False
2017-09-22,38,False
2017-09-23,36,False
2017-09-24,34,False
2017-09-25,34,False
2017-09-26,29,False
2017-09-27,41,False
2017-09-28,35,False
2017-09-29,27,False
2017-09-30,44,False
2017-10-01,34,False
2017-10-02,36,False
2017-10-03,38,False
2017-10-04,33,False
2017-10-05,39,False
2017-10-06,41,False
2017-10-07,42,False
2017-10-08,49,False
2017-10-09,39,False
2017-10-10,32,False
2017-10-11,38,False
2017-10-12,39,False
2017-10-13,40,False
2017-10-14,36,False
2017-10-15,45,False
2017-10-16,34,False
2017-10-17,37,False
2017-10-18,38,False
2017-10-19,35,False
2017-10-20,39,False
2017-10-21,38,False
2017-10-22,37,False
2017-10-23,45,False
2017-10-24,43,False
2017-10-25,32,False
2017-10-26,42,False
2017-10-27,40,False
2017-10-28,39,False
2017-10-29,41,False
2017-10-30,39,False
2017-10-31,38,False
2017-11-01,44,False
2017-11-02,42,False
2017-11-03,46,False
2017-11-04,51,False
2017-11-05,48,False
2017-11-06,37,False
2017-11-07,47,False
2017-11-08,56,False
2017-11-09,52,False
2017-11-10,49,False
2017-11-11,89,False
2017-11-12,71,False
2017-11-13,69,False
2017-11-14,59,False
2017-11-15,61,False
2017-11-16,58,False
2017-11-17,45,False
2017-11-18,50,False
2017-11-19,65,False
2017-11-20,59,False
2017-11-21,55,False
2017-11-22,49,False
