date,Hasbro,isPartial
2011-09-18,58,False
2011-09-19,48,False
2011-09-20,44,False
2011-09-21,46,False
2011-09-22,49,False
2011-09-23,42,False
2011-09-24,53,False
2011-09-25,58,False
2011-09-26,46,False
2011-09-27,42,False
2011-09-28,38,False
2011-09-29,35,False
2011-09-30,45,False
2011-10-01,49,False
2011-10-02,62,False
2011-10-03,37,False
2011-10-04,44,False
2011-10-05,42,False
2011-10-06,42,False
2011-10-07,45,False
2011-10-08,60,False
2011-10-09,49,False
2011-10-10,51,False
2011-10-11,47,False
2011-10-12,47,False
2011-10-13,45,False
2011-10-14,44,False
2011-10-15,47,False
2011-10-16,51,False
2011-10-17,43,False
2011-10-18,38,False
2011-10-19,56,False
2011-10-20,42,False
2011-10-21,38,False
2011-10-22,42,False
2011-10-23,41,False
2011-10-24,43,False
2011-10-25,48,False
2011-10-26,48,False
2011-10-27,45,False
2011-10-28,46,False
2011-10-29,62,False
2011-10-30,63,False
2011-10-31,42,False
2011-11-01,53,False
2011-11-02,55,False
2011-11-03,59,False
2011-11-04,55,False
2011-11-05,78,False
2011-11-06,73,False
2011-11-07,67,False
2011-11-08,70,False
2011-11-09,57,False
2011-11-10,61,False
2011-11-11,59,False
2011-11-12,71,False
2011-11-13,75,False
2011-11-14,60,False
2011-11-15,59,False
2011-11-16,55,False
2011-11-17,47,False
2011-11-18,62,False
2011-11-19,69,False
2011-11-20,76,False
2011-11-21,62,False
2011-11-22,67,False
2011-11-23,60,False
2011-11-24,68,False
2011-11-25,80,False
2011-11-26,82,False
2011-11-27,100,False
2011-11-28,90,False
2011-11-29,74,False
2011-11-30,72,False
2011-12-01,71,False
2011-12-02,78,False
2011-12-03,88,False
2011-12-04,94,False
2011-12-05,80,False
2011-12-06,81,False
2011-12-07,82,False
2011-12-08,89,False
2011-12-09,77,False
2011-12-10,92,False
2011-12-11,92,False
2011-12-12,97,False
2011-12-13,83,False
2011-12-14,99,False
2011-12-15,79,False
2011-12-16,79,False
2011-12-17,92,False
2011-12-18,84,False
2011-12-19,74,False
2011-12-20,83,False
2011-12-21,76,False
2011-12-22,80,False
2011-12-23,74,False
2011-12-24,64,False
2011-12-25,81,False
2011-12-26,82,False
2011-12-27,73,False
2011-12-28,76,False
2011-12-29,64,False
2011-12-30,65,False
2011-12-31,64,False
2012-01-01,61,False
2012-01-02,57,False
2012-01-03,47,False
2012-01-04,49,False
2012-01-05,57,False
2012-01-06,56,False
2012-01-07,55,False
2012-01-08,56,False
2012-01-09,39,False
2012-01-10,42,False
2012-01-11,34,False
2012-01-12,43,False
2012-01-13,40,False
2012-01-14,38,False
2012-01-15,47,False
2012-01-16,42,False
2012-01-17,38,False
2012-01-18,45,False
2012-01-19,41,False
2012-01-20,45,False
2012-01-21,63,False
2012-01-22,63,False
2012-01-23,52,False
2012-01-24,46,False
2012-01-25,43,False
2012-01-26,47,False
2012-01-27,47,False
2012-01-28,51,False
2012-01-29,53,False
2012-01-30,38,False
2012-01-31,48,False
2012-02-01,45,False
2012-02-02,43,False
2012-02-03,54,False
2012-02-04,45,False
2012-02-05,47,False
2012-02-06,44,False
2012-02-07,37,False
2012-02-08,45,False
2012-02-09,45,False
2012-02-10,49,False
2012-02-11,52,False
2012-02-12,47,False
2012-02-13,47,False
2012-02-14,45,False
2012-02-15,40,False
2012-02-16,46,False
2012-02-17,49,False
2012-02-18,51,False
2012-02-19,47,False
2012-02-20,45,False
2012-02-21,39,False
2012-02-22,38,False
2012-02-23,39,False
2012-02-24,50,False
2012-02-25,54,False
2012-02-26,50,False
2012-02-27,42,False
2012-02-28,36,False
2012-02-29,35,False
2012-03-01,39,False
2012-03-02,38,False
2012-03-03,49,False
2012-03-04,52,False
2012-03-05,33,False
2012-03-06,37,False
2012-03-07,39,False
2012-03-08,39,False
2012-03-09,38,False
2012-03-10,35,False
2012-03-11,36,False
2012-03-12,38,False
2012-03-13,37,False
2012-03-14,31,False
2012-03-15,31,False
2012-03-16,41,False
2012-03-17,49,False
2012-03-18,33,False
2012-03-19,39,False
2012-03-20,30,False
2012-03-21,36,False
2012-03-22,33,False
2012-03-23,32,False
2012-03-24,37,False
2012-03-25,42,False
2012-03-26,43,False
2012-03-27,42,False
2012-03-28,45,False
2012-03-29,42,False
2012-03-30,36,False
2012-03-31,37,False
2012-04-01,44,False
2012-04-02,34,False
2012-04-03,35,False
2012-04-04,41,False
2012-04-05,44,False
2012-04-06,35,False
2012-04-07,41,False
2012-04-08,42,False
2012-04-09,38,False
2012-04-10,36,False
2012-04-11,35,False
2012-04-12,42,False
2012-04-13,41,False
2012-04-14,40,False
2012-04-15,53,False
2012-04-16,36,False
2012-04-17,39,False
2012-04-18,40,False
2012-04-19,33,False
2012-04-20,46,False
2012-04-21,44,False
2012-04-22,43,False
2012-04-23,37,False
2012-04-24,40,False
2012-04-25,43,False
2012-04-26,37,False
2012-04-27,31,False
2012-04-28,42,False
2012-04-29,40,False
2012-04-30,37,False
2012-05-01,48,False
2012-05-02,40,False
2012-05-03,40,False
2012-05-04,35,False
2012-05-05,44,False
2012-05-06,39,False
2012-05-07,37,False
2012-05-08,36,False
2012-05-09,31,False
2012-05-10,27,False
2012-05-11,33,False
2012-05-12,39,False
2012-05-13,41,False
2012-05-14,29,False
2012-05-15,36,False
2012-05-16,45,False
2012-05-17,37,False
2012-05-18,34,False
2012-05-19,39,False
2012-05-20,38,False
2012-05-21,41,False
2012-05-22,31,False
2012-05-23,32,False
2012-05-24,34,False
2012-05-25,28,False
2012-05-26,38,False
2012-05-27,30,False
2012-05-28,35,False
2012-05-29,36,False
2012-05-30,31,False
2012-05-31,31,False
2012-06-01,39,False
2012-06-02,28,False
2012-06-03,37,False
2012-06-04,29,False
