date,Hasbro,isPartial
2017-03-05,26,False
2017-03-06,29,False
2017-03-07,28,False
2017-03-08,25,False
2017-03-09,28,False
2017-03-10,24,False
2017-03-11,25,False
2017-03-12,27,False
2017-03-13,27,False
2017-03-14,30,False
2017-03-15,23,False
2017-03-16,23,False
2017-03-17,27,False
2017-03-18,28,False
2017-03-19,33,False
2017-03-20,29,False
2017-03-21,25,False
2017-03-22,27,False
2017-03-23,27,False
2017-03-24,27,False
2017-03-25,29,False
2017-03-26,33,False
2017-03-27,26,False
2017-03-28,29,False
2017-03-29,28,False
2017-03-30,26,False
2017-03-31,24,False
2017-04-01,25,False
2017-04-02,31,False
2017-04-03,26,False
2017-04-04,28,False
2017-04-05,28,False
2017-04-06,27,False
2017-04-07,28,False
2017-04-08,33,False
2017-04-09,27,False
2017-04-10,26,False
2017-04-11,30,False
2017-04-12,26,False
2017-04-13,29,False
2017-04-14,32,False
2017-04-15,27,False
2017-04-16,41,False
2017-04-17,31,False
2017-04-18,26,False
2017-04-19,31,False
2017-04-20,29,False
2017-04-21,31,False
2017-04-22,32,False
2017-04-23,26,False
2017-04-24,35,False
2017-04-25,31,False
2017-04-26,29,False
2017-04-27,32,False
2017-04-28,27,False
2017-04-29,31,False
2017-04-30,28,False
2017-05-01,31,False
2017-05-02,30,False
2017-05-03,25,False
2017-05-04,29,False
2017-05-05,27,False
2017-05-06,29,False
2017-05-07,33,False
2017-05-08,28,False
2017-05-09,23,False
2017-05-10,26,False
2017-05-11,27,False
2017-05-12,25,False
2017-05-13,30,False
2017-05-14,26,False
2017-05-15,24,False
2017-05-16,27,False
2017-05-17,23,False
2017-05-18,24,False
2017-05-19,22,False
2017-05-20,29,False
2017-05-21,30,False
2017-05-22,25,False
2017-05-23,25,False
2017-05-24,23,False
2017-05-25,24,False
2017-05-26,23,False
2017-05-27,23,False
2017-05-28,25,False
2017-05-29,27,False
