date,Hasbro,isPartial
2012-10-12,39,False
2012-10-13,52,False
2012-10-14,43,False
2012-10-15,33,False
2012-10-16,45,False
2012-10-17,48,False
2012-10-18,40,False
2012-10-19,40,False
2012-10-20,52,False
2012-10-21,49,False
2012-10-22,39,False
2012-10-23,46,False
2012-10-24,39,False
2012-10-25,46,False
2012-10-26,48,False
2012-10-27,43,False
2012-10-28,56,False
2012-10-29,51,False
2012-10-30,44,False
2012-10-31,41,False
2012-11-01,51,False
2012-11-02,49,False
2012-11-03,65,False
2012-11-04,71,False
2012-11-05,57,False
2012-11-06,67,False
2012-11-07,62,False
2012-11-08,68,False
2012-11-09,60,False
2012-11-10,75,False
2012-11-11,70,False
2012-11-12,65,False
2012-11-13,53,False
2012-11-14,49,False
2012-11-15,51,False
2012-11-16,55,False
2012-11-17,60,False
2012-11-18,72,False
2012-11-19,59,False
2012-11-20,70,False
2012-11-21,67,False
2012-11-22,66,False
2012-11-23,71,False
2012-11-24,85,False
2012-11-25,91,False
2012-11-26,63,False
2012-11-27,69,False
2012-11-28,75,False
2012-11-29,70,False
2012-11-30,70,False
2012-12-01,86,False
2012-12-02,90,False
2012-12-03,72,False
2012-12-04,79,False
2012-12-05,75,False
2012-12-06,93,False
2012-12-07,86,False
2012-12-08,100,False
2012-12-09,89,False
2012-12-10,85,False
2012-12-11,84,False
2012-12-12,71,False
2012-12-13,78,False
2012-12-14,62,False
2012-12-15,80,False
2012-12-16,89,False
2012-12-17,73,False
2012-12-18,75,False
2012-12-19,69,False
2012-12-20,74,False
2012-12-21,63,False
2012-12-22,64,False
2012-12-23,64,False
2012-12-24,61,False
2012-12-25,82,False
2012-12-26,77,False
2012-12-27,71,False
2012-12-28,67,False
2012-12-29,58,False
2012-12-30,56,False
2012-12-31,61,False
2013-01-01,49,False
2013-01-02,57,False
2013-01-03,57,False
2013-01-04,51,False
2013-01-05,65,False
2013-01-06,52,False
2013-01-07,48,False
2013-01-08,50,False
2013-01-09,41,False
2013-01-10,54,False
2013-01-11,44,False
2013-01-12,44,False
2013-01-13,33,False
2013-01-14,38,False
2013-01-15,31,False
2013-01-16,35,False
2013-01-17,41,False
2013-01-18,35,False
2013-01-19,46,False
2013-01-20,45,False
2013-01-21,31,False
2013-01-22,36,False
2013-01-23,35,False
2013-01-24,28,False
2013-01-25,41,False
2013-01-26,44,False
2013-01-27,49,False
2013-01-28,39,False
2013-01-29,40,False
2013-01-30,44,False
2013-01-31,38,False
2013-02-01,35,False
2013-02-02,43,False
2013-02-03,54,False
2013-02-04,32,False
2013-02-05,32,False
2013-02-06,37,False
2013-02-07,39,False
2013-02-08,37,False
2013-02-09,46,False
2013-02-10,47,False
2013-02-11,41,False
2013-02-12,46,False
2013-02-13,41,False
2013-02-14,41,False
2013-02-15,42,False
2013-02-16,53,False
2013-02-17,38,False
2013-02-18,41,False
2013-02-19,32,False
2013-02-20,30,False
2013-02-21,39,False
2013-02-22,36,False
2013-02-23,41,False
2013-02-24,42,False
2013-02-25,39,False
2013-02-26,33,False
2013-02-27,29,False
2013-02-28,35,False
2013-03-01,28,False
2013-03-02,40,False
2013-03-03,39,False
2013-03-04,38,False
2013-03-05,32,False
2013-03-06,42,False
2013-03-07,33,False
2013-03-08,34,False
2013-03-09,31,False
2013-03-10,41,False
2013-03-11,26,False
2013-03-12,27,False
2013-03-13,33,False
2013-03-14,38,False
2013-03-15,45,False
2013-03-16,49,False
2013-03-17,52,False
2013-03-18,41,False
2013-03-19,39,False
2013-03-20,40,False
2013-03-21,31,False
2013-03-22,30,False
2013-03-23,34,False
2013-03-24,49,False
2013-03-25,38,False
2013-03-26,42,False
2013-03-27,40,False
2013-03-28,36,False
2013-03-29,32,False
2013-03-30,36,False
2013-03-31,34,False
2013-04-01,40,False
2013-04-02,36,False
2013-04-03,39,False
2013-04-04,30,False
2013-04-05,26,False
2013-04-06,37,False
2013-04-07,40,False
2013-04-08,32,False
2013-04-09,28,False
2013-04-10,32,False
2013-04-11,38,False
2013-04-12,31,False
2013-04-13,44,False
2013-04-14,37,False
2013-04-15,26,False
2013-04-16,31,False
2013-04-17,27,False
2013-04-18,33,False
2013-04-19,24,False
2013-04-20,34,False
2013-04-21,42,False
2013-04-22,37,False
2013-04-23,32,False
2013-04-24,39,False
2013-04-25,27,False
2013-04-26,33,False
2013-04-27,32,False
2013-04-28,45,False
2013-04-29,33,False
2013-04-30,32,False
2013-05-01,29,False
2013-05-02,34,False
2013-05-03,33,False
2013-05-04,38,False
2013-05-05,38,False
2013-05-06,31,False
2013-05-07,34,False
2013-05-08,32,False
2013-05-09,31,False
2013-05-10,36,False
2013-05-11,44,False
2013-05-12,36,False
2013-05-13,35,False
2013-05-14,27,False
2013-05-15,27,False
2013-05-16,23,False
2013-05-17,30,False
2013-05-18,29,False
2013-05-19,40,False
2013-05-20,30,False
2013-05-21,24,False
2013-05-22,27,False
2013-05-23,32,False
2013-05-24,27,False
2013-05-25,30,False
2013-05-26,35,False
2013-05-27,32,False
2013-05-28,28,False
2013-05-29,28,False
2013-05-30,35,False
2013-05-31,32,False
2013-06-01,32,False
2013-06-02,29,False
2013-06-03,36,False
2013-06-04,31,False
2013-06-05,31,False
2013-06-06,25,False
2013-06-07,28,False
2013-06-08,31,False
2013-06-09,30,False
2013-06-10,38,False
2013-06-11,32,False
2013-06-12,30,False
2013-06-13,25,False
2013-06-14,25,False
2013-06-15,30,False
2013-06-16,42,False
2013-06-17,33,False
2013-06-18,34,False
2013-06-19,28,False
2013-06-20,34,False
2013-06-21,25,False
2013-06-22,24,False
2013-06-23,42,False
2013-06-24,32,False
2013-06-25,33,False
2013-06-26,38,False
2013-06-27,32,False
2013-06-28,30,False
2013-06-29,37,False
