date,Hasbro,isPartial
2010-08-24,28,False
2010-08-25,25,False
2010-08-26,22,False
2010-08-27,25,False
2010-08-28,30,False
2010-08-29,30,False
2010-08-30,24,False
2010-08-31,23,False
2010-09-01,25,False
2010-09-02,29,False
2010-09-03,24,False
2010-09-04,28,False
2010-09-05,36,False
2010-09-06,28,False
2010-09-07,26,False
2010-09-08,29,False
2010-09-09,23,False
2010-09-10,27,False
2010-09-11,35,False
2010-09-12,37,False
2010-09-13,29,False
2010-09-14,32,False
2010-09-15,30,False
2010-09-16,24,False
2010-09-17,24,False
2010-09-18,35,False
2010-09-19,42,False
2010-09-20,31,False
2010-09-21,35,False
2010-09-22,28,False
2010-09-23,27,False
2010-09-24,32,False
2010-09-25,30,False
2010-09-26,33,False
2010-09-27,28,False
2010-09-28,34,False
2010-09-29,32,False
2010-09-30,25,False
2010-10-01,32,False
2010-10-02,43,False
2010-10-03,36,False
2010-10-04,31,False
2010-10-05,29,False
2010-10-06,31,False
2010-10-07,35,False
2010-10-08,30,False
2010-10-09,39,False
2010-10-10,43,False
2010-10-11,33,False
2010-10-12,36,False
2010-10-13,29,False
2010-10-14,34,False
2010-10-15,25,False
2010-10-16,33,False
2010-10-17,33,False
2010-10-18,33,False
2010-10-19,32,False
2010-10-20,29,False
2010-10-21,31,False
2010-10-22,32,False
2010-10-23,33,False
2010-10-24,39,False
2010-10-25,31,False
2010-10-26,36,False
2010-10-27,36,False
2010-10-28,32,False
2010-10-29,36,False
2010-10-30,36,False
2010-10-31,38,False
2010-11-01,41,False
2010-11-02,39,False
2010-11-03,37,False
2010-11-04,38,False
2010-11-05,39,False
2010-11-06,52,False
2010-11-07,58,False
2010-11-08,36,False
2010-11-09,47,False
2010-11-10,46,False
2010-11-11,46,False
2010-11-12,47,False
2010-11-13,48,False
2010-11-14,60,False
2010-11-15,50,False
2010-11-16,44,False
2010-11-17,47,False
2010-11-18,51,False
2010-11-19,47,False
2010-11-20,50,False
2010-11-21,64,False
2010-11-22,51,False
2010-11-23,51,False
2010-11-24,43,False
2010-11-25,56,False
2010-11-26,54,False
2010-11-27,68,False
2010-11-28,64,False
2010-11-29,59,False
2010-11-30,58,False
2010-12-01,42,False
2010-12-02,61,False
2010-12-03,54,False
2010-12-04,83,False
2010-12-05,70,False
2010-12-06,67,False
2010-12-07,73,False
2010-12-08,74,False
2010-12-09,71,False
2010-12-10,67,False
2010-12-11,92,False
2010-12-12,100,False
2010-12-13,74,False
2010-12-14,70,False
2010-12-15,80,False
2010-12-16,64,False
2010-12-17,63,False
2010-12-18,73,False
2010-12-19,85,False
2010-12-20,69,False
2010-12-21,59,False
2010-12-22,56,False
2010-12-23,67,False
2010-12-24,56,False
2010-12-25,65,False
2010-12-26,58,False
2010-12-27,66,False
2010-12-28,51,False
2010-12-29,59,False
2010-12-30,41,False
2010-12-31,53,False
2011-01-01,41,False
2011-01-02,56,False
2011-01-03,45,False
2011-01-04,37,False
2011-01-05,43,False
2011-01-06,33,False
2011-01-07,39,False
2011-01-08,41,False
2011-01-09,47,False
