date,Hasbro,isPartial
2017-01-19,71,False
2017-01-20,73,False
2017-01-21,74,False
2017-01-22,85,False
2017-01-23,71,False
2017-01-24,71,False
2017-01-25,77,False
2017-01-26,59,False
2017-01-27,74,False
2017-01-28,70,False
2017-01-29,82,False
2017-01-30,67,False
2017-01-31,72,False
2017-02-01,66,False
2017-02-02,63,False
2017-02-03,61,False
2017-02-04,77,False
2017-02-05,74,False
2017-02-06,92,False
2017-02-07,76,False
2017-02-08,66,False
2017-02-09,76,False
2017-02-10,78,False
2017-02-11,62,False
2017-02-12,70,False
2017-02-13,74,False
2017-02-14,57,False
2017-02-15,70,False
2017-02-16,76,False
2017-02-17,86,False
2017-02-18,92,False
2017-02-19,86,False
2017-02-20,87,False
2017-02-21,67,False
2017-02-22,60,False
2017-02-23,74,False
2017-02-24,69,False
2017-02-25,63,False
2017-02-26,76,False
2017-02-27,64,False
2017-02-28,73,False
2017-03-01,68,False
2017-03-02,66,False
2017-03-03,65,False
2017-03-04,72,False
2017-03-05,71,False
2017-03-06,74,False
2017-03-07,72,False
2017-03-08,62,False
2017-03-09,71,False
2017-03-10,60,False
2017-03-11,69,False
2017-03-12,68,False
2017-03-13,68,False
2017-03-14,66,False
2017-03-15,59,False
2017-03-16,62,False
2017-03-17,67,False
2017-03-18,61,False
2017-03-19,88,False
2017-03-20,69,False
2017-03-21,61,False
2017-03-22,59,False
2017-03-23,62,False
2017-03-24,65,False
2017-03-25,75,False
2017-03-26,76,False
2017-03-27,76,False
2017-03-28,70,False
2017-03-29,65,False
2017-03-30,55,False
2017-03-31,67,False
2017-04-01,62,False
2017-04-02,79,False
2017-04-03,66,False
2017-04-04,75,False
2017-04-05,74,False
2017-04-06,72,False
2017-04-07,71,False
2017-04-08,73,False
2017-04-09,74,False
2017-04-10,73,False
2017-04-11,67,False
2017-04-12,69,False
2017-04-13,70,False
2017-04-14,79,False
2017-04-15,83,False
2017-04-16,97,False
2017-04-17,84,False
2017-04-18,71,False
2017-04-19,70,False
2017-04-20,75,False
2017-04-21,77,False
2017-04-22,77,False
2017-04-23,77,False
2017-04-24,79,False
2017-04-25,78,False
2017-04-26,69,False
2017-04-27,69,False
2017-04-28,70,False
2017-04-29,73,False
2017-04-30,82,False
2017-05-01,82,False
2017-05-02,73,False
2017-05-03,61,False
2017-05-04,77,False
2017-05-05,69,False
2017-05-06,75,False
2017-05-07,82,False
2017-05-08,68,False
2017-05-09,58,False
2017-05-10,63,False
2017-05-11,65,False
2017-05-12,60,False
2017-05-13,74,False
2017-05-14,66,False
2017-05-15,66,False
2017-05-16,61,False
2017-05-17,60,False
2017-05-18,65,False
2017-05-19,56,False
2017-05-20,68,False
2017-05-21,67,False
2017-05-22,59,False
2017-05-23,56,False
2017-05-24,54,False
2017-05-25,63,False
2017-05-26,59,False
2017-05-27,59,False
2017-05-28,61,False
2017-05-29,66,False
2017-05-30,58,False
2017-05-31,62,False
2017-06-01,65,False
2017-06-02,61,False
2017-06-03,64,False
2017-06-04,72,False
2017-06-05,69,False
2017-06-06,60,False
2017-06-07,58,False
2017-06-08,55,False
2017-06-09,63,False
2017-06-10,62,False
2017-06-11,59,False
2017-06-12,57,False
2017-06-13,54,False
2017-06-14,68,False
2017-06-15,63,False
2017-06-16,69,False
2017-06-17,63,False
2017-06-18,62,False
2017-06-19,71,False
2017-06-20,72,False
2017-06-21,76,False
2017-06-22,63,False
2017-06-23,73,False
2017-06-24,69,False
2017-06-25,74,False
2017-06-26,72,False
2017-06-27,72,False
2017-06-28,74,False
2017-06-29,72,False
2017-06-30,67,False
2017-07-01,74,False
2017-07-02,65,False
2017-07-03,69,False
2017-07-04,62,False
2017-07-05,76,False
2017-07-06,70,False
2017-07-07,75,False
2017-07-08,68,False
2017-07-09,75,False
2017-07-10,69,False
2017-07-11,72,False
2017-07-12,76,False
2017-07-13,65,False
2017-07-14,68,False
2017-07-15,64,False
2017-07-16,77,False
2017-07-17,73,False
2017-07-18,79,False
2017-07-19,80,False
2017-07-20,86,False
2017-07-21,81,False
2017-07-22,89,False
2017-07-23,86,False
2017-07-24,100,False
2017-07-25,83,False
2017-07-26,85,False
2017-07-27,82,False
2017-07-28,69,False
2017-07-29,76,False
2017-07-30,69,False
2017-07-31,70,False
2017-08-01,84,False
2017-08-02,79,False
2017-08-03,72,False
2017-08-04,81,False
2017-08-05,82,False
2017-08-06,71,False
2017-08-07,79,False
2017-08-08,71,False
2017-08-09,71,False
2017-08-10,65,False
2017-08-11,73,False
2017-08-12,72,False
2017-08-13,72,False
2017-08-14,82,False
2017-08-15,82,False
2017-08-16,69,False
2017-08-17,72,False
2017-08-18,75,False
2017-08-19,68,False
2017-08-20,70,False
2017-08-21,67,False
2017-08-22,60,False
2017-08-23,64,False
2017-08-24,62,False
2017-08-25,60,False
2017-08-26,68,False
2017-08-27,60,False
2017-08-28,64,False
2017-08-29,70,False
2017-08-30,68,False
2017-08-31,78,False
2017-09-01,97,False
2017-09-02,80,False
2017-09-03,77,False
2017-09-04,76,False
2017-09-05,67,False
2017-09-06,66,False
2017-09-07,70,False
2017-09-08,77,False
2017-09-09,75,False
2017-09-10,91,False
2017-09-11,79,False
2017-09-12,60,False
2017-09-13,66,False
2017-09-14,65,False
2017-09-15,64,False
2017-09-16,74,False
2017-09-17,78,False
2017-09-18,73,False
2017-09-19,79,False
2017-09-20,99,False
2017-09-21,71,False
2017-09-22,83,False
2017-09-23,72,False
2017-09-24,70,False
2017-09-25,77,False
2017-09-26,65,False
2017-09-27,70,False
2017-09-28,68,False
2017-09-29,65,False
2017-09-30,80,False
2017-10-01,69,False
2017-10-02,62,False
2017-10-03,72,False
2017-10-04,65,False
2017-10-05,74,False
2017-10-06,68,False
