date,Hasbro,isPartial
2018-02-13,58,False
2018-02-14,62,False
2018-02-15,71,False
2018-02-16,73,False
2018-02-17,82,False
2018-02-18,93,False
2018-02-19,74,False
2018-02-20,60,False
2018-02-21,60,False
2018-02-22,59,False
2018-02-23,54,False
2018-02-24,80,False
2018-02-25,71,False
2018-02-26,55,False
2018-02-27,49,False
2018-02-28,63,False
2018-03-01,72,False
2018-03-02,68,False
2018-03-03,59,False
2018-03-04,69,False
2018-03-05,58,False
2018-03-06,56,False
2018-03-07,59,False
2018-03-08,55,False
2018-03-09,66,False
2018-03-10,60,False
2018-03-11,73,False
2018-03-12,60,False
2018-03-13,63,False
2018-03-14,55,False
2018-03-15,69,False
2018-03-16,57,False
2018-03-17,65,False
2018-03-18,73,False
2018-03-19,62,False
2018-03-20,74,False
2018-03-21,66,False
2018-03-22,63,False
2018-03-23,64,False
2018-03-24,64,False
2018-03-25,71,False
2018-03-26,67,False
2018-03-27,58,False
2018-03-28,58,False
2018-03-29,61,False
2018-03-30,63,False
2018-03-31,62,False
2018-04-01,74,False
2018-04-02,73,False
2018-04-03,58,False
2018-04-04,54,False
2018-04-05,55,False
2018-04-06,63,False
2018-04-07,56,False
2018-04-08,58,False
2018-04-09,47,False
2018-04-10,54,False
2018-04-11,53,False
2018-04-12,59,False
2018-04-13,56,False
2018-04-14,64,False
2018-04-15,60,False
2018-04-16,55,False
2018-04-17,53,False
2018-04-18,61,False
2018-04-19,61,False
2018-04-20,55,False
2018-04-21,55,False
2018-04-22,62,False
2018-04-23,67,False
2018-04-24,59,False
2018-04-25,61,False
2018-04-26,58,False
2018-04-27,57,False
2018-04-28,63,False
2018-04-29,65,False
2018-04-30,72,False
2018-05-01,100,False
2018-05-02,81,False
2018-05-03,70,False
2018-05-04,64,False
2018-05-05,64,False
2018-05-06,67,False
2018-05-07,58,False
2018-05-08,54,False
2018-05-09,54,False
2018-05-10,53,False
2018-05-11,61,False
2018-05-12,69,False
2018-05-13,68,False
2018-05-14,47,False
2018-05-15,51,False
2018-05-16,58,False
2018-05-17,54,False
2018-05-18,67,False
2018-05-19,69,False
2018-05-20,58,False
2018-05-21,55,False
2018-05-22,58,False
2018-05-23,62,False
2018-05-24,57,False
2018-05-25,55,False
2018-05-26,60,False
2018-05-27,64,False
2018-05-28,59,False
2018-05-29,56,False
2018-05-30,63,False
2018-05-31,47,False
2018-06-01,57,False
2018-06-02,57,False
2018-06-03,61,False
2018-06-04,69,False
2018-06-05,56,False
2018-06-06,54,False
2018-06-07,61,False
2018-06-08,56,False
2018-06-09,67,False
2018-06-10,64,False
2018-06-11,49,False
2018-06-12,53,False
2018-06-13,64,False
2018-06-14,54,False
2018-06-15,52,False
2018-06-16,57,False
2018-06-17,52,False
2018-06-18,48,False
2018-06-19,61,False
2018-06-20,55,False
2018-06-21,57,False
2018-06-22,56,False
2018-06-23,58,False
2018-06-24,51,False
2018-06-25,51,False
2018-06-26,54,False
2018-06-27,58,False
2018-06-28,46,False
