date,Hasbro,isPartial
2015-08-18,27,False
2015-08-19,21,False
2015-08-20,22,False
2015-08-21,28,False
2015-08-22,36,False
2015-08-23,31,False
2015-08-24,30,False
2015-08-25,24,False
2015-08-26,26,False
2015-08-27,24,False
2015-08-28,23,False
2015-08-29,29,False
2015-08-30,33,False
2015-08-31,25,False
2015-09-01,27,False
2015-09-02,48,False
2015-09-03,44,False
2015-09-04,51,False
2015-09-05,43,False
2015-09-06,35,False
2015-09-07,34,False
2015-09-08,30,False
2015-09-09,29,False
2015-09-10,28,False
2015-09-11,30,False
2015-09-12,31,False
2015-09-13,33,False
2015-09-14,28,False
2015-09-15,26,False
2015-09-16,26,False
2015-09-17,23,False
2015-09-18,26,False
2015-09-19,31,False
2015-09-20,29,False
2015-09-21,28,False
2015-09-22,25,False
2015-09-23,24,False
2015-09-24,23,False
2015-09-25,26,False
2015-09-26,31,False
2015-09-27,31,False
2015-09-28,24,False
2015-09-29,27,False
2015-09-30,28,False
2015-10-01,24,False
2015-10-02,29,False
2015-10-03,29,False
2015-10-04,31,False
2015-10-05,30,False
2015-10-06,28,False
2015-10-07,26,False
2015-10-08,30,False
2015-10-09,28,False
2015-10-10,32,False
2015-10-11,32,False
2015-10-12,29,False
2015-10-13,27,False
2015-10-14,30,False
2015-10-15,30,False
2015-10-16,27,False
2015-10-17,33,False
2015-10-18,32,False
2015-10-19,32,False
2015-10-20,32,False
2015-10-21,35,False
2015-10-22,30,False
2015-10-23,29,False
2015-10-24,32,False
2015-10-25,38,False
2015-10-26,32,False
2015-10-27,35,False
2015-10-28,31,False
2015-10-29,29,False
2015-10-30,33,False
2015-10-31,32,False
2015-11-01,36,False
2015-11-02,35,False
2015-11-03,38,False
2015-11-04,33,False
2015-11-05,33,False
2015-11-06,45,False
2015-11-07,42,False
2015-11-08,44,False
2015-11-09,40,False
2015-11-10,39,False
2015-11-11,39,False
2015-11-12,39,False
2015-11-13,38,False
2015-11-14,42,False
2015-11-15,45,False
