date,Take-Two,isPartial
2018-05-18,15,False
2018-05-19,32,False
2018-05-20,16,False
2018-05-21,0,False
2018-05-22,14,False
2018-05-23,0,False
2018-05-24,0,False
2018-05-25,29,False
2018-05-26,16,False
2018-05-27,32,False
2018-05-28,0,False
2018-05-29,27,False
2018-05-30,14,False
2018-05-31,0,False
2018-06-01,29,False
2018-06-02,0,False
2018-06-03,16,False
2018-06-04,0,False
2018-06-05,0,False
2018-06-06,28,False
2018-06-07,14,False
2018-06-08,29,False
2018-06-09,0,False
2018-06-10,16,False
2018-06-11,13,False
2018-06-12,13,False
2018-06-13,26,False
2018-06-14,14,False
2018-06-15,29,False
2018-06-16,0,False
2018-06-17,16,False
2018-06-18,0,False
2018-06-19,14,False
2018-06-20,14,False
2018-06-21,14,False
2018-06-22,29,False
2018-06-23,0,False
