date,Take-Two,isPartial
2017-01-01,19,False
2017-01-02,0,False
2017-01-03,0,False
2017-01-04,0,False
2017-01-05,15,False
2017-01-06,31,False
2017-01-07,17,False
2017-01-08,0,False
2017-01-09,15,False
2017-01-10,15,False
2017-01-11,29,False
2017-01-12,15,False
2017-01-13,15,False
2017-01-14,25,False
2017-01-15,33,False
2017-01-16,15,False
2017-01-17,14,False
2017-01-18,22,False
2017-01-19,15,False
