date,Take-Two,isPartial
2015-08-18,21,False
2015-08-19,21,False
2015-08-20,42,False
2015-08-21,22,False
2015-08-22,25,False
2015-08-23,0,False
2015-08-24,0,False
2015-08-25,20,False
2015-08-26,42,False
2015-08-27,0,False
2015-08-28,22,False
2015-08-29,25,False
2015-08-30,0,False
2015-08-31,20,False
2015-09-01,40,False
2015-09-02,0,False
2015-09-03,41,False
2015-09-04,21,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,0,False
2015-09-08,20,False
2015-09-09,0,False
2015-09-10,20,False
2015-09-11,0,False
2015-09-12,0,False
2015-09-13,23,False
2015-09-14,0,False
2015-09-15,0,False
2015-09-16,20,False
2015-09-17,20,False
2015-09-18,21,False
2015-09-19,24,False
2015-09-20,23,False
2015-09-21,0,False
2015-09-22,20,False
2015-09-23,0,False
2015-09-24,21,False
2015-09-25,0,False
2015-09-26,24,False
2015-09-27,0,False
2015-09-28,20,False
2015-09-29,20,False
2015-09-30,39,False
2015-10-01,20,False
2015-10-02,0,False
2015-10-03,23,False
2015-10-04,0,False
2015-10-05,20,False
2015-10-06,19,False
2015-10-07,39,False
2015-10-08,0,False
2015-10-09,0,False
2015-10-10,23,False
2015-10-11,23,False
2015-10-12,20,False
2015-10-13,29,False
2015-10-14,40,False
2015-10-15,0,False
2015-10-16,20,False
2015-10-17,0,False
2015-10-18,23,False
2015-10-19,19,False
2015-10-20,0,False
2015-10-21,29,False
2015-10-22,20,False
2015-10-23,21,False
2015-10-24,0,False
2015-10-25,22,False
2015-10-26,39,False
2015-10-27,59,False
2015-10-28,19,False
2015-10-29,0,False
2015-10-30,0,False
2015-10-31,23,False
2015-11-01,23,False
2015-11-02,19,False
2015-11-03,0,False
2015-11-04,20,False
2015-11-05,20,False
2015-11-06,31,False
2015-11-07,0,False
2015-11-08,22,False
2015-11-09,20,False
2015-11-10,48,False
2015-11-11,100,False
2015-11-12,60,False
2015-11-13,31,False
2015-11-14,23,False
2015-11-15,23,False
2015-11-16,0,False
2015-11-17,39,False
2015-11-18,19,False
2015-11-19,40,False
2015-11-20,40,False
2015-11-21,34,False
2015-11-22,22,False
2015-11-23,19,False
2015-11-24,0,False
2015-11-25,0,False
2015-11-26,41,False
2015-11-27,0,False
2015-11-28,0,False
2015-11-29,45,False
2015-11-30,48,False
2015-12-01,0,False
2015-12-02,0,False
2015-12-03,39,False
2015-12-04,20,False
2015-12-05,23,False
2015-12-06,23,False
2015-12-07,0,False
2015-12-08,29,False
2015-12-09,39,False
2015-12-10,20,False
2015-12-11,20,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,19,False
2015-12-15,20,False
2015-12-16,20,False
2015-12-17,21,False
2015-12-18,43,False
2015-12-19,0,False
2015-12-20,48,False
2015-12-21,41,False
2015-12-22,0,False
2015-12-23,0,False
2015-12-24,25,False
2015-12-25,0,False
2015-12-26,25,False
2015-12-27,0,False
2015-12-28,21,False
2015-12-29,22,False
2015-12-30,0,False
2015-12-31,24,False
2016-01-01,0,False
2016-01-02,0,False
2016-01-03,0,False
2016-01-04,0,False
2016-01-05,21,False
2016-01-06,22,False
2016-01-07,0,False
2016-01-08,64,False
2016-01-09,24,False
2016-01-10,23,False
2016-01-11,20,False
2016-01-12,20,False
2016-01-13,20,False
2016-01-14,0,False
2016-01-15,21,False
2016-01-16,24,False
2016-01-17,0,False
2016-01-18,31,False
2016-01-19,41,False
2016-01-20,21,False
2016-01-21,21,False
2016-01-22,22,False
2016-01-23,47,False
2016-01-24,23,False
2016-01-25,21,False
2016-01-26,0,False
2016-01-27,20,False
2016-01-28,21,False
2016-01-29,0,False
2016-01-30,0,False
2016-01-31,0,False
2016-02-01,40,False
2016-02-02,41,False
2016-02-03,82,False
2016-02-04,42,False
2016-02-05,43,False
2016-02-06,0,False
2016-02-07,0,False
2016-02-08,42,False
2016-02-09,31,False
2016-02-10,0,False
2016-02-11,21,False
2016-02-12,0,False
2016-02-13,0,False
2016-02-14,0,False
2016-02-15,20,False
2016-02-16,0,False
2016-02-17,20,False
2016-02-18,41,False
2016-02-19,0,False
2016-02-20,47,False
2016-02-21,46,False
2016-02-22,0,False
2016-02-23,20,False
2016-02-24,0,False
2016-02-25,61,False
2016-02-26,43,False
2016-02-27,23,False
2016-02-28,46,False
2016-02-29,0,False
2016-03-01,20,False
2016-03-02,20,False
2016-03-03,41,False
2016-03-04,21,False
2016-03-05,0,False
2016-03-06,22,False
2016-03-07,41,False
2016-03-08,0,False
2016-03-09,41,False
2016-03-10,20,False
2016-03-11,32,False
2016-03-12,59,False
2016-03-13,0,False
2016-03-14,0,False
2016-03-15,30,False
2016-03-16,20,False
2016-03-17,0,False
2016-03-18,43,False
2016-03-19,23,False
2016-03-20,0,False
2016-03-21,41,False
2016-03-22,20,False
2016-03-23,0,False
2016-03-24,22,False
2016-03-25,0,False
2016-03-26,0,False
2016-03-27,49,False
2016-03-28,43,False
2016-03-29,30,False
2016-03-30,0,False
2016-03-31,31,False
2016-04-01,21,False
2016-04-02,23,False
2016-04-03,0,False
2016-04-04,20,False
2016-04-05,20,False
2016-04-06,20,False
2016-04-07,21,False
2016-04-08,21,False
2016-04-09,0,False
2016-04-10,0,False
2016-04-11,0,False
2016-04-12,20,False
2016-04-13,31,False
2016-04-14,21,False
2016-04-15,0,False
2016-04-16,72,False
2016-04-17,35,False
2016-04-18,31,False
2016-04-19,0,False
2016-04-20,20,False
2016-04-21,31,False
2016-04-22,32,False
2016-04-23,24,False
2016-04-24,0,False
2016-04-25,30,False
2016-04-26,0,False
2016-04-27,0,False
2016-04-28,0,False
2016-04-29,0,False
2016-04-30,24,False
2016-05-01,24,False
2016-05-02,21,False
2016-05-03,20,False
2016-05-04,21,False
