date,Take-Two,isPartial
2012-10-12,33,False
2012-10-13,19,False
2012-10-14,18,False
2012-10-15,15,False
2012-10-16,0,False
2012-10-17,0,False
2012-10-18,0,False
2012-10-19,32,False
2012-10-20,0,False
2012-10-21,18,False
2012-10-22,0,False
2012-10-23,15,False
2012-10-24,30,False
2012-10-25,16,False
2012-10-26,0,False
2012-10-27,19,False
2012-10-28,18,False
2012-10-29,15,False
2012-10-30,15,False
2012-10-31,15,False
2012-11-01,40,False
2012-11-02,16,False
2012-11-03,37,False
2012-11-04,18,False
2012-11-05,0,False
2012-11-06,30,False
2012-11-07,0,False
2012-11-08,15,False
2012-11-09,32,False
2012-11-10,37,False
2012-11-11,36,False
2012-11-12,23,False
2012-11-13,30,False
2012-11-14,0,False
2012-11-15,15,False
2012-11-16,0,False
2012-11-17,0,False
2012-11-18,18,False
2012-11-19,15,False
2012-11-20,15,False
2012-11-21,15,False
2012-11-22,31,False
2012-11-23,0,False
2012-11-24,18,False
2012-11-25,0,False
2012-11-26,15,False
2012-11-27,15,False
2012-11-28,0,False
2012-11-29,15,False
2012-11-30,0,False
2012-12-01,27,False
2012-12-02,0,False
2012-12-03,29,False
2012-12-04,0,False
2012-12-05,22,False
2012-12-06,23,False
2012-12-07,31,False
2012-12-08,54,False
2012-12-09,17,False
2012-12-10,29,False
2012-12-11,0,False
2012-12-12,0,False
2012-12-13,0,False
2012-12-14,15,False
2012-12-15,0,False
2012-12-16,0,False
2012-12-17,0,False
2012-12-18,15,False
2012-12-19,0,False
2012-12-20,31,False
2012-12-21,32,False
2012-12-22,0,False
2012-12-23,19,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,17,False
2012-12-27,0,False
2012-12-28,16,False
2012-12-29,18,False
2012-12-30,0,False
2012-12-31,18,False
2013-01-01,19,False
2013-01-02,15,False
2013-01-03,30,False
2013-01-04,15,False
2013-01-05,34,False
2013-01-06,0,False
2013-01-07,29,False
2013-01-08,14,False
2013-01-09,0,False
2013-01-10,0,False
2013-01-11,15,False
2013-01-12,17,False
2013-01-13,17,False
2013-01-14,14,False
2013-01-15,14,False
2013-01-16,0,False
2013-01-17,0,False
2013-01-18,0,False
2013-01-19,0,False
2013-01-20,16,False
2013-01-21,14,False
2013-01-22,35,False
2013-01-23,84,False
2013-01-24,77,False
2013-01-25,37,False
2013-01-26,0,False
2013-01-27,16,False
2013-01-28,20,False
2013-01-29,0,False
2013-01-30,0,False
2013-01-31,28,False
2013-02-01,0,False
2013-02-02,0,False
2013-02-03,24,False
2013-02-04,14,False
2013-02-05,21,False
2013-02-06,70,False
2013-02-07,0,False
