date,Take-Two,isPartial
2017-07-06,15,False
2017-07-07,0,False
2017-07-08,9,False
2017-07-09,17,False
2017-07-10,15,False
2017-07-11,11,False
2017-07-12,0,False
2017-07-13,7,False
2017-07-14,8,False
2017-07-15,0,False
2017-07-16,0,False
2017-07-17,0,False
2017-07-18,7,False
2017-07-19,15,False
2017-07-20,15,False
2017-07-21,8,False
2017-07-22,9,False
2017-07-23,0,False
2017-07-24,14,False
2017-07-25,14,False
2017-07-26,7,False
2017-07-27,0,False
2017-07-28,15,False
2017-07-29,0,False
2017-07-30,17,False
2017-07-31,7,False
2017-08-01,0,False
2017-08-02,17,False
2017-08-03,35,False
2017-08-04,15,False
2017-08-05,13,False
2017-08-06,17,False
2017-08-07,7,False
2017-08-08,7,False
2017-08-09,17,False
2017-08-10,14,False
2017-08-11,7,False
2017-08-12,0,False
2017-08-13,0,False
2017-08-14,0,False
2017-08-15,15,False
2017-08-16,0,False
2017-08-17,7,False
2017-08-18,7,False
2017-08-19,16,False
2017-08-20,8,False
2017-08-21,10,False
2017-08-22,7,False
2017-08-23,7,False
2017-08-24,0,False
2017-08-25,0,False
2017-08-26,8,False
2017-08-27,0,False
2017-08-28,0,False
2017-08-29,7,False
2017-08-30,18,False
2017-08-31,14,False
2017-09-01,7,False
2017-09-02,8,False
2017-09-03,0,False
2017-09-04,7,False
2017-09-05,7,False
2017-09-06,7,False
2017-09-07,7,False
2017-09-08,7,False
2017-09-09,16,False
2017-09-10,0,False
2017-09-11,7,False
2017-09-12,14,False
2017-09-13,14,False
2017-09-14,24,False
2017-09-15,11,False
2017-09-16,8,False
2017-09-17,8,False
2017-09-18,7,False
2017-09-19,27,False
2017-09-20,17,False
2017-09-21,0,False
2017-09-22,0,False
2017-09-23,8,False
2017-09-24,8,False
2017-09-25,7,False
2017-09-26,7,False
2017-09-27,7,False
2017-09-28,7,False
2017-09-29,15,False
2017-09-30,0,False
2017-10-01,8,False
2017-10-02,10,False
2017-10-03,28,False
2017-10-04,14,False
2017-10-05,10,False
2017-10-06,11,False
