date,Take-Two,isPartial
2013-06-07,15,False
2013-06-08,0,False
2013-06-09,9,False
2013-06-10,7,False
2013-06-11,0,False
2013-06-12,7,False
2013-06-13,22,False
2013-06-14,8,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,0,False
2013-06-18,0,False
2013-06-19,0,False
2013-06-20,15,False
2013-06-21,8,False
2013-06-22,9,False
2013-06-23,0,False
2013-06-24,0,False
2013-06-25,7,False
2013-06-26,0,False
2013-06-27,22,False
2013-06-28,8,False
2013-06-29,0,False
2013-06-30,0,False
2013-07-01,7,False
2013-07-02,0,False
2013-07-03,0,False
2013-07-04,0,False
2013-07-05,0,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,0,False
2013-07-09,8,False
2013-07-10,15,False
2013-07-11,8,False
2013-07-12,0,False
2013-07-13,19,False
2013-07-14,18,False
2013-07-15,0,False
2013-07-16,7,False
2013-07-17,0,False
2013-07-18,0,False
2013-07-19,0,False
2013-07-20,0,False
2013-07-21,9,False
2013-07-22,0,False
2013-07-23,22,False
2013-07-24,7,False
2013-07-25,0,False
2013-07-26,8,False
2013-07-27,9,False
2013-07-28,0,False
2013-07-29,7,False
2013-07-30,0,False
2013-07-31,53,False
2013-08-01,8,False
2013-08-02,0,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,0,False
2013-08-06,15,False
2013-08-07,31,False
2013-08-08,0,False
2013-08-09,8,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,0,False
2013-08-13,15,False
2013-08-14,0,False
2013-08-15,8,False
2013-08-16,8,False
2013-08-17,9,False
2013-08-18,0,False
2013-08-19,7,False
2013-08-20,7,False
2013-08-21,7,False
2013-08-22,0,False
2013-08-23,0,False
2013-08-24,9,False
2013-08-25,0,False
2013-08-26,7,False
2013-08-27,0,False
2013-08-28,0,False
2013-08-29,0,False
2013-08-30,8,False
2013-08-31,9,False
2013-09-01,9,False
2013-09-02,14,False
2013-09-03,7,False
2013-09-04,0,False
2013-09-05,0,False
2013-09-06,7,False
2013-09-07,9,False
2013-09-08,8,False
2013-09-09,14,False
2013-09-10,14,False
2013-09-11,7,False
2013-09-12,7,False
2013-09-13,0,False
2013-09-14,8,False
2013-09-15,0,False
2013-09-16,28,False
2013-09-17,28,False
2013-09-18,42,False
2013-09-19,100,False
2013-09-20,74,False
2013-09-21,68,False
2013-09-22,41,False
2013-09-23,14,False
2013-09-24,14,False
2013-09-25,49,False
2013-09-26,36,False
2013-09-27,0,False
2013-09-28,9,False
2013-09-29,24,False
2013-09-30,21,False
2013-10-01,14,False
2013-10-02,14,False
2013-10-03,28,False
2013-10-04,15,False
2013-10-05,0,False
2013-10-06,0,False
2013-10-07,14,False
2013-10-08,7,False
2013-10-09,7,False
2013-10-10,14,False
2013-10-11,7,False
2013-10-12,0,False
2013-10-13,25,False
2013-10-14,7,False
2013-10-15,7,False
2013-10-16,7,False
2013-10-17,0,False
2013-10-18,0,False
2013-10-19,8,False
2013-10-20,8,False
2013-10-21,0,False
2013-10-22,0,False
2013-10-23,14,False
2013-10-24,7,False
2013-10-25,14,False
2013-10-26,8,False
2013-10-27,8,False
2013-10-28,7,False
2013-10-29,7,False
2013-10-30,7,False
2013-10-31,0,False
2013-11-01,0,False
2013-11-02,8,False
2013-11-03,8,False
2013-11-04,0,False
2013-11-05,0,False
2013-11-06,7,False
