date,Wynn,isPartial
2015-12-26,69,False
2015-12-27,67,False
2015-12-28,71,False
2015-12-29,86,False
2015-12-30,73,False
2015-12-31,78,False
2016-01-01,62,False
2016-01-02,59,False
2016-01-03,70,False
2016-01-04,66,False
2016-01-05,62,False
2016-01-06,67,False
2016-01-07,60,False
2016-01-08,67,False
2016-01-09,52,False
2016-01-10,67,False
2016-01-11,55,False
2016-01-12,68,False
2016-01-13,55,False
2016-01-14,71,False
2016-01-15,69,False
2016-01-16,64,False
2016-01-17,58,False
2016-01-18,60,False
2016-01-19,65,False
2016-01-20,74,False
2016-01-21,69,False
2016-01-22,62,False
2016-01-23,65,False
2016-01-24,63,False
2016-01-25,62,False
2016-01-26,56,False
2016-01-27,62,False
2016-01-28,69,False
2016-01-29,57,False
2016-01-30,54,False
2016-01-31,62,False
2016-02-01,64,False
2016-02-02,62,False
2016-02-03,71,False
2016-02-04,70,False
2016-02-05,54,False
2016-02-06,62,False
2016-02-07,51,False
2016-02-08,62,False
2016-02-09,61,False
2016-02-10,66,False
2016-02-11,76,False
2016-02-12,78,False
2016-02-13,64,False
2016-02-14,59,False
2016-02-15,59,False
2016-02-16,65,False
2016-02-17,76,False
2016-02-18,63,False
2016-02-19,54,False
2016-02-20,56,False
2016-02-21,51,False
2016-02-22,58,False
2016-02-23,64,False
2016-02-24,87,False
2016-02-25,70,False
2016-02-26,73,False
2016-02-27,56,False
2016-02-28,62,False
2016-02-29,70,False
2016-03-01,77,False
2016-03-02,78,False
2016-03-03,68,False
2016-03-04,64,False
2016-03-05,79,False
2016-03-06,65,False
2016-03-07,60,False
2016-03-08,63,False
2016-03-09,65,False
2016-03-10,71,False
2016-03-11,67,False
2016-03-12,60,False
2016-03-13,61,False
2016-03-14,75,False
2016-03-15,67,False
2016-03-16,67,False
2016-03-17,58,False
2016-03-18,67,False
2016-03-19,58,False
2016-03-20,60,False
2016-03-21,68,False
2016-03-22,68,False
2016-03-23,69,False
2016-03-24,55,False
2016-03-25,69,False
2016-03-26,50,False
2016-03-27,63,False
2016-03-28,75,False
2016-03-29,73,False
2016-03-30,71,False
2016-03-31,62,False
2016-04-01,71,False
2016-04-02,56,False
2016-04-03,52,False
2016-04-04,67,False
2016-04-05,68,False
2016-04-06,64,False
2016-04-07,92,False
2016-04-08,90,False
2016-04-09,92,False
2016-04-10,70,False
2016-04-11,71,False
2016-04-12,71,False
2016-04-13,66,False
2016-04-14,64,False
2016-04-15,62,False
2016-04-16,61,False
2016-04-17,46,False
2016-04-18,67,False
2016-04-19,65,False
2016-04-20,82,False
2016-04-21,61,False
2016-04-22,70,False
2016-04-23,60,False
2016-04-24,51,False
2016-04-25,70,False
2016-04-26,57,False
2016-04-27,64,False
2016-04-28,63,False
2016-04-29,60,False
2016-04-30,54,False
2016-05-01,54,False
2016-05-02,66,False
2016-05-03,74,False
2016-05-04,57,False
2016-05-05,73,False
2016-05-06,62,False
2016-05-07,62,False
2016-05-08,57,False
2016-05-09,67,False
2016-05-10,71,False
2016-05-11,70,False
2016-05-12,61,False
2016-05-13,49,False
2016-05-14,65,False
2016-05-15,52,False
2016-05-16,64,False
2016-05-17,65,False
2016-05-18,63,False
2016-05-19,60,False
2016-05-20,64,False
2016-05-21,61,False
2016-05-22,59,False
2016-05-23,53,False
2016-05-24,68,False
2016-05-25,68,False
2016-05-26,62,False
2016-05-27,56,False
2016-05-28,53,False
2016-05-29,54,False
2016-05-30,46,False
2016-05-31,69,False
2016-06-01,61,False
2016-06-02,62,False
2016-06-03,61,False
2016-06-04,62,False
2016-06-05,57,False
2016-06-06,71,False
2016-06-07,81,False
2016-06-08,55,False
2016-06-09,60,False
2016-06-10,64,False
2016-06-11,55,False
2016-06-12,56,False
2016-06-13,67,False
2016-06-14,62,False
2016-06-15,53,False
2016-06-16,58,False
2016-06-17,63,False
2016-06-18,60,False
2016-06-19,44,False
2016-06-20,65,False
2016-06-21,64,False
2016-06-22,63,False
2016-06-23,62,False
2016-06-24,56,False
2016-06-25,58,False
2016-06-26,61,False
2016-06-27,66,False
2016-06-28,72,False
2016-06-29,64,False
2016-06-30,64,False
2016-07-01,51,False
2016-07-02,53,False
2016-07-03,56,False
2016-07-04,69,False
2016-07-05,57,False
2016-07-06,66,False
2016-07-07,57,False
2016-07-08,58,False
2016-07-09,50,False
2016-07-10,53,False
2016-07-11,71,False
2016-07-12,74,False
2016-07-13,65,False
2016-07-14,61,False
2016-07-15,68,False
2016-07-16,60,False
2016-07-17,66,False
2016-07-18,68,False
2016-07-19,62,False
2016-07-20,63,False
2016-07-21,55,False
2016-07-22,65,False
2016-07-23,50,False
2016-07-24,54,False
2016-07-25,62,False
2016-07-26,76,False
2016-07-27,78,False
2016-07-28,67,False
2016-07-29,82,False
2016-07-30,79,False
2016-07-31,61,False
2016-08-01,63,False
2016-08-02,52,False
2016-08-03,70,False
2016-08-04,79,False
2016-08-05,66,False
2016-08-06,56,False
2016-08-07,57,False
2016-08-08,60,False
2016-08-09,67,False
2016-08-10,58,False
2016-08-11,72,False
2016-08-12,64,False
2016-08-13,63,False
2016-08-14,66,False
2016-08-15,65,False
2016-08-16,74,False
2016-08-17,86,False
2016-08-18,71,False
2016-08-19,64,False
2016-08-20,65,False
2016-08-21,63,False
2016-08-22,90,False
2016-08-23,83,False
2016-08-24,100,False
2016-08-25,77,False
2016-08-26,65,False
2016-08-27,67,False
2016-08-28,64,False
2016-08-29,76,False
2016-08-30,71,False
2016-08-31,61,False
2016-09-01,60,False
2016-09-02,68,False
2016-09-03,64,False
2016-09-04,63,False
2016-09-05,65,False
2016-09-06,71,False
2016-09-07,71,False
2016-09-08,64,False
2016-09-09,58,False
2016-09-10,59,False
2016-09-11,64,False
