date,Wynn,isPartial
2016-05-04,61,False
2016-05-05,80,False
2016-05-06,72,False
2016-05-07,59,False
2016-05-08,61,False
2016-05-09,69,False
2016-05-10,69,False
2016-05-11,60,False
2016-05-12,61,False
2016-05-13,61,False
2016-05-14,60,False
2016-05-15,56,False
2016-05-16,63,False
2016-05-17,66,False
2016-05-18,64,False
2016-05-19,63,False
2016-05-20,65,False
2016-05-21,65,False
2016-05-22,63,False
2016-05-23,60,False
2016-05-24,64,False
2016-05-25,66,False
2016-05-26,65,False
2016-05-27,64,False
2016-05-28,57,False
2016-05-29,59,False
2016-05-30,50,False
2016-05-31,69,False
2016-06-01,60,False
2016-06-02,65,False
2016-06-03,59,False
2016-06-04,62,False
2016-06-05,57,False
2016-06-06,61,False
2016-06-07,77,False
2016-06-08,70,False
2016-06-09,73,False
2016-06-10,68,False
2016-06-11,63,False
2016-06-12,56,False
2016-06-13,66,False
2016-06-14,67,False
2016-06-15,63,False
2016-06-16,58,False
2016-06-17,67,False
2016-06-18,58,False
2016-06-19,53,False
2016-06-20,63,False
2016-06-21,68,False
2016-06-22,60,False
2016-06-23,62,False
2016-06-24,57,False
2016-06-25,64,False
2016-06-26,60,False
2016-06-27,66,False
2016-06-28,69,False
2016-06-29,63,False
2016-06-30,66,False
2016-07-01,59,False
2016-07-02,61,False
2016-07-03,58,False
2016-07-04,63,False
2016-07-05,57,False
2016-07-06,69,False
2016-07-07,62,False
2016-07-08,69,False
2016-07-09,54,False
2016-07-10,60,False
2016-07-11,63,False
2016-07-12,73,False
2016-07-13,69,False
2016-07-14,67,False
2016-07-15,59,False
2016-07-16,64,False
2016-07-17,64,False
2016-07-18,66,False
2016-07-19,63,False
2016-07-20,64,False
2016-07-21,55,False
2016-07-22,70,False
2016-07-23,57,False
2016-07-24,58,False
2016-07-25,65,False
2016-07-26,71,False
2016-07-27,79,False
2016-07-28,70,False
2016-07-29,73,False
2016-07-30,74,False
2016-07-31,68,False
2016-08-01,65,False
2016-08-02,71,False
2016-08-03,70,False
2016-08-04,78,False
2016-08-05,70,False
2016-08-06,56,False
2016-08-07,61,False
2016-08-08,66,False
2016-08-09,66,False
2016-08-10,60,False
2016-08-11,64,False
2016-08-12,66,False
2016-08-13,64,False
2016-08-14,69,False
2016-08-15,62,False
2016-08-16,68,False
2016-08-17,80,False
2016-08-18,70,False
2016-08-19,69,False
2016-08-20,62,False
2016-08-21,56,False
2016-08-22,91,False
2016-08-23,86,False
2016-08-24,100,False
2016-08-25,81,False
2016-08-26,71,False
2016-08-27,68,False
2016-08-28,76,False
2016-08-29,75,False
2016-08-30,75,False
2016-08-31,63,False
2016-09-01,65,False
2016-09-02,68,False
2016-09-03,64,False
2016-09-04,70,False
2016-09-05,60,False
2016-09-06,74,False
2016-09-07,71,False
2016-09-08,70,False
2016-09-09,65,False
2016-09-10,66,False
2016-09-11,64,False
2016-09-12,66,False
2016-09-13,63,False
2016-09-14,64,False
2016-09-15,72,False
2016-09-16,63,False
2016-09-17,65,False
2016-09-18,61,False
2016-09-19,65,False
2016-09-20,67,False
2016-09-21,65,False
2016-09-22,62,False
2016-09-23,66,False
2016-09-24,62,False
2016-09-25,57,False
2016-09-26,68,False
2016-09-27,63,False
2016-09-28,61,False
2016-09-29,63,False
2016-09-30,68,False
2016-10-01,56,False
2016-10-02,53,False
2016-10-03,56,False
2016-10-04,67,False
2016-10-05,65,False
2016-10-06,70,False
2016-10-07,63,False
2016-10-08,69,False
2016-10-09,58,False
2016-10-10,62,False
2016-10-11,67,False
2016-10-12,62,False
2016-10-13,68,False
2016-10-14,57,False
2016-10-15,73,False
2016-10-16,62,False
2016-10-17,69,False
2016-10-18,74,False
2016-10-19,87,False
2016-10-20,63,False
2016-10-21,73,False
2016-10-22,59,False
2016-10-23,54,False
2016-10-24,61,False
2016-10-25,59,False
2016-10-26,61,False
2016-10-27,62,False
2016-10-28,55,False
2016-10-29,49,False
2016-10-30,51,False
2016-10-31,66,False
2016-11-01,67,False
2016-11-02,69,False
2016-11-03,66,False
2016-11-04,66,False
2016-11-05,60,False
2016-11-06,58,False
2016-11-07,72,False
2016-11-08,58,False
2016-11-09,57,False
2016-11-10,66,False
2016-11-11,64,False
2016-11-12,69,False
2016-11-13,54,False
2016-11-14,54,False
2016-11-15,66,False
2016-11-16,58,False
2016-11-17,59,False
2016-11-18,53,False
2016-11-19,54,False
2016-11-20,59,False
2016-11-21,58,False
2016-11-22,58,False
2016-11-23,60,False
2016-11-24,46,False
2016-11-25,56,False
2016-11-26,56,False
2016-11-27,51,False
2016-11-28,59,False
2016-11-29,55,False
2016-11-30,56,False
2016-12-01,59,False
2016-12-02,63,False
2016-12-03,55,False
2016-12-04,42,False
2016-12-05,56,False
2016-12-06,61,False
2016-12-07,59,False
2016-12-08,69,False
2016-12-09,65,False
2016-12-10,52,False
2016-12-11,55,False
2016-12-12,55,False
2016-12-13,63,False
2016-12-14,59,False
2016-12-15,65,False
2016-12-16,66,False
2016-12-17,58,False
2016-12-18,59,False
2016-12-19,67,False
2016-12-20,66,False
2016-12-21,53,False
2016-12-22,63,False
2016-12-23,61,False
2016-12-24,55,False
2016-12-25,53,False
2016-12-26,54,False
2016-12-27,62,False
2016-12-28,65,False
2016-12-29,71,False
2016-12-30,69,False
2016-12-31,65,False
2017-01-01,57,False
2017-01-02,65,False
2017-01-03,73,False
2017-01-04,68,False
2017-01-05,86,False
2017-01-06,71,False
2017-01-07,63,False
2017-01-08,65,False
2017-01-09,61,False
2017-01-10,71,False
2017-01-11,62,False
2017-01-12,69,False
2017-01-13,72,False
2017-01-14,60,False
2017-01-15,61,False
2017-01-16,67,False
2017-01-17,68,False
2017-01-18,69,False
2017-01-19,85,False
