date,Wynn,isPartial
2012-10-02,56,False
2012-10-03,55,False
2012-10-04,54,False
2012-10-05,50,False
2012-10-06,40,False
2012-10-07,46,False
2012-10-08,57,False
2012-10-09,53,False
2012-10-10,78,False
2012-10-11,84,False
2012-10-12,69,False
