date,Wynn,isPartial
2012-10-12,85,False
2012-10-13,82,False
2012-10-14,76,False
2012-10-15,80,False
2012-10-16,80,False
2012-10-17,72,False
2012-10-18,69,False
2012-10-19,69,False
2012-10-20,74,False
2012-10-21,94,False
2012-10-22,79,False
2012-10-23,74,False
2012-10-24,79,False
2012-10-25,79,False
2012-10-26,76,False
2012-10-27,69,False
2012-10-28,63,False
2012-10-29,61,False
2012-10-30,73,False
2012-10-31,73,False
2012-11-01,68,False
2012-11-02,76,False
2012-11-03,65,False
2012-11-04,64,False
2012-11-05,72,False
2012-11-06,75,False
2012-11-07,61,False
2012-11-08,69,False
2012-11-09,76,False
2012-11-10,64,False
2012-11-11,78,False
2012-11-12,71,False
2012-11-13,78,False
2012-11-14,71,False
2012-11-15,81,False
2012-11-16,73,False
2012-11-17,68,False
2012-11-18,59,False
2012-11-19,74,False
2012-11-20,68,False
2012-11-21,62,False
2012-11-22,51,False
2012-11-23,61,False
2012-11-24,58,False
2012-11-25,66,False
2012-11-26,65,False
2012-11-27,73,False
2012-11-28,65,False
2012-11-29,68,False
2012-11-30,71,False
2012-12-01,69,False
2012-12-02,55,False
2012-12-03,73,False
2012-12-04,68,False
2012-12-05,61,False
2012-12-06,71,False
2012-12-07,72,False
2012-12-08,60,False
2012-12-09,56,False
2012-12-10,67,False
2012-12-11,62,False
2012-12-12,67,False
2012-12-13,62,False
2012-12-14,67,False
2012-12-15,52,False
2012-12-16,59,False
2012-12-17,58,False
2012-12-18,66,False
2012-12-19,64,False
2012-12-20,61,False
2012-12-21,55,False
2012-12-22,59,False
2012-12-23,71,False
2012-12-24,66,False
2012-12-25,61,False
2012-12-26,76,False
2012-12-27,81,False
2012-12-28,80,False
2012-12-29,86,False
2012-12-30,71,False
2012-12-31,75,False
2013-01-01,75,False
2013-01-02,92,False
2013-01-03,85,False
2013-01-04,82,False
2013-01-05,76,False
2013-01-06,72,False
2013-01-07,83,False
2013-01-08,81,False
2013-01-09,77,False
2013-01-10,77,False
2013-01-11,83,False
2013-01-12,73,False
2013-01-13,82,False
2013-01-14,89,False
2013-01-15,79,False
2013-01-16,69,False
2013-01-17,87,False
2013-01-18,78,False
2013-01-19,73,False
2013-01-20,74,False
2013-01-21,76,False
2013-01-22,77,False
2013-01-23,73,False
2013-01-24,80,False
2013-01-25,78,False
2013-01-26,80,False
2013-01-27,93,False
2013-01-28,81,False
2013-01-29,79,False
2013-01-30,72,False
2013-01-31,86,False
2013-02-01,84,False
2013-02-02,83,False
2013-02-03,72,False
2013-02-04,67,False
