date,Wynn,isPartial
2011-04-12,44,False
2011-04-13,57,False
2011-04-14,46,False
2011-04-15,42,False
2011-04-16,43,False
2011-04-17,53,False
2011-04-18,43,False
2011-04-19,46,False
2011-04-20,62,False
2011-04-21,52,False
2011-04-22,49,False
2011-04-23,42,False
2011-04-24,44,False
2011-04-25,41,False
2011-04-26,50,False
2011-04-27,47,False
2011-04-28,49,False
2011-04-29,45,False
2011-04-30,41,False
2011-05-01,66,False
2011-05-02,47,False
2011-05-03,59,False
2011-05-04,53,False
2011-05-05,41,False
2011-05-06,43,False
2011-05-07,42,False
2011-05-08,36,False
2011-05-09,36,False
2011-05-10,46,False
2011-05-11,47,False
2011-05-12,38,False
2011-05-13,43,False
2011-05-14,42,False
2011-05-15,49,False
2011-05-16,43,False
2011-05-17,47,False
2011-05-18,46,False
2011-05-19,47,False
2011-05-20,39,False
2011-05-21,44,False
2011-05-22,34,False
2011-05-23,42,False
2011-05-24,41,False
2011-05-25,47,False
2011-05-26,55,False
2011-05-27,38,False
2011-05-28,43,False
2011-05-29,37,False
2011-05-30,38,False
2011-05-31,54,False
2011-06-01,43,False
2011-06-02,49,False
2011-06-03,62,False
2011-06-04,51,False
2011-06-05,43,False
2011-06-06,47,False
2011-06-07,43,False
2011-06-08,46,False
2011-06-09,50,False
2011-06-10,39,False
2011-06-11,38,False
2011-06-12,33,False
2011-06-13,47,False
2011-06-14,53,False
2011-06-15,44,False
2011-06-16,34,False
2011-06-17,36,False
2011-06-18,40,False
2011-06-19,35,False
2011-06-20,39,False
2011-06-21,43,False
2011-06-22,43,False
2011-06-23,39,False
2011-06-24,46,False
2011-06-25,34,False
2011-06-26,37,False
2011-06-27,41,False
2011-06-28,39,False
2011-06-29,40,False
2011-06-30,51,False
2011-07-01,32,False
2011-07-02,43,False
2011-07-03,51,False
2011-07-04,39,False
2011-07-05,43,False
2011-07-06,45,False
2011-07-07,39,False
2011-07-08,40,False
2011-07-09,50,False
2011-07-10,44,False
2011-07-11,45,False
2011-07-12,52,False
2011-07-13,41,False
2011-07-14,47,False
2011-07-15,45,False
2011-07-16,42,False
2011-07-17,42,False
2011-07-18,54,False
2011-07-19,100,False
2011-07-20,69,False
2011-07-21,47,False
2011-07-22,52,False
2011-07-23,46,False
2011-07-24,45,False
2011-07-25,50,False
2011-07-26,49,False
2011-07-27,44,False
2011-07-28,29,False
2011-07-29,47,False
2011-07-30,49,False
2011-07-31,36,False
2011-08-01,42,False
2011-08-02,48,False
2011-08-03,41,False
2011-08-04,54,False
2011-08-05,39,False
2011-08-06,49,False
2011-08-07,42,False
2011-08-08,48,False
2011-08-09,40,False
2011-08-10,50,False
2011-08-11,43,False
2011-08-12,41,False
2011-08-13,35,False
2011-08-14,32,False
2011-08-15,56,False
2011-08-16,47,False
2011-08-17,42,False
2011-08-18,39,False
2011-08-19,41,False
2011-08-20,32,False
2011-08-21,37,False
2011-08-22,43,False
2011-08-23,41,False
2011-08-24,49,False
2011-08-25,43,False
2011-08-26,35,False
2011-08-27,35,False
2011-08-28,36,False
2011-08-29,41,False
2011-08-30,36,False
2011-08-31,49,False
2011-09-01,42,False
2011-09-02,42,False
2011-09-03,37,False
2011-09-04,42,False
2011-09-05,32,False
2011-09-06,45,False
2011-09-07,35,False
2011-09-08,35,False
2011-09-09,40,False
2011-09-10,33,False
2011-09-11,34,False
2011-09-12,35,False
2011-09-13,29,False
2011-09-14,35,False
2011-09-15,41,False
2011-09-16,40,False
2011-09-17,34,False
2011-09-18,28,False
