date,Wynn,isPartial
2018-02-13,48,False
2018-02-14,38,False
2018-02-15,44,False
2018-02-16,46,False
2018-02-17,46,False
2018-02-18,39,False
2018-02-19,32,False
2018-02-20,38,False
2018-02-21,41,False
2018-02-22,38,False
2018-02-23,35,False
2018-02-24,32,False
2018-02-25,33,False
2018-02-26,32,False
2018-02-27,50,False
2018-02-28,49,False
2018-03-01,39,False
2018-03-02,37,False
2018-03-03,36,False
2018-03-04,33,False
2018-03-05,36,False
2018-03-06,38,False
2018-03-07,36,False
2018-03-08,46,False
2018-03-09,51,False
2018-03-10,41,False
2018-03-11,32,False
2018-03-12,36,False
2018-03-13,34,False
2018-03-14,36,False
2018-03-15,43,False
2018-03-16,40,False
2018-03-17,42,False
2018-03-18,37,False
2018-03-19,40,False
2018-03-20,33,False
2018-03-21,43,False
2018-03-22,45,False
2018-03-23,51,False
2018-03-24,46,False
2018-03-25,33,False
2018-03-26,37,False
2018-03-27,46,False
2018-03-28,42,False
2018-03-29,40,False
2018-03-30,45,False
2018-03-31,39,False
2018-04-01,38,False
2018-04-02,35,False
2018-04-03,36,False
2018-04-04,45,False
2018-04-05,36,False
2018-04-06,48,False
2018-04-07,54,False
2018-04-08,44,False
2018-04-09,38,False
2018-04-10,43,False
2018-04-11,39,False
2018-04-12,37,False
2018-04-13,44,False
2018-04-14,36,False
2018-04-15,40,False
2018-04-16,41,False
2018-04-17,38,False
2018-04-18,39,False
2018-04-19,42,False
2018-04-20,41,False
2018-04-21,32,False
2018-04-22,29,False
2018-04-23,38,False
2018-04-24,38,False
2018-04-25,40,False
2018-04-26,41,False
2018-04-27,100,False
2018-04-28,37,False
2018-04-29,44,False
2018-04-30,37,False
2018-05-01,38,False
2018-05-02,36,False
2018-05-03,32,False
2018-05-04,36,False
2018-05-05,29,False
2018-05-06,28,False
2018-05-07,34,False
2018-05-08,36,False
2018-05-09,39,False
2018-05-10,41,False
2018-05-11,39,False
2018-05-12,31,False
2018-05-13,29,False
2018-05-14,42,False
2018-05-15,38,False
2018-05-16,28,False
2018-05-17,42,False
2018-05-18,33,False
2018-05-19,32,False
2018-05-20,30,False
2018-05-21,39,False
2018-05-22,37,False
2018-05-23,34,False
2018-05-24,36,False
2018-05-25,35,False
2018-05-26,31,False
2018-05-27,32,False
2018-05-28,31,False
2018-05-29,28,False
2018-05-30,37,False
2018-05-31,33,False
2018-06-01,40,False
2018-06-02,36,False
2018-06-03,40,False
2018-06-04,42,False
2018-06-05,42,False
2018-06-06,40,False
2018-06-07,40,False
2018-06-08,53,False
2018-06-09,29,False
2018-06-10,30,False
2018-06-11,35,False
2018-06-12,30,False
2018-06-13,34,False
2018-06-14,35,False
2018-06-15,32,False
2018-06-16,34,False
2018-06-17,34,False
2018-06-18,33,False
2018-06-19,36,False
2018-06-20,35,False
2018-06-21,29,False
2018-06-22,32,False
2018-06-23,27,False
2018-06-24,31,False
2018-06-25,34,False
2018-06-26,34,False
2018-06-27,30,False
2018-06-28,33,False
2018-06-29,31,False
