date,Wynn,isPartial
2016-09-11,41,False
2016-09-12,47,False
2016-09-13,48,False
2016-09-14,46,False
2016-09-15,48,False
2016-09-16,43,False
2016-09-17,43,False
2016-09-18,48,False
2016-09-19,43,False
2016-09-20,48,False
2016-09-21,45,False
2016-09-22,42,False
2016-09-23,41,False
2016-09-24,37,False
2016-09-25,46,False
2016-09-26,46,False
2016-09-27,38,False
2016-09-28,39,False
2016-09-29,42,False
2016-09-30,42,False
2016-10-01,39,False
2016-10-02,41,False
2016-10-03,43,False
2016-10-04,48,False
2016-10-05,48,False
2016-10-06,45,False
2016-10-07,46,False
2016-10-08,46,False
2016-10-09,43,False
2016-10-10,46,False
2016-10-11,45,False
2016-10-12,43,False
2016-10-13,46,False
2016-10-14,40,False
2016-10-15,48,False
2016-10-16,43,False
2016-10-17,43,False
2016-10-18,51,False
2016-10-19,60,False
2016-10-20,41,False
2016-10-21,54,False
2016-10-22,38,False
2016-10-23,35,False
2016-10-24,40,False
2016-10-25,43,False
2016-10-26,43,False
2016-10-27,45,False
2016-10-28,42,False
2016-10-29,33,False
2016-10-30,36,False
2016-10-31,48,False
2016-11-01,45,False
2016-11-02,49,False
2016-11-03,45,False
2016-11-04,41,False
2016-11-05,41,False
2016-11-06,38,False
2016-11-07,54,False
2016-11-08,39,False
2016-11-09,41,False
2016-11-10,41,False
2016-11-11,39,False
2016-11-12,38,False
2016-11-13,38,False
2016-11-14,37,False
2016-11-15,44,False
2016-11-16,37,False
2016-11-17,48,False
2016-11-18,43,False
2016-11-19,39,False
2016-11-20,42,False
2016-11-21,41,False
2016-11-22,40,False
2016-11-23,45,False
2016-11-24,28,False
2016-11-25,38,False
2016-11-26,32,False
2016-11-27,35,False
2016-11-28,38,False
2016-11-29,37,False
2016-11-30,41,False
2016-12-01,39,False
2016-12-02,47,False
2016-12-03,42,False
2016-12-04,34,False
2016-12-05,44,False
2016-12-06,45,False
2016-12-07,46,False
2016-12-08,45,False
2016-12-09,41,False
2016-12-10,35,False
2016-12-11,44,False
2016-12-12,34,False
2016-12-13,46,False
2016-12-14,42,False
2016-12-15,38,False
2016-12-16,41,False
2016-12-17,39,False
2016-12-18,37,False
2016-12-19,42,False
2016-12-20,41,False
2016-12-21,45,False
2016-12-22,50,False
2016-12-23,41,False
2016-12-24,36,False
2016-12-25,38,False
2016-12-26,43,False
2016-12-27,42,False
2016-12-28,46,False
2016-12-29,55,False
2016-12-30,46,False
2016-12-31,47,False
2017-01-01,37,False
2017-01-02,40,False
2017-01-03,52,False
2017-01-04,48,False
2017-01-05,54,False
2017-01-06,56,False
2017-01-07,44,False
2017-01-08,49,False
2017-01-09,44,False
2017-01-10,48,False
2017-01-11,41,False
2017-01-12,50,False
2017-01-13,47,False
2017-01-14,42,False
2017-01-15,45,False
2017-01-16,43,False
2017-01-17,47,False
2017-01-18,44,False
2017-01-19,56,False
2017-01-20,53,False
2017-01-21,37,False
2017-01-22,46,False
2017-01-23,51,False
2017-01-24,51,False
2017-01-25,46,False
2017-01-26,49,False
2017-01-27,47,False
2017-01-28,43,False
2017-01-29,42,False
2017-01-30,44,False
2017-01-31,47,False
2017-02-01,42,False
2017-02-02,52,False
2017-02-03,49,False
2017-02-04,43,False
2017-02-05,36,False
2017-02-06,38,False
2017-02-07,100,False
2017-02-08,52,False
2017-02-09,43,False
2017-02-10,37,False
2017-02-11,39,False
2017-02-12,44,False
2017-02-13,39,False
2017-02-14,37,False
2017-02-15,46,False
2017-02-16,43,False
2017-02-17,54,False
2017-02-18,54,False
2017-02-19,42,False
2017-02-20,44,False
2017-02-21,49,False
2017-02-22,44,False
2017-02-23,43,False
2017-02-24,41,False
2017-02-25,49,False
2017-02-26,43,False
2017-02-27,49,False
2017-02-28,46,False
2017-03-01,51,False
2017-03-02,56,False
2017-03-03,49,False
2017-03-04,53,False
2017-03-05,45,False
2017-03-06,48,False
2017-03-07,45,False
2017-03-08,49,False
2017-03-09,37,False
2017-03-10,43,False
2017-03-11,40,False
2017-03-12,42,False
2017-03-13,41,False
2017-03-14,44,False
2017-03-15,42,False
2017-03-16,49,False
2017-03-17,49,False
2017-03-18,35,False
2017-03-19,44,False
2017-03-20,54,False
2017-03-21,46,False
2017-03-22,46,False
2017-03-23,41,False
2017-03-24,39,False
2017-03-25,42,False
2017-03-26,38,False
2017-03-27,49,False
2017-03-28,44,False
2017-03-29,47,False
2017-03-30,54,False
2017-03-31,52,False
2017-04-01,40,False
