date,Wynn,isPartial
2011-09-18,54,False
2011-09-19,71,False
2011-09-20,69,False
2011-09-21,78,False
2011-09-22,62,False
2011-09-23,59,False
2011-09-24,59,False
2011-09-25,61,False
2011-09-26,67,False
2011-09-27,71,False
2011-09-28,72,False
2011-09-29,64,False
2011-09-30,67,False
2011-10-01,61,False
2011-10-02,68,False
2011-10-03,80,False
2011-10-04,66,False
2011-10-05,74,False
2011-10-06,75,False
2011-10-07,69,False
2011-10-08,64,False
2011-10-09,59,False
2011-10-10,68,False
2011-10-11,72,False
2011-10-12,78,False
2011-10-13,73,False
2011-10-14,62,False
2011-10-15,67,False
2011-10-16,60,False
2011-10-17,64,False
2011-10-18,67,False
2011-10-19,76,False
2011-10-20,98,False
2011-10-21,79,False
2011-10-22,68,False
2011-10-23,72,False
2011-10-24,69,False
2011-10-25,77,False
2011-10-26,61,False
2011-10-27,72,False
2011-10-28,62,False
2011-10-29,49,False
2011-10-30,61,False
2011-10-31,58,False
2011-11-01,75,False
2011-11-02,72,False
2011-11-03,67,False
2011-11-04,74,False
2011-11-05,59,False
2011-11-06,60,False
2011-11-07,66,False
2011-11-08,55,False
2011-11-09,64,False
2011-11-10,61,False
2011-11-11,65,False
2011-11-12,59,False
2011-11-13,51,False
2011-11-14,75,False
2011-11-15,76,False
2011-11-16,62,False
2011-11-17,64,False
2011-11-18,65,False
2011-11-19,60,False
2011-11-20,55,False
2011-11-21,62,False
2011-11-22,70,False
2011-11-23,59,False
2011-11-24,56,False
2011-11-25,56,False
2011-11-26,64,False
2011-11-27,50,False
2011-11-28,65,False
2011-11-29,69,False
2011-11-30,62,False
2011-12-01,59,False
2011-12-02,71,False
2011-12-03,64,False
2011-12-04,68,False
2011-12-05,71,False
2011-12-06,71,False
2011-12-07,70,False
2011-12-08,61,False
2011-12-09,76,False
2011-12-10,59,False
2011-12-11,42,False
2011-12-12,72,False
2011-12-13,66,False
2011-12-14,65,False
2011-12-15,64,False
2011-12-16,62,False
2011-12-17,49,False
2011-12-18,52,False
2011-12-19,54,False
2011-12-20,63,False
2011-12-21,70,False
2011-12-22,59,False
2011-12-23,67,False
2011-12-24,57,False
2011-12-25,60,False
2011-12-26,55,False
2011-12-27,73,False
2011-12-28,76,False
2011-12-29,64,False
2011-12-30,75,False
2011-12-31,61,False
2012-01-01,74,False
2012-01-02,70,False
2012-01-03,80,False
2012-01-04,82,False
2012-01-05,73,False
2012-01-06,76,False
2012-01-07,79,False
2012-01-08,63,False
2012-01-09,91,False
2012-01-10,85,False
2012-01-11,78,False
2012-01-12,95,False
2012-01-13,85,False
2012-01-14,68,False
2012-01-15,71,False
2012-01-16,66,False
2012-01-17,75,False
2012-01-18,76,False
2012-01-19,79,False
2012-01-20,71,False
2012-01-21,73,False
2012-01-22,64,False
2012-01-23,77,False
2012-01-24,79,False
2012-01-25,65,False
2012-01-26,70,False
2012-01-27,70,False
2012-01-28,59,False
2012-01-29,62,False
2012-01-30,66,False
2012-01-31,73,False
2012-02-01,74,False
2012-02-02,72,False
2012-02-03,82,False
2012-02-04,68,False
2012-02-05,64,False
2012-02-06,70,False
2012-02-07,76,False
2012-02-08,75,False
2012-02-09,79,False
2012-02-10,73,False
2012-02-11,65,False
2012-02-12,72,False
2012-02-13,74,False
2012-02-14,70,False
2012-02-15,78,False
2012-02-16,68,False
2012-02-17,66,False
2012-02-18,77,False
2012-02-19,79,False
2012-02-20,94,False
2012-02-21,83,False
2012-02-22,78,False
2012-02-23,83,False
2012-02-24,86,False
2012-02-25,69,False
2012-02-26,77,False
2012-02-27,79,False
2012-02-28,71,False
2012-02-29,76,False
2012-03-01,81,False
2012-03-02,100,False
2012-03-03,81,False
2012-03-04,80,False
2012-03-05,75,False
2012-03-06,75,False
2012-03-07,79,False
2012-03-08,87,False
2012-03-09,77,False
2012-03-10,71,False
2012-03-11,72,False
2012-03-12,81,False
2012-03-13,82,False
2012-03-14,79,False
2012-03-15,72,False
2012-03-16,72,False
2012-03-17,71,False
2012-03-18,62,False
2012-03-19,76,False
2012-03-20,73,False
2012-03-21,72,False
2012-03-22,74,False
2012-03-23,66,False
2012-03-24,79,False
2012-03-25,65,False
2012-03-26,70,False
2012-03-27,76,False
2012-03-28,72,False
2012-03-29,79,False
2012-03-30,69,False
2012-03-31,65,False
2012-04-01,86,False
2012-04-02,69,False
2012-04-03,72,False
2012-04-04,72,False
2012-04-05,72,False
2012-04-06,79,False
2012-04-07,66,False
2012-04-08,67,False
2012-04-09,73,False
2012-04-10,73,False
2012-04-11,75,False
2012-04-12,74,False
2012-04-13,76,False
2012-04-14,73,False
2012-04-15,73,False
2012-04-16,73,False
2012-04-17,75,False
2012-04-18,71,False
2012-04-19,73,False
2012-04-20,70,False
2012-04-21,66,False
2012-04-22,78,False
2012-04-23,77,False
2012-04-24,76,False
2012-04-25,78,False
2012-04-26,70,False
2012-04-27,72,False
2012-04-28,65,False
2012-04-29,76,False
2012-04-30,71,False
2012-05-01,75,False
2012-05-02,72,False
2012-05-03,77,False
2012-05-04,77,False
2012-05-05,68,False
2012-05-06,59,False
2012-05-07,76,False
2012-05-08,77,False
2012-05-09,65,False
2012-05-10,77,False
2012-05-11,71,False
2012-05-12,60,False
2012-05-13,69,False
2012-05-14,70,False
2012-05-15,73,False
2012-05-16,72,False
2012-05-17,80,False
2012-05-18,70,False
2012-05-19,67,False
2012-05-20,57,False
2012-05-21,74,False
2012-05-22,72,False
2012-05-23,74,False
2012-05-24,73,False
2012-05-25,62,False
2012-05-26,61,False
2012-05-27,66,False
2012-05-28,63,False
2012-05-29,74,False
2012-05-30,65,False
2012-05-31,66,False
2012-06-01,62,False
2012-06-02,70,False
