date,Wynn,isPartial
2017-05-29,8,False
2017-05-30,8,False
2017-05-31,12,False
2017-06-01,9,False
2017-06-02,9,False
2017-06-03,7,False
2017-06-04,7,False
2017-06-05,8,False
2017-06-06,8,False
2017-06-07,9,False
2017-06-08,7,False
2017-06-09,8,False
2017-06-10,9,False
2017-06-11,7,False
2017-06-12,8,False
2017-06-13,7,False
2017-06-14,7,False
2017-06-15,9,False
2017-06-16,8,False
2017-06-17,8,False
2017-06-18,7,False
2017-06-19,8,False
2017-06-20,8,False
2017-06-21,8,False
2017-06-22,8,False
2017-06-23,8,False
2017-06-24,8,False
2017-06-25,7,False
2017-06-26,8,False
2017-06-27,8,False
2017-06-28,8,False
2017-06-29,9,False
2017-06-30,8,False
2017-07-01,9,False
2017-07-02,7,False
2017-07-03,8,False
2017-07-04,7,False
2017-07-05,9,False
2017-07-06,8,False
2017-07-07,7,False
2017-07-08,9,False
2017-07-09,6,False
2017-07-10,7,False
2017-07-11,8,False
2017-07-12,9,False
2017-07-13,8,False
2017-07-14,8,False
2017-07-15,8,False
2017-07-16,6,False
2017-07-17,7,False
2017-07-18,8,False
2017-07-19,8,False
2017-07-20,8,False
2017-07-21,7,False
2017-07-22,8,False
2017-07-23,7,False
2017-07-24,8,False
2017-07-25,10,False
2017-07-26,11,False
2017-07-27,10,False
2017-07-28,8,False
2017-07-29,7,False
2017-07-30,8,False
2017-07-31,9,False
2017-08-01,7,False
2017-08-02,10,False
2017-08-03,7,False
2017-08-04,7,False
2017-08-05,8,False
2017-08-06,8,False
2017-08-07,10,False
2017-08-08,8,False
2017-08-09,8,False
2017-08-10,8,False
2017-08-11,9,False
2017-08-12,8,False
2017-08-13,8,False
2017-08-14,8,False
2017-08-15,9,False
2017-08-16,8,False
2017-08-17,9,False
2017-08-18,9,False
2017-08-19,6,False
2017-08-20,8,False
2017-08-21,7,False
2017-08-22,8,False
2017-08-23,9,False
2017-08-24,8,False
2017-08-25,8,False
2017-08-26,6,False
2017-08-27,6,False
2017-08-28,7,False
2017-08-29,8,False
2017-08-30,7,False
2017-08-31,7,False
2017-09-01,7,False
2017-09-02,9,False
2017-09-03,8,False
2017-09-04,8,False
2017-09-05,8,False
2017-09-06,7,False
2017-09-07,8,False
2017-09-08,7,False
2017-09-09,8,False
2017-09-10,7,False
2017-09-11,8,False
2017-09-12,7,False
2017-09-13,7,False
2017-09-14,7,False
2017-09-15,7,False
2017-09-16,8,False
2017-09-17,6,False
2017-09-18,7,False
2017-09-19,8,False
2017-09-20,7,False
2017-09-21,8,False
2017-09-22,8,False
2017-09-23,6,False
2017-09-24,7,False
2017-09-25,8,False
2017-09-26,7,False
2017-09-27,6,False
2017-09-28,7,False
2017-09-29,7,False
2017-09-30,9,False
2017-10-01,7,False
2017-10-02,11,False
2017-10-03,10,False
2017-10-04,8,False
2017-10-05,9,False
2017-10-06,8,False
2017-10-07,8,False
2017-10-08,13,False
2017-10-09,11,False
2017-10-10,8,False
2017-10-11,8,False
2017-10-12,7,False
2017-10-13,7,False
2017-10-14,8,False
2017-10-15,7,False
2017-10-16,7,False
2017-10-17,7,False
2017-10-18,7,False
2017-10-19,6,False
2017-10-20,8,False
2017-10-21,7,False
2017-10-22,7,False
2017-10-23,8,False
2017-10-24,6,False
2017-10-25,7,False
2017-10-26,7,False
2017-10-27,8,False
2017-10-28,8,False
2017-10-29,7,False
2017-10-30,7,False
2017-10-31,7,False
2017-11-01,7,False
2017-11-02,9,False
2017-11-03,8,False
2017-11-04,7,False
2017-11-05,6,False
2017-11-06,7,False
2017-11-07,7,False
2017-11-08,7,False
2017-11-09,31,False
2017-11-10,20,False
2017-11-11,13,False
