date,Wynn,isPartial
2010-08-24,84,False
2010-08-25,71,False
2010-08-26,74,False
2010-08-27,83,False
2010-08-28,67,False
2010-08-29,71,False
2010-08-30,76,False
2010-08-31,71,False
2010-09-01,83,False
2010-09-02,90,False
2010-09-03,80,False
2010-09-04,80,False
2010-09-05,71,False
2010-09-06,71,False
2010-09-07,68,False
2010-09-08,72,False
2010-09-09,75,False
2010-09-10,63,False
2010-09-11,62,False
2010-09-12,63,False
2010-09-13,61,False
2010-09-14,64,False
2010-09-15,71,False
2010-09-16,68,False
2010-09-17,62,False
2010-09-18,66,False
2010-09-19,57,False
2010-09-20,74,False
2010-09-21,77,False
2010-09-22,80,False
2010-09-23,69,False
2010-09-24,69,False
2010-09-25,62,False
2010-09-26,58,False
2010-09-27,64,False
2010-09-28,76,False
2010-09-29,68,False
2010-09-30,73,False
2010-10-01,68,False
2010-10-02,60,False
2010-10-03,66,False
2010-10-04,72,False
2010-10-05,67,False
2010-10-06,70,False
2010-10-07,62,False
2010-10-08,71,False
2010-10-09,56,False
2010-10-10,64,False
2010-10-11,71,False
2010-10-12,69,False
2010-10-13,76,False
2010-10-14,67,False
2010-10-15,62,False
2010-10-16,54,False
2010-10-17,60,False
2010-10-18,64,False
2010-10-19,65,False
2010-10-20,61,False
2010-10-21,65,False
2010-10-22,58,False
2010-10-23,65,False
2010-10-24,64,False
2010-10-25,68,False
2010-10-26,65,False
2010-10-27,60,False
2010-10-28,67,False
2010-10-29,64,False
2010-10-30,68,False
2010-10-31,51,False
2010-11-01,67,False
2010-11-02,70,False
2010-11-03,81,False
2010-11-04,72,False
2010-11-05,62,False
2010-11-06,58,False
2010-11-07,70,False
2010-11-08,79,False
2010-11-09,73,False
2010-11-10,79,False
2010-11-11,79,False
2010-11-12,76,False
2010-11-13,74,False
2010-11-14,62,False
2010-11-15,73,False
2010-11-16,66,False
2010-11-17,60,False
2010-11-18,65,False
2010-11-19,71,False
2010-11-20,60,False
2010-11-21,54,False
2010-11-22,65,False
2010-11-23,60,False
2010-11-24,70,False
2010-11-25,74,False
2010-11-26,57,False
2010-11-27,57,False
2010-11-28,59,False
2010-11-29,62,False
2010-11-30,74,False
2010-12-01,60,False
2010-12-02,72,False
2010-12-03,75,False
2010-12-04,60,False
2010-12-05,57,False
2010-12-06,59,False
2010-12-07,59,False
2010-12-08,61,False
2010-12-09,56,False
2010-12-10,61,False
2010-12-11,78,False
2010-12-12,50,False
2010-12-13,60,False
2010-12-14,62,False
2010-12-15,67,False
2010-12-16,61,False
2010-12-17,58,False
2010-12-18,62,False
2010-12-19,58,False
2010-12-20,65,False
2010-12-21,67,False
2010-12-22,69,False
2010-12-23,67,False
2010-12-24,54,False
2010-12-25,60,False
2010-12-26,64,False
2010-12-27,69,False
2010-12-28,70,False
2010-12-29,78,False
2010-12-30,75,False
2010-12-31,77,False
2011-01-01,69,False
2011-01-02,70,False
2011-01-03,85,False
2011-01-04,96,False
2011-01-05,89,False
2011-01-06,98,False
2011-01-07,81,False
2011-01-08,76,False
2011-01-09,81,False
2011-01-10,97,False
2011-01-11,88,False
2011-01-12,83,False
2011-01-13,81,False
2011-01-14,77,False
2011-01-15,66,False
2011-01-16,82,False
2011-01-17,68,False
2011-01-18,72,False
2011-01-19,70,False
2011-01-20,65,False
2011-01-21,76,False
2011-01-22,61,False
2011-01-23,69,False
2011-01-24,73,False
2011-01-25,69,False
2011-01-26,73,False
2011-01-27,65,False
2011-01-28,63,False
2011-01-29,70,False
2011-01-30,70,False
2011-01-31,66,False
2011-02-01,71,False
2011-02-02,64,False
2011-02-03,67,False
2011-02-04,66,False
2011-02-05,60,False
2011-02-06,64,False
2011-02-07,73,False
2011-02-08,83,False
2011-02-09,71,False
2011-02-10,71,False
2011-02-11,79,False
2011-02-12,63,False
2011-02-13,68,False
2011-02-14,73,False
2011-02-15,70,False
2011-02-16,87,False
2011-02-17,74,False
2011-02-18,74,False
2011-02-19,66,False
2011-02-20,66,False
2011-02-21,64,False
2011-02-22,74,False
2011-02-23,77,False
2011-02-24,64,False
2011-02-25,68,False
2011-02-26,72,False
2011-02-27,64,False
2011-02-28,70,False
2011-03-01,78,False
2011-03-02,81,False
2011-03-03,66,False
2011-03-04,77,False
2011-03-05,75,False
2011-03-06,67,False
2011-03-07,78,False
2011-03-08,71,False
2011-03-09,85,False
2011-03-10,84,False
2011-03-11,73,False
2011-03-12,65,False
2011-03-13,52,False
2011-03-14,63,False
2011-03-15,65,False
2011-03-16,64,False
2011-03-17,59,False
2011-03-18,62,False
2011-03-19,70,False
2011-03-20,60,False
2011-03-21,74,False
2011-03-22,68,False
2011-03-23,77,False
2011-03-24,74,False
2011-03-25,84,False
2011-03-26,76,False
2011-03-27,61,False
2011-03-28,64,False
2011-03-29,69,False
2011-03-30,81,False
2011-03-31,64,False
2011-04-01,69,False
2011-04-02,66,False
2011-04-03,60,False
2011-04-04,62,False
2011-04-05,72,False
2011-04-06,78,False
2011-04-07,72,False
2011-04-08,70,False
2011-04-09,66,False
2011-04-10,58,False
2011-04-11,71,False
2011-04-12,69,False
2011-04-13,83,False
2011-04-14,70,False
2011-04-15,73,False
2011-04-16,71,False
2011-04-17,64,False
2011-04-18,70,False
2011-04-19,81,False
2011-04-20,100,False
2011-04-21,83,False
2011-04-22,72,False
2011-04-23,65,False
2011-04-24,72,False
2011-04-25,77,False
2011-04-26,84,False
2011-04-27,85,False
2011-04-28,73,False
2011-04-29,64,False
2011-04-30,76,False
2011-05-01,90,False
2011-05-02,79,False
2011-05-03,84,False
2011-05-04,87,False
2011-05-05,67,False
2011-05-06,73,False
2011-05-07,62,False
2011-05-08,64,False
2011-05-09,69,False
2011-05-10,72,False
2011-05-11,71,False
