date,Wynn,isPartial
2013-06-29,45,False
2013-06-30,38,False
2013-07-01,43,False
2013-07-02,50,False
2013-07-03,44,False
2013-07-04,36,False
2013-07-05,42,False
2013-07-06,39,False
2013-07-07,45,False
2013-07-08,44,False
2013-07-09,41,False
2013-07-10,49,False
2013-07-11,43,False
2013-07-12,50,False
2013-07-13,41,False
2013-07-14,48,False
2013-07-15,50,False
2013-07-16,45,False
2013-07-17,39,False
2013-07-18,51,False
2013-07-19,51,False
2013-07-20,41,False
2013-07-21,50,False
2013-07-22,52,False
2013-07-23,51,False
2013-07-24,45,False
2013-07-25,58,False
2013-07-26,54,False
2013-07-27,45,False
2013-07-28,39,False
2013-07-29,43,False
2013-07-30,50,False
2013-07-31,45,False
2013-08-01,38,False
2013-08-02,41,False
2013-08-03,44,False
2013-08-04,34,False
2013-08-05,41,False
2013-08-06,44,False
2013-08-07,43,False
2013-08-08,44,False
2013-08-09,51,False
2013-08-10,40,False
2013-08-11,37,False
2013-08-12,42,False
2013-08-13,44,False
2013-08-14,40,False
2013-08-15,49,False
2013-08-16,44,False
2013-08-17,43,False
2013-08-18,42,False
2013-08-19,39,False
2013-08-20,41,False
2013-08-21,50,False
2013-08-22,39,False
2013-08-23,54,False
2013-08-24,41,False
2013-08-25,40,False
2013-08-26,38,False
2013-08-27,46,False
2013-08-28,45,False
2013-08-29,42,False
2013-08-30,39,False
2013-08-31,46,False
2013-09-01,37,False
2013-09-02,34,False
2013-09-03,41,False
2013-09-04,38,False
2013-09-05,44,False
2013-09-06,38,False
2013-09-07,36,False
2013-09-08,40,False
2013-09-09,42,False
2013-09-10,37,False
2013-09-11,37,False
2013-09-12,37,False
2013-09-13,41,False
2013-09-14,34,False
2013-09-15,36,False
2013-09-16,40,False
2013-09-17,42,False
2013-09-18,41,False
2013-09-19,45,False
2013-09-20,39,False
2013-09-21,39,False
2013-09-22,33,False
2013-09-23,45,False
2013-09-24,45,False
2013-09-25,43,False
2013-09-26,35,False
2013-09-27,32,False
2013-09-28,34,False
2013-09-29,32,False
2013-09-30,41,False
2013-10-01,42,False
2013-10-02,40,False
2013-10-03,40,False
2013-10-04,36,False
2013-10-05,34,False
2013-10-06,38,False
2013-10-07,44,False
2013-10-08,34,False
2013-10-09,37,False
2013-10-10,41,False
2013-10-11,37,False
2013-10-12,38,False
2013-10-13,37,False
2013-10-14,45,False
2013-10-15,42,False
2013-10-16,46,False
2013-10-17,42,False
2013-10-18,39,False
2013-10-19,40,False
2013-10-20,42,False
2013-10-21,45,False
2013-10-22,39,False
2013-10-23,39,False
2013-10-24,39,False
2013-10-25,42,False
2013-10-26,35,False
2013-10-27,34,False
2013-10-28,35,False
2013-10-29,46,False
2013-10-30,38,False
2013-10-31,34,False
2013-11-01,37,False
2013-11-02,41,False
2013-11-03,43,False
2013-11-04,46,False
2013-11-05,34,False
2013-11-06,45,False
2013-11-07,35,False
2013-11-08,40,False
2013-11-09,38,False
2013-11-10,39,False
2013-11-11,39,False
2013-11-12,35,False
2013-11-13,39,False
2013-11-14,43,False
2013-11-15,40,False
2013-11-16,43,False
2013-11-17,34,False
2013-11-18,39,False
2013-11-19,40,False
2013-11-20,39,False
2013-11-21,43,False
2013-11-22,33,False
2013-11-23,33,False
2013-11-24,37,False
2013-11-25,38,False
2013-11-26,29,False
2013-11-27,32,False
2013-11-28,32,False
2013-11-29,32,False
2013-11-30,100,False
2013-12-01,41,False
2013-12-02,38,False
2013-12-03,31,False
2013-12-04,43,False
2013-12-05,29,False
2013-12-06,44,False
2013-12-07,32,False
2013-12-08,30,False
2013-12-09,38,False
2013-12-10,36,False
2013-12-11,33,False
2013-12-12,32,False
2013-12-13,34,False
2013-12-14,31,False
2013-12-15,31,False
2013-12-16,33,False
2013-12-17,35,False
2013-12-18,32,False
2013-12-19,31,False
2013-12-20,32,False
2013-12-21,38,False
2013-12-22,36,False
2013-12-23,39,False
2013-12-24,34,False
2013-12-25,34,False
2013-12-26,44,False
2013-12-27,43,False
2013-12-28,68,False
2013-12-29,42,False
2013-12-30,57,False
2013-12-31,51,False
2014-01-01,36,False
2014-01-02,52,False
2014-01-03,54,False
2014-01-04,46,False
2014-01-05,44,False
2014-01-06,41,False
2014-01-07,49,False
2014-01-08,52,False
2014-01-09,50,False
2014-01-10,48,False
2014-01-11,52,False
2014-01-12,41,False
2014-01-13,44,False
2014-01-14,46,False
2014-01-15,49,False
2014-01-16,58,False
2014-01-17,44,False
2014-01-18,45,False
2014-01-19,42,False
2014-01-20,45,False
2014-01-21,40,False
2014-01-22,46,False
2014-01-23,38,False
2014-01-24,44,False
2014-01-25,40,False
2014-01-26,48,False
2014-01-27,46,False
2014-01-28,40,False
2014-01-29,42,False
2014-01-30,52,False
2014-01-31,51,False
2014-02-01,41,False
2014-02-02,36,False
2014-02-03,37,False
2014-02-04,46,False
2014-02-05,40,False
2014-02-06,37,False
2014-02-07,37,False
2014-02-08,43,False
2014-02-09,37,False
2014-02-10,41,False
2014-02-11,43,False
2014-02-12,45,False
2014-02-13,46,False
2014-02-14,48,False
2014-02-15,45,False
2014-02-16,36,False
2014-02-17,39,False
2014-02-18,42,False
2014-02-19,44,False
2014-02-20,42,False
2014-02-21,43,False
2014-02-22,38,False
2014-02-23,39,False
2014-02-24,48,False
2014-02-25,41,False
2014-02-26,42,False
2014-02-27,48,False
2014-02-28,47,False
2014-03-01,43,False
2014-03-02,43,False
2014-03-03,37,False
2014-03-04,45,False
2014-03-05,43,False
2014-03-06,42,False
2014-03-07,41,False
2014-03-08,35,False
2014-03-09,42,False
2014-03-10,35,False
2014-03-11,37,False
2014-03-12,43,False
2014-03-13,41,False
2014-03-14,35,False
2014-03-15,38,False
2014-03-16,38,False
