date,MercadoLibre,isPartial
2012-01-26,87,False
2012-01-27,88,False
2012-01-28,89,False
2012-01-29,81,False
2012-01-30,87,False
2012-01-31,92,False
2012-02-01,92,False
2012-02-02,89,False
2012-02-03,86,False
2012-02-04,87,False
2012-02-05,79,False
2012-02-06,82,False
2012-02-07,89,False
2012-02-08,88,False
2012-02-09,85,False
2012-02-10,86,False
2012-02-11,90,False
2012-02-12,73,False
2012-02-13,100,False
2012-02-14,79,False
2012-02-15,83,False
2012-02-16,85,False
2012-02-17,85,False
2012-02-18,84,False
2012-02-19,77,False
2012-02-20,75,False
2012-02-21,80,False
2012-02-22,84,False
2012-02-23,88,False
2012-02-24,86,False
2012-02-25,90,False
2012-02-26,80,False
2012-02-27,81,False
2012-02-28,83,False
2012-02-29,83,False
2012-03-01,85,False
2012-03-02,85,False
2012-03-03,88,False
2012-03-04,81,False
2012-03-05,84,False
2012-03-06,87,False
2012-03-07,84,False
2012-03-08,86,False
2012-03-09,85,False
2012-03-10,86,False
2012-03-11,78,False
2012-03-12,84,False
2012-03-13,84,False
2012-03-14,83,False
2012-03-15,82,False
2012-03-16,84,False
2012-03-17,82,False
2012-03-18,77,False
2012-03-19,78,False
2012-03-20,84,False
2012-03-21,82,False
2012-03-22,85,False
2012-03-23,81,False
2012-03-24,82,False
2012-03-25,77,False
2012-03-26,79,False
2012-03-27,81,False
2012-03-28,79,False
2012-03-29,76,False
2012-03-30,71,False
2012-03-31,69,False
2012-04-01,64,False
2012-04-02,69,False
2012-04-03,68,False
2012-04-04,67,False
2012-04-05,57,False
2012-04-06,58,False
2012-04-07,65,False
2012-04-08,66,False
2012-04-09,75,False
2012-04-10,78,False
2012-04-11,77,False
2012-04-12,73,False
2012-04-13,74,False
2012-04-14,71,False
2012-04-15,67,False
2012-04-16,73,False
2012-04-17,75,False
2012-04-18,75,False
2012-04-19,74,False
2012-04-20,76,False
2012-04-21,73,False
2012-04-22,68,False
2012-04-23,73,False
2012-04-24,77,False
2012-04-25,77,False
2012-04-26,78,False
2012-04-27,77,False
2012-04-28,79,False
2012-04-29,73,False
2012-04-30,74,False
2012-05-01,74,False
2012-05-02,74,False
2012-05-03,78,False
2012-05-04,79,False
2012-05-05,81,False
2012-05-06,74,False
2012-05-07,80,False
2012-05-08,81,False
2012-05-09,77,False
2012-05-10,76,False
2012-05-11,75,False
2012-05-12,79,False
2012-05-13,69,False
2012-05-14,76,False
2012-05-15,78,False
2012-05-16,77,False
2012-05-17,77,False
2012-05-18,79,False
2012-05-19,79,False
2012-05-20,75,False
2012-05-21,77,False
2012-05-22,81,False
2012-05-23,78,False
2012-05-24,78,False
2012-05-25,75,False
2012-05-26,81,False
2012-05-27,79,False
2012-05-28,85,False
2012-05-29,78,False
2012-05-30,79,False
2012-05-31,77,False
2012-06-01,77,False
2012-06-02,77,False
2012-06-03,72,False
2012-06-04,78,False
2012-06-05,78,False
2012-06-06,76,False
2012-06-07,77,False
2012-06-08,77,False
2012-06-09,75,False
2012-06-10,71,False
2012-06-11,72,False
2012-06-12,77,False
2012-06-13,77,False
2012-06-14,76,False
2012-06-15,79,False
2012-06-16,79,False
2012-06-17,68,False
2012-06-18,75,False
2012-06-19,78,False
2012-06-20,75,False
2012-06-21,77,False
2012-06-22,74,False
2012-06-23,76,False
2012-06-24,72,False
2012-06-25,78,False
2012-06-26,81,False
2012-06-27,78,False
2012-06-28,76,False
2012-06-29,77,False
2012-06-30,80,False
2012-07-01,84,False
2012-07-02,76,False
2012-07-03,82,False
2012-07-04,82,False
2012-07-05,75,False
2012-07-06,79,False
2012-07-07,77,False
2012-07-08,74,False
2012-07-09,76,False
2012-07-10,80,False
2012-07-11,79,False
2012-07-12,82,False
2012-07-13,81,False
2012-07-14,83,False
2012-07-15,76,False
2012-07-16,80,False
2012-07-17,82,False
2012-07-18,84,False
2012-07-19,84,False
2012-07-20,78,False
2012-07-21,80,False
2012-07-22,77,False
2012-07-23,86,False
2012-07-24,89,False
2012-07-25,87,False
2012-07-26,87,False
2012-07-27,87,False
2012-07-28,84,False
2012-07-29,80,False
2012-07-30,85,False
2012-07-31,89,False
2012-08-01,87,False
2012-08-02,89,False
2012-08-03,89,False
2012-08-04,89,False
2012-08-05,82,False
2012-08-06,86,False
2012-08-07,88,False
2012-08-08,91,False
2012-08-09,89,False
2012-08-10,88,False
2012-08-11,89,False
2012-08-12,84,False
2012-08-13,86,False
2012-08-14,93,False
2012-08-15,91,False
2012-08-16,87,False
2012-08-17,89,False
2012-08-18,91,False
2012-08-19,80,False
2012-08-20,86,False
2012-08-21,88,False
2012-08-22,87,False
2012-08-23,86,False
2012-08-24,87,False
2012-08-25,88,False
2012-08-26,79,False
2012-08-27,82,False
2012-08-28,88,False
2012-08-29,86,False
2012-08-30,84,False
2012-08-31,81,False
2012-09-01,81,False
2012-09-02,78,False
2012-09-03,87,False
2012-09-04,88,False
2012-09-05,86,False
2012-09-06,86,False
2012-09-07,81,False
2012-09-08,82,False
2012-09-09,77,False
2012-09-10,80,False
2012-09-11,84,False
2012-09-12,84,False
2012-09-13,82,False
2012-09-14,81,False
2012-09-15,78,False
2012-09-16,72,False
2012-09-17,82,False
2012-09-18,83,False
2012-09-19,81,False
2012-09-20,83,False
2012-09-21,80,False
2012-09-22,77,False
2012-09-23,72,False
2012-09-24,85,False
2012-09-25,85,False
2012-09-26,82,False
2012-09-27,83,False
2012-09-28,80,False
2012-09-29,80,False
2012-09-30,76,False
2012-10-01,82,False
2012-10-02,87,False
2012-10-03,82,False
2012-10-04,81,False
2012-10-05,83,False
2012-10-06,88,False
2012-10-07,75,False
2012-10-08,79,False
2012-10-09,89,False
2012-10-10,87,False
2012-10-11,85,False
2012-10-12,83,False
