date,MercadoLibre,isPartial
2017-05-29,94,False
2017-05-30,93,False
2017-05-31,76,False
2017-06-01,78,False
2017-06-02,75,False
2017-06-03,66,False
2017-06-04,66,False
2017-06-05,77,False
2017-06-06,73,False
2017-06-07,78,False
2017-06-08,77,False
2017-06-09,73,False
2017-06-10,65,False
2017-06-11,64,False
2017-06-12,76,False
2017-06-13,79,False
2017-06-14,76,False
2017-06-15,76,False
2017-06-16,69,False
2017-06-17,63,False
2017-06-18,61,False
2017-06-19,64,False
2017-06-20,69,False
2017-06-21,71,False
2017-06-22,70,False
2017-06-23,69,False
2017-06-24,66,False
2017-06-25,65,False
2017-06-26,73,False
2017-06-27,79,False
2017-06-28,69,False
2017-06-29,73,False
2017-06-30,65,False
2017-07-01,60,False
2017-07-02,66,False
2017-07-03,71,False
2017-07-04,77,False
2017-07-05,73,False
2017-07-06,74,False
2017-07-07,73,False
2017-07-08,74,False
2017-07-09,72,False
2017-07-10,77,False
2017-07-11,77,False
2017-07-12,75,False
2017-07-13,79,False
2017-07-14,73,False
2017-07-15,70,False
2017-07-16,67,False
2017-07-17,77,False
2017-07-18,75,False
2017-07-19,74,False
2017-07-20,69,False
2017-07-21,73,False
2017-07-22,66,False
2017-07-23,69,False
2017-07-24,75,False
2017-07-25,73,False
2017-07-26,79,False
2017-07-27,75,False
2017-07-28,73,False
2017-07-29,74,False
2017-07-30,71,False
2017-07-31,80,False
2017-08-01,82,False
2017-08-02,82,False
2017-08-03,87,False
2017-08-04,80,False
2017-08-05,76,False
2017-08-06,70,False
2017-08-07,100,False
2017-08-08,89,False
2017-08-09,87,False
2017-08-10,80,False
2017-08-11,87,False
2017-08-12,85,False
2017-08-13,77,False
2017-08-14,89,False
2017-08-15,97,False
2017-08-16,93,False
2017-08-17,90,False
2017-08-18,84,False
2017-08-19,87,False
2017-08-20,79,False
2017-08-21,80,False
2017-08-22,88,False
2017-08-23,92,False
2017-08-24,86,False
2017-08-25,87,False
2017-08-26,84,False
2017-08-27,81,False
2017-08-28,89,False
2017-08-29,91,False
2017-08-30,86,False
2017-08-31,77,False
2017-09-01,83,False
2017-09-02,80,False
2017-09-03,76,False
2017-09-04,88,False
2017-09-05,84,False
2017-09-06,79,False
2017-09-07,84,False
2017-09-08,81,False
2017-09-09,75,False
2017-09-10,76,False
2017-09-11,80,False
2017-09-12,84,False
2017-09-13,85,False
2017-09-14,79,False
2017-09-15,76,False
2017-09-16,69,False
2017-09-17,69,False
2017-09-18,80,False
2017-09-19,78,False
2017-09-20,76,False
2017-09-21,84,False
2017-09-22,85,False
2017-09-23,76,False
2017-09-24,71,False
2017-09-25,87,False
2017-09-26,86,False
2017-09-27,89,False
2017-09-28,84,False
2017-09-29,87,False
2017-09-30,80,False
2017-10-01,73,False
2017-10-02,82,False
2017-10-03,83,False
2017-10-04,83,False
2017-10-05,82,False
2017-10-06,77,False
2017-10-07,76,False
2017-10-08,72,False
2017-10-09,80,False
2017-10-10,85,False
2017-10-11,79,False
2017-10-12,80,False
2017-10-13,76,False
2017-10-14,77,False
2017-10-15,66,False
2017-10-16,76,False
2017-10-17,83,False
2017-10-18,82,False
2017-10-19,77,False
2017-10-20,76,False
2017-10-21,74,False
2017-10-22,71,False
2017-10-23,82,False
2017-10-24,75,False
2017-10-25,82,False
2017-10-26,78,False
2017-10-27,78,False
2017-10-28,71,False
2017-10-29,72,False
2017-10-30,86,False
2017-10-31,87,False
2017-11-01,81,False
2017-11-02,77,False
2017-11-03,76,False
2017-11-04,73,False
2017-11-05,63,False
2017-11-06,76,False
2017-11-07,81,False
2017-11-08,75,False
2017-11-09,74,False
2017-11-10,72,False
2017-11-11,71,False
2017-11-12,66,False
2017-11-13,76,False
2017-11-14,78,False
2017-11-15,80,False
2017-11-16,78,False
2017-11-17,76,False
2017-11-18,67,False
2017-11-19,66,False
2017-11-20,78,False
2017-11-21,77,False
2017-11-22,82,False
2017-11-23,76,False
2017-11-24,75,False
2017-11-25,73,False
2017-11-26,65,False
2017-11-27,78,False
2017-11-28,78,False
2017-11-29,78,False
2017-11-30,72,False
2017-12-01,71,False
2017-12-02,67,False
2017-12-03,68,False
2017-12-04,74,False
2017-12-05,75,False
2017-12-06,74,False
2017-12-07,74,False
2017-12-08,69,False
2017-12-09,70,False
2017-12-10,66,False
2017-12-11,76,False
2017-12-12,78,False
2017-12-13,78,False
2017-12-14,76,False
2017-12-15,76,False
2017-12-16,74,False
2017-12-17,73,False
2017-12-18,81,False
2017-12-19,84,False
2017-12-20,81,False
2017-12-21,80,False
2017-12-22,75,False
2017-12-23,67,False
2017-12-24,54,False
2017-12-25,55,False
