date,MercadoLibre,isPartial
2010-08-24,60,False
2010-08-25,61,False
2010-08-26,61,False
2010-08-27,60,False
2010-08-28,62,False
2010-08-29,56,False
2010-08-30,62,False
2010-08-31,59,False
2010-09-01,60,False
2010-09-02,62,False
2010-09-03,58,False
2010-09-04,61,False
2010-09-05,57,False
2010-09-06,59,False
2010-09-07,57,False
2010-09-08,56,False
2010-09-09,56,False
2010-09-10,58,False
2010-09-11,60,False
2010-09-12,53,False
2010-09-13,55,False
2010-09-14,55,False
2010-09-15,57,False
2010-09-16,54,False
2010-09-17,55,False
2010-09-18,56,False
2010-09-19,51,False
2010-09-20,59,False
2010-09-21,57,False
2010-09-22,59,False
2010-09-23,61,False
2010-09-24,59,False
2010-09-25,57,False
2010-09-26,52,False
2010-09-27,57,False
2010-09-28,61,False
2010-09-29,58,False
2010-09-30,59,False
2010-10-01,55,False
2010-10-02,59,False
2010-10-03,54,False
2010-10-04,60,False
2010-10-05,62,False
2010-10-06,63,False
2010-10-07,60,False
2010-10-08,58,False
2010-10-09,59,False
2010-10-10,53,False
2010-10-11,50,False
2010-10-12,58,False
2010-10-13,56,False
2010-10-14,61,False
2010-10-15,57,False
2010-10-16,59,False
2010-10-17,53,False
2010-10-18,55,False
2010-10-19,58,False
2010-10-20,59,False
2010-10-21,58,False
2010-10-22,59,False
2010-10-23,61,False
2010-10-24,57,False
2010-10-25,57,False
2010-10-26,62,False
2010-10-27,56,False
2010-10-28,59,False
2010-10-29,63,False
2010-10-30,65,False
2010-10-31,53,False
2010-11-01,61,False
2010-11-02,58,False
2010-11-03,59,False
2010-11-04,62,False
2010-11-05,61,False
2010-11-06,62,False
2010-11-07,54,False
2010-11-08,59,False
2010-11-09,60,False
2010-11-10,62,False
2010-11-11,61,False
2010-11-12,61,False
2010-11-13,62,False
2010-11-14,56,False
2010-11-15,61,False
2010-11-16,67,False
2010-11-17,65,False
2010-11-18,66,False
2010-11-19,67,False
2010-11-20,66,False
2010-11-21,57,False
2010-11-22,62,False
2010-11-23,69,False
2010-11-24,69,False
2010-11-25,69,False
2010-11-26,70,False
2010-11-27,68,False
2010-11-28,62,False
2010-11-29,65,False
2010-11-30,65,False
2010-12-01,69,False
2010-12-02,67,False
2010-12-03,70,False
2010-12-04,65,False
2010-12-05,61,False
2010-12-06,67,False
2010-12-07,70,False
2010-12-08,67,False
2010-12-09,70,False
2010-12-10,72,False
2010-12-11,71,False
2010-12-12,65,False
2010-12-13,74,False
2010-12-14,75,False
2010-12-15,86,False
2010-12-16,84,False
2010-12-17,85,False
2010-12-18,89,False
2010-12-19,80,False
2010-12-20,92,False
2010-12-21,86,False
2010-12-22,88,False
2010-12-23,83,False
2010-12-24,76,False
2010-12-25,61,False
2010-12-26,81,False
2010-12-27,90,False
2010-12-28,90,False
2010-12-29,84,False
2010-12-30,79,False
2010-12-31,69,False
2011-01-01,50,False
2011-01-02,68,False
2011-01-03,80,False
2011-01-04,82,False
