date,MercadoLibre,isPartial
2011-01-01,48,False
2011-01-02,69,False
2011-01-03,78,False
2011-01-04,83,False
2011-01-05,83,False
2011-01-06,77,False
2011-01-07,75,False
2011-01-08,76,False
2011-01-09,67,False
2011-01-10,80,False
2011-01-11,90,False
2011-01-12,83,False
2011-01-13,89,False
2011-01-14,84,False
2011-01-15,91,False
2011-01-16,80,False
2011-01-17,92,False
2011-01-18,89,False
2011-01-19,94,False
2011-01-20,93,False
2011-01-21,94,False
2011-01-22,92,False
2011-01-23,83,False
2011-01-24,90,False
2011-01-25,94,False
2011-01-26,94,False
2011-01-27,92,False
2011-01-28,96,False
2011-01-29,92,False
2011-01-30,81,False
2011-01-31,91,False
2011-02-01,94,False
2011-02-02,94,False
2011-02-03,92,False
2011-02-04,93,False
2011-02-05,93,False
2011-02-06,83,False
2011-02-07,89,False
2011-02-08,92,False
2011-02-09,92,False
2011-02-10,95,False
2011-02-11,89,False
2011-02-12,89,False
2011-02-13,83,False
2011-02-14,84,False
2011-02-15,90,False
2011-02-16,91,False
2011-02-17,91,False
2011-02-18,97,False
2011-02-19,92,False
2011-02-20,88,False
2011-02-21,89,False
2011-02-22,100,False
2011-02-23,93,False
2011-02-24,97,False
2011-02-25,96,False
2011-02-26,96,False
2011-02-27,86,False
2011-02-28,91,False
2011-03-01,92,False
2011-03-02,93,False
2011-03-03,95,False
2011-03-04,93,False
2011-03-05,91,False
2011-03-06,83,False
2011-03-07,78,False
2011-03-08,84,False
2011-03-09,94,False
2011-03-10,97,False
2011-03-11,92,False
2011-03-12,84,False
2011-03-13,68,False
2011-03-14,86,False
2011-03-15,94,False
2011-03-16,96,False
2011-03-17,90,False
2011-03-18,95,False
2011-03-19,99,False
2011-03-20,88,False
2011-03-21,90,False
2011-03-22,95,False
2011-03-23,93,False
2011-03-24,96,False
2011-03-25,97,False
2011-03-26,95,False
2011-03-27,88,False
2011-03-28,91,False
2011-03-29,94,False
2011-03-30,92,False
2011-03-31,93,False
2011-04-01,90,False
2011-04-02,93,False
2011-04-03,92,False
2011-04-04,89,False
2011-04-05,97,False
2011-04-06,96,False
2011-04-07,92,False
2011-04-08,93,False
2011-04-09,95,False
2011-04-10,96,False
2011-04-11,87,False
2011-04-12,79,False
2011-04-13,79,False
2011-04-14,81,False
2011-04-15,77,False
2011-04-16,78,False
2011-04-17,76,False
2011-04-18,76,False
2011-04-19,73,False
2011-04-20,72,False
2011-04-21,69,False
2011-04-22,70,False
2011-04-23,69,False
2011-04-24,79,False
2011-04-25,90,False
2011-04-26,79,False
2011-04-27,78,False
2011-04-28,75,False
2011-04-29,78,False
2011-04-30,83,False
2011-05-01,73,False
2011-05-02,77,False
2011-05-03,78,False
2011-05-04,76,False
2011-05-05,76,False
2011-05-06,80,False
2011-05-07,78,False
2011-05-08,70,False
2011-05-09,76,False
2011-05-10,75,False
2011-05-11,73,False
2011-05-12,74,False
2011-05-13,75,False
2011-05-14,83,False
2011-05-15,70,False
2011-05-16,73,False
2011-05-17,75,False
2011-05-18,76,False
2011-05-19,76,False
2011-05-20,79,False
2011-05-21,79,False
2011-05-22,78,False
2011-05-23,80,False
2011-05-24,83,False
2011-05-25,83,False
2011-05-26,82,False
2011-05-27,88,False
2011-05-28,88,False
2011-05-29,83,False
2011-05-30,90,False
2011-05-31,88,False
2011-06-01,86,False
2011-06-02,91,False
2011-06-03,90,False
2011-06-04,98,False
2011-06-05,80,False
2011-06-06,82,False
2011-06-07,84,False
2011-06-08,87,False
2011-06-09,84,False
2011-06-10,88,False
2011-06-11,91,False
2011-06-12,85,False
2011-06-13,89,False
2011-06-14,88,False
2011-06-15,87,False
2011-06-16,86,False
2011-06-17,88,False
2011-06-18,88,False
2011-06-19,77,False
2011-06-20,79,False
2011-06-21,87,False
2011-06-22,88,False
2011-06-23,86,False
2011-06-24,82,False
2011-06-25,90,False
2011-06-26,84,False
2011-06-27,80,False
2011-06-28,84,False
2011-06-29,88,False
2011-06-30,83,False
2011-07-01,83,False
2011-07-02,80,False
2011-07-03,75,False
2011-07-04,79,False
2011-07-05,76,False
2011-07-06,84,False
2011-07-07,78,False
2011-07-08,76,False
2011-07-09,85,False
2011-07-10,78,False
2011-07-11,80,False
2011-07-12,76,False
2011-07-13,80,False
2011-07-14,83,False
2011-07-15,84,False
2011-07-16,83,False
2011-07-17,71,False
2011-07-18,83,False
2011-07-19,81,False
2011-07-20,82,False
2011-07-21,77,False
2011-07-22,83,False
2011-07-23,84,False
2011-07-24,74,False
2011-07-25,80,False
2011-07-26,83,False
2011-07-27,85,False
2011-07-28,80,False
2011-07-29,84,False
2011-07-30,82,False
2011-07-31,82,False
2011-08-01,79,False
2011-08-02,83,False
2011-08-03,85,False
2011-08-04,83,False
2011-08-05,87,False
2011-08-06,86,False
2011-08-07,78,False
2011-08-08,85,False
2011-08-09,88,False
2011-08-10,90,False
2011-08-11,86,False
2011-08-12,91,False
2011-08-13,95,False
2011-08-14,86,False
2011-08-15,91,False
2011-08-16,95,False
2011-08-17,92,False
2011-08-18,92,False
2011-08-19,93,False
2011-08-20,96,False
2011-08-21,81,False
2011-08-22,82,False
2011-08-23,88,False
2011-08-24,90,False
2011-08-25,88,False
2011-08-26,82,False
2011-08-27,89,False
2011-08-28,87,False
2011-08-29,86,False
2011-08-30,92,False
2011-08-31,90,False
2011-09-01,88,False
2011-09-02,89,False
2011-09-03,91,False
2011-09-04,82,False
2011-09-05,85,False
2011-09-06,89,False
2011-09-07,88,False
2011-09-08,87,False
2011-09-09,87,False
2011-09-10,83,False
2011-09-11,77,False
2011-09-12,82,False
2011-09-13,87,False
2011-09-14,92,False
2011-09-15,99,False
2011-09-16,98,False
2011-09-17,99,False
2011-09-18,86,False
