date,MercadoLibre,isPartial
2013-06-29,88,False
2013-06-30,79,False
2013-07-01,87,False
2013-07-02,93,False
2013-07-03,88,False
2013-07-04,95,False
2013-07-05,91,False
2013-07-06,91,False
2013-07-07,87,False
2013-07-08,93,False
2013-07-09,92,False
2013-07-10,94,False
2013-07-11,93,False
2013-07-12,95,False
2013-07-13,91,False
2013-07-14,83,False
2013-07-15,95,False
2013-07-16,92,False
2013-07-17,93,False
2013-07-18,92,False
2013-07-19,94,False
2013-07-20,87,False
2013-07-21,85,False
2013-07-22,92,False
2013-07-23,94,False
2013-07-24,92,False
2013-07-25,92,False
2013-07-26,91,False
2013-07-27,89,False
2013-07-28,83,False
2013-07-29,92,False
2013-07-30,95,False
2013-07-31,93,False
2013-08-01,98,False
2013-08-02,98,False
2013-08-03,90,False
2013-08-04,84,False
2013-08-05,96,False
2013-08-06,94,False
2013-08-07,94,False
2013-08-08,100,False
2013-08-09,97,False
2013-08-10,90,False
2013-08-11,84,False
2013-08-12,92,False
2013-08-13,98,False
2013-08-14,92,False
2013-08-15,93,False
2013-08-16,93,False
2013-08-17,88,False
2013-08-18,77,False
2013-08-19,80,False
2013-08-20,89,False
2013-08-21,89,False
2013-08-22,93,False
2013-08-23,88,False
2013-08-24,90,False
2013-08-25,79,False
2013-08-26,86,False
2013-08-27,90,False
2013-08-28,89,False
2013-08-29,89,False
2013-08-30,86,False
2013-08-31,84,False
2013-09-01,79,False
2013-09-02,90,False
2013-09-03,87,False
2013-09-04,89,False
2013-09-05,90,False
2013-09-06,85,False
2013-09-07,86,False
2013-09-08,80,False
2013-09-09,87,False
2013-09-10,84,False
2013-09-11,86,False
2013-09-12,86,False
2013-09-13,88,False
2013-09-14,85,False
2013-09-15,76,False
2013-09-16,88,False
2013-09-17,89,False
2013-09-18,84,False
2013-09-19,85,False
2013-09-20,86,False
2013-09-21,83,False
2013-09-22,79,False
2013-09-23,88,False
2013-09-24,88,False
2013-09-25,87,False
2013-09-26,86,False
2013-09-27,89,False
2013-09-28,85,False
2013-09-29,79,False
2013-09-30,85,False
2013-10-01,87,False
2013-10-02,89,False
2013-10-03,87,False
2013-10-04,83,False
2013-10-05,78,False
2013-10-06,73,False
2013-10-07,84,False
2013-10-08,83,False
2013-10-09,88,False
2013-10-10,84,False
2013-10-11,81,False
2013-10-12,77,False
2013-10-13,75,False
2013-10-14,80,False
2013-10-15,86,False
2013-10-16,85,False
2013-10-17,85,False
2013-10-18,84,False
2013-10-19,76,False
2013-10-20,77,False
2013-10-21,84,False
2013-10-22,84,False
2013-10-23,83,False
2013-10-24,80,False
2013-10-25,81,False
2013-10-26,78,False
2013-10-27,73,False
2013-10-28,84,False
2013-10-29,81,False
2013-10-30,82,False
2013-10-31,81,False
2013-11-01,82,False
2013-11-02,91,False
2013-11-03,70,False
2013-11-04,81,False
2013-11-05,82,False
2013-11-06,81,False
2013-11-07,84,False
2013-11-08,80,False
2013-11-09,79,False
2013-11-10,74,False
2013-11-11,82,False
2013-11-12,84,False
2013-11-13,87,False
2013-11-14,80,False
2013-11-15,78,False
2013-11-16,77,False
2013-11-17,70,False
2013-11-18,80,False
2013-11-19,82,False
2013-11-20,83,False
2013-11-21,80,False
2013-11-22,77,False
2013-11-23,72,False
2013-11-24,70,False
2013-11-25,78,False
2013-11-26,83,False
2013-11-27,85,False
2013-11-28,79,False
2013-11-29,81,False
2013-11-30,75,False
2013-12-01,62,False
2013-12-02,80,False
2013-12-03,84,False
2013-12-04,83,False
2013-12-05,82,False
2013-12-06,77,False
2013-12-07,76,False
2013-12-08,70,False
2013-12-09,84,False
2013-12-10,81,False
2013-12-11,81,False
2013-12-12,83,False
2013-12-13,79,False
2013-12-14,80,False
2013-12-15,71,False
2013-12-16,83,False
2013-12-17,86,False
2013-12-18,85,False
2013-12-19,85,False
2013-12-20,83,False
2013-12-21,77,False
2013-12-22,72,False
2013-12-23,80,False
2013-12-24,67,False
2013-12-25,55,False
2013-12-26,85,False
2013-12-27,83,False
2013-12-28,76,False
2013-12-29,67,False
2013-12-30,74,False
2013-12-31,64,False
2014-01-01,46,False
2014-01-02,76,False
2014-01-03,82,False
2014-01-04,78,False
2014-01-05,69,False
2014-01-06,76,False
2014-01-07,79,False
2014-01-08,79,False
2014-01-09,82,False
2014-01-10,78,False
2014-01-11,75,False
2014-01-12,70,False
2014-01-13,78,False
2014-01-14,83,False
2014-01-15,79,False
2014-01-16,79,False
2014-01-17,79,False
2014-01-18,72,False
2014-01-19,67,False
2014-01-20,78,False
2014-01-21,83,False
2014-01-22,79,False
2014-01-23,77,False
2014-01-24,82,False
2014-01-25,80,False
2014-01-26,71,False
2014-01-27,81,False
2014-01-28,82,False
2014-01-29,85,False
2014-01-30,83,False
2014-01-31,79,False
2014-02-01,79,False
2014-02-02,75,False
2014-02-03,78,False
2014-02-04,83,False
2014-02-05,82,False
2014-02-06,90,False
2014-02-07,73,False
2014-02-08,75,False
2014-02-09,72,False
2014-02-10,80,False
2014-02-11,83,False
2014-02-12,79,False
2014-02-13,80,False
2014-02-14,72,False
2014-02-15,72,False
2014-02-16,66,False
2014-02-17,81,False
2014-02-18,81,False
2014-02-19,79,False
2014-02-20,78,False
2014-02-21,77,False
2014-02-22,73,False
2014-02-23,71,False
2014-02-24,78,False
2014-02-25,80,False
2014-02-26,79,False
2014-02-27,78,False
2014-02-28,74,False
2014-03-01,72,False
2014-03-02,69,False
2014-03-03,67,False
2014-03-04,75,False
2014-03-05,79,False
2014-03-06,79,False
2014-03-07,79,False
2014-03-08,78,False
2014-03-09,75,False
2014-03-10,85,False
2014-03-11,85,False
2014-03-12,84,False
2014-03-13,84,False
2014-03-14,84,False
2014-03-15,79,False
2014-03-16,73,False
