date,MercadoLibre,isPartial
2018-04-10,68,False
2018-04-11,68,False
2018-04-12,70,False
2018-04-13,68,False
2018-04-14,64,False
2018-04-15,60,False
2018-04-16,69,False
2018-04-17,68,False
2018-04-18,68,False
2018-04-19,65,False
2018-04-20,67,False
2018-04-21,63,False
2018-04-22,59,False
2018-04-23,65,False
2018-04-24,68,False
2018-04-25,68,False
2018-04-26,65,False
2018-04-27,63,False
2018-04-28,62,False
2018-04-29,58,False
2018-04-30,63,False
2018-05-01,59,False
2018-05-02,68,False
2018-05-03,63,False
2018-05-04,63,False
2018-05-05,63,False
2018-05-06,62,False
2018-05-07,65,False
2018-05-08,66,False
2018-05-09,62,False
2018-05-10,65,False
2018-05-11,61,False
2018-05-12,54,False
2018-05-13,57,False
2018-05-14,74,False
2018-05-15,69,False
2018-05-16,67,False
2018-05-17,68,False
2018-05-18,64,False
2018-05-19,57,False
2018-05-20,58,False
2018-05-21,62,False
2018-05-22,61,False
2018-05-23,62,False
2018-05-24,61,False
2018-05-25,56,False
2018-05-26,54,False
2018-05-27,52,False
2018-05-28,66,False
2018-05-29,65,False
2018-05-30,69,False
2018-05-31,65,False
2018-06-01,60,False
2018-06-02,59,False
2018-06-03,58,False
2018-06-04,62,False
2018-06-05,60,False
2018-06-06,61,False
2018-06-07,61,False
2018-06-08,57,False
2018-06-09,57,False
2018-06-10,56,False
2018-06-11,59,False
2018-06-12,64,False
2018-06-13,59,False
2018-06-14,57,False
2018-06-15,52,False
2018-06-16,50,False
2018-06-17,45,False
2018-06-18,51,False
2018-06-19,57,False
2018-06-20,50,False
2018-06-21,54,False
2018-06-22,52,False
2018-06-23,48,False
