date,MercadoLibre,isPartial
2016-05-14,72,False
2016-05-15,74,False
2016-05-16,94,False
2016-05-17,89,False
2016-05-18,84,False
2016-05-19,78,False
2016-05-20,77,False
2016-05-21,74,False
2016-05-22,74,False
2016-05-23,77,False
2016-05-24,78,False
2016-05-25,72,False
2016-05-26,79,False
2016-05-27,77,False
2016-05-28,71,False
2016-05-29,74,False
2016-05-30,84,False
2016-05-31,79,False
2016-06-01,80,False
2016-06-02,82,False
2016-06-03,81,False
2016-06-04,78,False
2016-06-05,75,False
2016-06-06,82,False
2016-06-07,84,False
2016-06-08,83,False
2016-06-09,82,False
2016-06-10,80,False
2016-06-11,78,False
2016-06-12,76,False
2016-06-13,86,False
2016-06-14,82,False
2016-06-15,83,False
2016-06-16,78,False
2016-06-17,78,False
2016-06-18,76,False
2016-06-19,70,False
2016-06-20,78,False
2016-06-21,85,False
2016-06-22,82,False
2016-06-23,83,False
2016-06-24,81,False
2016-06-25,82,False
2016-06-26,80,False
2016-06-27,84,False
2016-06-28,89,False
2016-06-29,83,False
2016-06-30,85,False
2016-07-01,85,False
2016-07-02,86,False
2016-07-03,88,False
2016-07-04,93,False
2016-07-05,93,False
2016-07-06,92,False
2016-07-07,88,False
2016-07-08,85,False
2016-07-09,83,False
2016-07-10,82,False
2016-07-11,91,False
2016-07-12,94,False
2016-07-13,91,False
2016-07-14,85,False
2016-07-15,84,False
2016-07-16,83,False
2016-07-17,84,False
2016-07-18,96,False
2016-07-19,98,False
2016-07-20,87,False
2016-07-21,91,False
2016-07-22,86,False
2016-07-23,86,False
2016-07-24,85,False
2016-07-25,95,False
2016-07-26,98,False
2016-07-27,94,False
2016-07-28,92,False
2016-07-29,87,False
2016-07-30,82,False
2016-07-31,81,False
2016-08-01,92,False
2016-08-02,89,False
2016-08-03,85,False
2016-08-04,80,False
2016-08-05,84,False
2016-08-06,76,False
2016-08-07,71,False
2016-08-08,84,False
2016-08-09,86,False
2016-08-10,84,False
2016-08-11,84,False
2016-08-12,82,False
2016-08-13,74,False
2016-08-14,69,False
2016-08-15,81,False
2016-08-16,85,False
2016-08-17,74,False
2016-08-18,71,False
2016-08-19,69,False
2016-08-20,66,False
2016-08-21,64,False
2016-08-22,71,False
2016-08-23,75,False
2016-08-24,72,False
2016-08-25,72,False
2016-08-26,69,False
2016-08-27,68,False
2016-08-28,66,False
2016-08-29,69,False
2016-08-30,67,False
2016-08-31,68,False
2016-09-01,67,False
2016-09-02,64,False
2016-09-03,64,False
2016-09-04,72,False
2016-09-05,85,False
2016-09-06,81,False
2016-09-07,75,False
2016-09-08,76,False
2016-09-09,76,False
2016-09-10,70,False
2016-09-11,69,False
