date,MercadoLibre,isPartial
2015-08-18,100,False
2015-08-19,100,False
2015-08-20,99,False
2015-08-21,93,False
2015-08-22,89,False
2015-08-23,85,False
2015-08-24,94,False
2015-08-25,96,False
2015-08-26,98,False
2015-08-27,94,False
2015-08-28,95,False
2015-08-29,85,False
2015-08-30,84,False
2015-08-31,93,False
2015-09-01,93,False
2015-09-02,92,False
2015-09-03,91,False
2015-09-04,88,False
2015-09-05,83,False
2015-09-06,81,False
2015-09-07,97,False
2015-09-08,92,False
2015-09-09,91,False
2015-09-10,89,False
2015-09-11,86,False
2015-09-12,81,False
2015-09-13,73,False
2015-09-14,89,False
2015-09-15,91,False
2015-09-16,88,False
2015-09-17,87,False
2015-09-18,87,False
2015-09-19,83,False
2015-09-20,78,False
2015-09-21,95,False
2015-09-22,98,False
2015-09-23,95,False
2015-09-24,96,False
2015-09-25,93,False
2015-09-26,84,False
2015-09-27,80,False
2015-09-28,94,False
2015-09-29,93,False
2015-09-30,89,False
2015-10-01,91,False
2015-10-02,91,False
2015-10-03,83,False
2015-10-04,78,False
2015-10-05,90,False
2015-10-06,91,False
2015-10-07,88,False
2015-10-08,87,False
2015-10-09,84,False
2015-10-10,82,False
2015-10-11,77,False
2015-10-12,82,False
2015-10-13,91,False
2015-10-14,91,False
2015-10-15,93,False
2015-10-16,88,False
2015-10-17,80,False
2015-10-18,74,False
2015-10-19,93,False
2015-10-20,92,False
2015-10-21,92,False
2015-10-22,90,False
2015-10-23,88,False
2015-10-24,85,False
2015-10-25,79,False
2015-10-26,88,False
2015-10-27,89,False
2015-10-28,88,False
2015-10-29,89,False
2015-10-30,82,False
2015-10-31,77,False
2015-11-01,76,False
2015-11-02,98,False
2015-11-03,98,False
2015-11-04,94,False
2015-11-05,87,False
2015-11-06,85,False
2015-11-07,80,False
2015-11-08,75,False
2015-11-09,89,False
2015-11-10,88,False
2015-11-11,91,False
2015-11-12,87,False
2015-11-13,81,False
2015-11-14,74,False
2015-11-15,72,False
2015-11-16,85,False
2015-11-17,88,False
2015-11-18,87,False
2015-11-19,90,False
2015-11-20,83,False
2015-11-21,74,False
2015-11-22,74,False
2015-11-23,87,False
2015-11-24,87,False
2015-11-25,87,False
2015-11-26,88,False
2015-11-27,91,False
2015-11-28,81,False
2015-11-29,75,False
2015-11-30,88,False
2015-12-01,90,False
2015-12-02,90,False
2015-12-03,87,False
2015-12-04,82,False
2015-12-05,74,False
2015-12-06,67,False
2015-12-07,75,False
2015-12-08,83,False
2015-12-09,90,False
2015-12-10,88,False
2015-12-11,85,False
2015-12-12,81,False
2015-12-13,80,False
2015-12-14,93,False
2015-12-15,99,False
2015-12-16,96,False
2015-12-17,92,False
2015-12-18,91,False
2015-12-19,85,False
2015-12-20,79,False
2015-12-21,93,False
2015-12-22,95,False
2015-12-23,88,False
2015-12-24,70,False
2015-12-25,58,False
2015-12-26,77,False
2015-12-27,76,False
2015-12-28,88,False
2015-12-29,84,False
2015-12-30,79,False
2015-12-31,61,False
2016-01-01,41,False
2016-01-02,58,False
2016-01-03,60,False
2016-01-04,73,False
2016-01-05,74,False
2016-01-06,71,False
2016-01-07,69,False
2016-01-08,67,False
2016-01-09,66,False
2016-01-10,61,False
2016-01-11,67,False
2016-01-12,73,False
2016-01-13,72,False
2016-01-14,71,False
2016-01-15,69,False
2016-01-16,64,False
2016-01-17,58,False
2016-01-18,74,False
2016-01-19,75,False
2016-01-20,74,False
2016-01-21,73,False
2016-01-22,70,False
2016-01-23,65,False
2016-01-24,59,False
2016-01-25,75,False
2016-01-26,77,False
2016-01-27,77,False
2016-01-28,73,False
2016-01-29,70,False
2016-01-30,66,False
2016-01-31,62,False
2016-02-01,75,False
2016-02-02,73,False
2016-02-03,73,False
2016-02-04,70,False
2016-02-05,68,False
2016-02-06,63,False
2016-02-07,57,False
2016-02-08,60,False
2016-02-09,60,False
2016-02-10,71,False
2016-02-11,73,False
2016-02-12,72,False
2016-02-13,65,False
2016-02-14,58,False
2016-02-15,71,False
2016-02-16,71,False
2016-02-17,72,False
2016-02-18,71,False
2016-02-19,69,False
2016-02-20,66,False
2016-02-21,63,False
