date,MercadoLibre,isPartial
2011-09-18,52,False
2011-09-19,59,False
2011-09-20,61,False
2011-09-21,60,False
2011-09-22,62,False
2011-09-23,62,False
2011-09-24,64,False
2011-09-25,59,False
2011-09-26,62,False
2011-09-27,65,False
2011-09-28,62,False
2011-09-29,59,False
2011-09-30,61,False
2011-10-01,61,False
2011-10-02,56,False
2011-10-03,62,False
2011-10-04,63,False
2011-10-05,63,False
2011-10-06,59,False
2011-10-07,62,False
2011-10-08,62,False
2011-10-09,55,False
2011-10-10,60,False
2011-10-11,63,False
2011-10-12,58,False
2011-10-13,61,False
2011-10-14,57,False
2011-10-15,53,False
2011-10-16,55,False
2011-10-17,65,False
2011-10-18,72,False
2011-10-19,67,False
2011-10-20,71,False
2011-10-21,71,False
2011-10-22,71,False
2011-10-23,69,False
2011-10-24,69,False
2011-10-25,70,False
2011-10-26,75,False
2011-10-27,73,False
2011-10-28,73,False
2011-10-29,74,False
2011-10-30,63,False
2011-10-31,73,False
2011-11-01,80,False
2011-11-02,73,False
2011-11-03,72,False
2011-11-04,74,False
2011-11-05,72,False
2011-11-06,67,False
2011-11-07,76,False
2011-11-08,78,False
2011-11-09,77,False
2011-11-10,77,False
2011-11-11,78,False
2011-11-12,78,False
2011-11-13,70,False
2011-11-14,73,False
2011-11-15,77,False
2011-11-16,79,False
2011-11-17,79,False
2011-11-18,80,False
2011-11-19,82,False
2011-11-20,76,False
2011-11-21,81,False
2011-11-22,86,False
2011-11-23,89,False
2011-11-24,92,False
2011-11-25,88,False
2011-11-26,84,False
2011-11-27,76,False
2011-11-28,77,False
2011-11-29,89,False
2011-11-30,85,False
2011-12-01,88,False
2011-12-02,86,False
2011-12-03,84,False
2011-12-04,76,False
2011-12-05,86,False
2011-12-06,87,False
2011-12-07,84,False
2011-12-08,78,False
2011-12-09,79,False
2011-12-10,85,False
2011-12-11,77,False
2011-12-12,87,False
2011-12-13,90,False
2011-12-14,92,False
2011-12-15,90,False
2011-12-16,90,False
2011-12-17,86,False
2011-12-18,80,False
2011-12-19,88,False
2011-12-20,93,False
2011-12-21,92,False
2011-12-22,88,False
2011-12-23,94,False
2011-12-24,78,False
2011-12-25,63,False
2011-12-26,100,False
2011-12-27,96,False
2011-12-28,92,False
2011-12-29,87,False
2011-12-30,76,False
2011-12-31,76,False
2012-01-01,50,False
2012-01-02,79,False
2012-01-03,85,False
2012-01-04,84,False
2012-01-05,86,False
2012-01-06,82,False
2012-01-07,85,False
2012-01-08,69,False
2012-01-09,79,False
2012-01-10,82,False
2012-01-11,87,False
2012-01-12,85,False
2012-01-13,82,False
2012-01-14,84,False
2012-01-15,76,False
2012-01-16,84,False
2012-01-17,87,False
2012-01-18,88,False
2012-01-19,88,False
2012-01-20,84,False
2012-01-21,85,False
2012-01-22,77,False
2012-01-23,84,False
2012-01-24,90,False
2012-01-25,85,False
2012-01-26,84,False
2012-01-27,86,False
2012-01-28,80,False
2012-01-29,74,False
2012-01-30,80,False
2012-01-31,82,False
2012-02-01,88,False
2012-02-02,83,False
2012-02-03,84,False
2012-02-04,83,False
2012-02-05,74,False
2012-02-06,77,False
2012-02-07,81,False
2012-02-08,84,False
2012-02-09,79,False
2012-02-10,80,False
2012-02-11,82,False
2012-02-12,70,False
2012-02-13,96,False
2012-02-14,73,False
2012-02-15,78,False
2012-02-16,81,False
2012-02-17,82,False
2012-02-18,78,False
2012-02-19,72,False
2012-02-20,71,False
2012-02-21,76,False
2012-02-22,82,False
2012-02-23,82,False
2012-02-24,80,False
2012-02-25,83,False
2012-02-26,78,False
2012-02-27,74,False
2012-02-28,78,False
2012-02-29,78,False
2012-03-01,80,False
2012-03-02,81,False
2012-03-03,85,False
2012-03-04,77,False
2012-03-05,83,False
2012-03-06,84,False
2012-03-07,77,False
2012-03-08,80,False
2012-03-09,80,False
2012-03-10,82,False
2012-03-11,72,False
2012-03-12,79,False
2012-03-13,82,False
2012-03-14,77,False
2012-03-15,80,False
2012-03-16,81,False
2012-03-17,75,False
2012-03-18,72,False
2012-03-19,76,False
2012-03-20,79,False
2012-03-21,81,False
2012-03-22,79,False
2012-03-23,79,False
2012-03-24,75,False
2012-03-25,76,False
2012-03-26,76,False
2012-03-27,77,False
2012-03-28,79,False
2012-03-29,70,False
2012-03-30,68,False
2012-03-31,67,False
2012-04-01,63,False
2012-04-02,65,False
2012-04-03,65,False
2012-04-04,62,False
2012-04-05,55,False
2012-04-06,54,False
2012-04-07,61,False
2012-04-08,62,False
2012-04-09,74,False
2012-04-10,72,False
2012-04-11,69,False
2012-04-12,69,False
2012-04-13,72,False
2012-04-14,69,False
2012-04-15,59,False
2012-04-16,70,False
2012-04-17,69,False
2012-04-18,69,False
2012-04-19,70,False
2012-04-20,71,False
2012-04-21,70,False
2012-04-22,62,False
2012-04-23,70,False
2012-04-24,72,False
2012-04-25,73,False
2012-04-26,69,False
2012-04-27,74,False
2012-04-28,75,False
2012-04-29,66,False
2012-04-30,71,False
2012-05-01,71,False
