date,MercadoLibre,isPartial
2015-04-10,83,False
2015-04-11,78,False
2015-04-12,78,False
2015-04-13,89,False
2015-04-14,88,False
2015-04-15,87,False
2015-04-16,86,False
2015-04-17,86,False
2015-04-18,78,False
2015-04-19,80,False
2015-04-20,88,False
2015-04-21,90,False
2015-04-22,85,False
2015-04-23,87,False
2015-04-24,84,False
2015-04-25,82,False
2015-04-26,77,False
2015-04-27,87,False
2015-04-28,89,False
2015-04-29,89,False
2015-04-30,82,False
2015-05-01,76,False
2015-05-02,80,False
2015-05-03,76,False
2015-05-04,85,False
2015-05-05,85,False
2015-05-06,84,False
2015-05-07,86,False
2015-05-08,83,False
2015-05-09,78,False
2015-05-10,71,False
2015-05-11,83,False
2015-05-12,87,False
2015-05-13,87,False
2015-05-14,83,False
2015-05-15,85,False
2015-05-16,84,False
2015-05-17,80,False
2015-05-18,88,False
2015-05-19,90,False
2015-05-20,87,False
2015-05-21,84,False
2015-05-22,89,False
2015-05-23,88,False
2015-05-24,80,False
2015-05-25,86,False
2015-05-26,89,False
2015-05-27,84,False
2015-05-28,87,False
2015-05-29,82,False
2015-05-30,82,False
2015-05-31,79,False
2015-06-01,90,False
2015-06-02,90,False
2015-06-03,87,False
2015-06-04,90,False
2015-06-05,83,False
2015-06-06,80,False
2015-06-07,80,False
2015-06-08,84,False
2015-06-09,86,False
2015-06-10,90,False
2015-06-11,84,False
2015-06-12,82,False
2015-06-13,81,False
2015-06-14,75,False
2015-06-15,84,False
2015-06-16,85,False
2015-06-17,85,False
2015-06-18,82,False
2015-06-19,82,False
2015-06-20,78,False
2015-06-21,70,False
2015-06-22,86,False
2015-06-23,88,False
2015-06-24,84,False
2015-06-25,84,False
2015-06-26,81,False
2015-06-27,81,False
2015-06-28,81,False
2015-06-29,88,False
2015-06-30,86,False
2015-07-01,87,False
2015-07-02,88,False
2015-07-03,89,False
2015-07-04,78,False
2015-07-05,79,False
2015-07-06,87,False
2015-07-07,91,False
2015-07-08,90,False
2015-07-09,85,False
2015-07-10,84,False
2015-07-11,89,False
2015-07-12,83,False
2015-07-13,90,False
2015-07-14,89,False
2015-07-15,87,False
2015-07-16,87,False
