date,MercadoLibre,isPartial
2018-02-13,78,False
2018-02-14,85,False
2018-02-15,95,False
2018-02-16,98,False
2018-02-17,91,False
2018-02-18,84,False
2018-02-19,96,False
2018-02-20,93,False
2018-02-21,89,False
2018-02-22,96,False
2018-02-23,89,False
2018-02-24,85,False
2018-02-25,87,False
2018-02-26,97,False
2018-02-27,100,False
2018-02-28,90,False
2018-03-01,93,False
2018-03-02,98,False
2018-03-03,86,False
2018-03-04,78,False
2018-03-05,90,False
2018-03-06,96,False
2018-03-07,96,False
2018-03-08,90,False
2018-03-09,83,False
2018-03-10,88,False
2018-03-11,82,False
2018-03-12,89,False
2018-03-13,90,False
2018-03-14,93,False
2018-03-15,85,False
2018-03-16,91,False
2018-03-17,84,False
2018-03-18,80,False
2018-03-19,89,False
2018-03-20,88,False
2018-03-21,90,False
2018-03-22,85,False
2018-03-23,86,False
2018-03-24,87,False
2018-03-25,79,False
2018-03-26,87,False
2018-03-27,85,False
2018-03-28,81,False
2018-03-29,80,False
2018-03-30,72,False
2018-03-31,80,False
2018-04-01,84,False
2018-04-02,90,False
2018-04-03,92,False
2018-04-04,86,False
2018-04-05,91,False
2018-04-06,85,False
2018-04-07,83,False
2018-04-08,81,False
2018-04-09,87,False
2018-04-10,87,False
2018-04-11,86,False
2018-04-12,85,False
2018-04-13,83,False
2018-04-14,78,False
2018-04-15,76,False
2018-04-16,85,False
2018-04-17,89,False
2018-04-18,84,False
2018-04-19,81,False
2018-04-20,83,False
2018-04-21,77,False
2018-04-22,77,False
2018-04-23,82,False
2018-04-24,87,False
2018-04-25,84,False
2018-04-26,79,False
2018-04-27,84,False
2018-04-28,74,False
2018-04-29,77,False
2018-04-30,80,False
2018-05-01,78,False
2018-05-02,85,False
2018-05-03,80,False
2018-05-04,85,False
2018-05-05,83,False
2018-05-06,76,False
2018-05-07,90,False
2018-05-08,82,False
2018-05-09,81,False
2018-05-10,82,False
2018-05-11,78,False
2018-05-12,71,False
2018-05-13,70,False
2018-05-14,90,False
2018-05-15,87,False
2018-05-16,85,False
2018-05-17,82,False
2018-05-18,79,False
2018-05-19,74,False
2018-05-20,72,False
2018-05-21,82,False
2018-05-22,80,False
2018-05-23,82,False
2018-05-24,75,False
2018-05-25,70,False
2018-05-26,69,False
2018-05-27,65,False
2018-05-28,85,False
2018-05-29,82,False
2018-05-30,75,False
2018-05-31,79,False
2018-06-01,74,False
2018-06-02,76,False
2018-06-03,69,False
2018-06-04,77,False
2018-06-05,76,False
2018-06-06,82,False
2018-06-07,76,False
2018-06-08,76,False
2018-06-09,72,False
2018-06-10,73,False
2018-06-11,78,False
2018-06-12,82,False
2018-06-13,78,False
2018-06-14,70,False
2018-06-15,63,False
2018-06-16,59,False
2018-06-17,52,False
2018-06-18,69,False
2018-06-19,72,False
2018-06-20,66,False
2018-06-21,65,False
2018-06-22,63,False
2018-06-23,65,False
2018-06-24,66,False
2018-06-25,69,False
2018-06-26,66,False
2018-06-27,63,False
2018-06-28,71,False
