date,Henry Schein,isPartial
2014-03-16,15,False
2014-03-17,63,False
2014-03-18,76,False
2014-03-19,79,False
2014-03-20,92,False
2014-03-21,68,False
2014-03-22,22,False
2014-03-23,7,False
2014-03-24,68,False
2014-03-25,76,False
2014-03-26,78,False
2014-03-27,82,False
2014-03-28,57,False
2014-03-29,21,False
2014-03-30,19,False
2014-03-31,84,False
2014-04-01,93,False
2014-04-02,75,False
2014-04-03,79,False
2014-04-04,53,False
2014-04-05,12,False
2014-04-06,15,False
2014-04-07,55,False
2014-04-08,83,False
2014-04-09,65,False
2014-04-10,68,False
2014-04-11,49,False
2014-04-12,12,False
2014-04-13,19,False
2014-04-14,84,False
2014-04-15,73,False
2014-04-16,68,False
2014-04-17,61,False
2014-04-18,44,False
2014-04-19,20,False
2014-04-20,13,False
2014-04-21,55,False
2014-04-22,81,False
2014-04-23,69,False
2014-04-24,61,False
2014-04-25,42,False
2014-04-26,12,False
2014-04-27,15,False
2014-04-28,67,False
2014-04-29,70,False
2014-04-30,63,False
2014-05-01,63,False
2014-05-02,52,False
2014-05-03,9,False
2014-05-04,19,False
2014-05-05,67,False
2014-05-06,74,False
2014-05-07,63,False
2014-05-08,95,False
2014-05-09,44,False
2014-05-10,17,False
2014-05-11,14,False
2014-05-12,75,False
2014-05-13,76,False
2014-05-14,64,False
2014-05-15,67,False
2014-05-16,54,False
2014-05-17,20,False
2014-05-18,18,False
2014-05-19,57,False
2014-05-20,81,False
2014-05-21,77,False
2014-05-22,86,False
2014-05-23,50,False
2014-05-24,10,False
2014-05-25,10,False
2014-05-26,47,False
2014-05-27,75,False
2014-05-28,93,False
2014-05-29,52,False
2014-05-30,57,False
2014-05-31,12,False
2014-06-01,19,False
2014-06-02,88,False
2014-06-03,84,False
2014-06-04,66,False
2014-06-05,74,False
2014-06-06,45,False
2014-06-07,16,False
2014-06-08,12,False
2014-06-09,64,False
2014-06-10,73,False
2014-06-11,70,False
2014-06-12,74,False
