date,Henry Schein,isPartial
2016-03-01,53,False
2016-03-02,54,False
2016-03-03,55,False
2016-03-04,53,False
2016-03-05,11,False
2016-03-06,17,False
2016-03-07,47,False
2016-03-08,54,False
2016-03-09,57,False
2016-03-10,49,False
2016-03-11,61,False
2016-03-12,17,False
2016-03-13,11,False
2016-03-14,67,False
2016-03-15,69,False
2016-03-16,64,False
2016-03-17,57,False
2016-03-18,46,False
2016-03-19,17,False
2016-03-20,17,False
2016-03-21,47,False
2016-03-22,59,False
2016-03-23,55,False
2016-03-24,56,False
2016-03-25,44,False
2016-03-26,19,False
2016-03-27,6,False
2016-03-28,44,False
2016-03-29,39,False
2016-03-30,46,False
2016-03-31,48,False
2016-04-01,40,False
2016-04-02,10,False
2016-04-03,14,False
2016-04-04,55,False
2016-04-05,61,False
2016-04-06,62,False
2016-04-07,60,False
2016-04-08,47,False
2016-04-09,14,False
2016-04-10,17,False
2016-04-11,59,False
2016-04-12,52,False
2016-04-13,62,False
2016-04-14,56,False
2016-04-15,53,False
2016-04-16,6,False
2016-04-17,9,False
2016-04-18,66,False
2016-04-19,61,False
2016-04-20,52,False
2016-04-21,57,False
2016-04-22,51,False
2016-04-23,4,False
2016-04-24,10,False
2016-04-25,55,False
2016-04-26,60,False
2016-04-27,58,False
2016-04-28,72,False
2016-04-29,50,False
2016-04-30,15,False
2016-05-01,12,False
2016-05-02,51,False
2016-05-03,68,False
2016-05-04,57,False
