date,Henry Schein,isPartial
2014-07-24,68,False
2014-07-25,57,False
2014-07-26,21,False
2014-07-27,17,False
2014-07-28,54,False
2014-07-29,78,False
2014-07-30,74,False
2014-07-31,60,False
2014-08-01,47,False
2014-08-02,19,False
2014-08-03,15,False
2014-08-04,75,False
2014-08-05,64,False
2014-08-06,60,False
2014-08-07,60,False
2014-08-08,69,False
2014-08-09,17,False
2014-08-10,22,False
2014-08-11,86,False
2014-08-12,73,False
2014-08-13,59,False
2014-08-14,80,False
2014-08-15,37,False
2014-08-16,20,False
2014-08-17,13,False
2014-08-18,61,False
2014-08-19,76,False
2014-08-20,68,False
2014-08-21,62,False
2014-08-22,44,False
2014-08-23,7,False
2014-08-24,14,False
2014-08-25,57,False
2014-08-26,64,False
2014-08-27,70,False
2014-08-28,61,False
2014-08-29,61,False
2014-08-30,5,False
2014-08-31,16,False
2014-09-01,43,False
2014-09-02,74,False
2014-09-03,62,False
2014-09-04,82,False
2014-09-05,50,False
2014-09-06,11,False
2014-09-07,12,False
2014-09-08,64,False
2014-09-09,69,False
2014-09-10,65,False
2014-09-11,81,False
2014-09-12,56,False
2014-09-13,15,False
2014-09-14,15,False
2014-09-15,61,False
2014-09-16,84,False
2014-09-17,59,False
2014-09-18,63,False
2014-09-19,71,False
2014-09-20,21,False
2014-09-21,19,False
2014-09-22,70,False
2014-09-23,67,False
2014-09-24,68,False
2014-09-25,64,False
2014-09-26,46,False
2014-09-27,10,False
2014-09-28,14,False
2014-09-29,69,False
2014-09-30,68,False
2014-10-01,69,False
2014-10-02,50,False
2014-10-03,44,False
2014-10-04,19,False
2014-10-05,13,False
2014-10-06,79,False
2014-10-07,75,False
2014-10-08,78,False
2014-10-09,68,False
2014-10-10,70,False
2014-10-11,15,False
2014-10-12,24,False
2014-10-13,64,False
2014-10-14,100,False
2014-10-15,93,False
2014-10-16,68,False
2014-10-17,53,False
2014-10-18,12,False
2014-10-19,13,False
2014-10-20,62,False
2014-10-21,66,False
2014-10-22,86,False
2014-10-23,82,False
2014-10-24,71,False
2014-10-25,12,False
2014-10-26,15,False
2014-10-27,67,False
2014-10-28,62,False
2014-10-29,82,False
2014-10-30,86,False
2014-10-31,47,False
2014-11-01,15,False
2014-11-02,20,False
2014-11-03,67,False
2014-11-04,72,False
2014-11-05,77,False
2014-11-06,57,False
2014-11-07,72,False
2014-11-08,15,False
2014-11-09,16,False
2014-11-10,67,False
2014-11-11,80,False
2014-11-12,95,False
2014-11-13,69,False
2014-11-14,63,False
2014-11-15,29,False
2014-11-16,19,False
2014-11-17,75,False
2014-11-18,54,False
2014-11-19,85,False
2014-11-20,75,False
2014-11-21,65,False
2014-11-22,27,False
2014-11-23,17,False
2014-11-24,68,False
2014-11-25,67,False
2014-11-26,74,False
2014-11-27,35,False
2014-11-28,40,False
2014-11-29,13,False
2014-11-30,11,False
2014-12-01,62,False
2014-12-02,87,False
2014-12-03,81,False
2014-12-04,78,False
2014-12-05,50,False
2014-12-06,27,False
2014-12-07,19,False
2014-12-08,57,False
2014-12-09,73,False
2014-12-10,68,False
2014-12-11,60,False
2014-12-12,63,False
2014-12-13,20,False
2014-12-14,15,False
2014-12-15,75,False
2014-12-16,78,False
2014-12-17,63,False
2014-12-18,66,False
2014-12-19,42,False
2014-12-20,14,False
2014-12-21,12,False
2014-12-22,68,False
2014-12-23,52,False
2014-12-24,24,False
2014-12-25,9,False
2014-12-26,28,False
2014-12-27,15,False
2014-12-28,12,False
2014-12-29,41,False
2014-12-30,50,False
2014-12-31,22,False
2015-01-01,18,False
2015-01-02,39,False
2015-01-03,18,False
2015-01-04,9,False
2015-01-05,63,False
2015-01-06,64,False
2015-01-07,82,False
2015-01-08,54,False
2015-01-09,70,False
2015-01-10,11,False
2015-01-11,14,False
2015-01-12,58,False
2015-01-13,86,False
2015-01-14,57,False
2015-01-15,64,False
2015-01-16,48,False
2015-01-17,16,False
2015-01-18,17,False
2015-01-19,67,False
2015-01-20,77,False
2015-01-21,76,False
2015-01-22,67,False
2015-01-23,56,False
2015-01-24,18,False
2015-01-25,20,False
2015-01-26,66,False
2015-01-27,65,False
2015-01-28,67,False
2015-01-29,64,False
2015-01-30,63,False
2015-01-31,26,False
2015-02-01,11,False
2015-02-02,66,False
2015-02-03,70,False
2015-02-04,81,False
2015-02-05,78,False
2015-02-06,64,False
2015-02-07,15,False
2015-02-08,15,False
2015-02-09,70,False
2015-02-10,76,False
2015-02-11,81,False
2015-02-12,85,False
2015-02-13,60,False
2015-02-14,23,False
2015-02-15,19,False
2015-02-16,49,False
2015-02-17,90,False
2015-02-18,76,False
2015-02-19,70,False
2015-02-20,49,False
2015-02-21,17,False
2015-02-22,15,False
2015-02-23,62,False
2015-02-24,70,False
2015-02-25,74,False
2015-02-26,72,False
2015-02-27,39,False
2015-02-28,18,False
2015-03-01,9,False
2015-03-02,90,False
2015-03-03,59,False
2015-03-04,75,False
2015-03-05,68,False
2015-03-06,51,False
2015-03-07,19,False
2015-03-08,18,False
2015-03-09,73,False
2015-03-10,82,False
2015-03-11,59,False
2015-03-12,77,False
2015-03-13,56,False
2015-03-14,26,False
2015-03-15,27,False
2015-03-16,58,False
2015-03-17,72,False
2015-03-18,56,False
2015-03-19,57,False
2015-03-20,54,False
2015-03-21,12,False
2015-03-22,16,False
2015-03-23,67,False
2015-03-24,74,False
2015-03-25,65,False
2015-03-26,68,False
2015-03-27,49,False
2015-03-28,16,False
2015-03-29,17,False
2015-03-30,72,False
2015-03-31,69,False
2015-04-01,64,False
2015-04-02,74,False
2015-04-03,33,False
2015-04-04,6,False
2015-04-05,16,False
2015-04-06,50,False
2015-04-07,71,False
2015-04-08,64,False
2015-04-09,73,False
2015-04-10,39,False
