date,Henry Schein,isPartial
2014-12-01,75,False
2014-12-02,91,False
2014-12-03,85,False
2014-12-04,82,False
2014-12-05,53,False
2014-12-06,14,False
2014-12-07,20,False
2014-12-08,56,False
2014-12-09,83,False
2014-12-10,55,False
2014-12-11,66,False
2014-12-12,56,False
2014-12-13,17,False
2014-12-14,15,False
2014-12-15,61,False
2014-12-16,56,False
2014-12-17,77,False
2014-12-18,85,False
2014-12-19,53,False
2014-12-20,12,False
2014-12-21,19,False
2014-12-22,69,False
2014-12-23,62,False
2014-12-24,19,False
2014-12-25,4,False
2014-12-26,29,False
2014-12-27,19,False
2014-12-28,9,False
2014-12-29,46,False
2014-12-30,51,False
2014-12-31,21,False
2015-01-01,13,False
2015-01-02,44,False
2015-01-03,17,False
2015-01-04,15,False
2015-01-05,74,False
2015-01-06,66,False
2015-01-07,81,False
2015-01-08,73,False
2015-01-09,78,False
2015-01-10,14,False
2015-01-11,8,False
2015-01-12,60,False
2015-01-13,80,False
2015-01-14,73,False
2015-01-15,85,False
2015-01-16,60,False
2015-01-17,23,False
2015-01-18,17,False
2015-01-19,68,False
2015-01-20,69,False
2015-01-21,79,False
2015-01-22,83,False
2015-01-23,63,False
2015-01-24,22,False
2015-01-25,16,False
2015-01-26,65,False
2015-01-27,58,False
2015-01-28,65,False
2015-01-29,66,False
2015-01-30,55,False
2015-01-31,16,False
2015-02-01,12,False
2015-02-02,78,False
2015-02-03,93,False
2015-02-04,75,False
2015-02-05,85,False
2015-02-06,73,False
2015-02-07,17,False
2015-02-08,23,False
2015-02-09,76,False
2015-02-10,79,False
2015-02-11,59,False
2015-02-12,87,False
2015-02-13,67,False
2015-02-14,27,False
2015-02-15,19,False
2015-02-16,46,False
2015-02-17,75,False
2015-02-18,78,False
2015-02-19,85,False
2015-02-20,48,False
2015-02-21,19,False
2015-02-22,21,False
2015-02-23,64,False
2015-02-24,79,False
2015-02-25,77,False
2015-02-26,71,False
2015-02-27,55,False
2015-02-28,19,False
2015-03-01,12,False
2015-03-02,74,False
2015-03-03,79,False
2015-03-04,67,False
2015-03-05,65,False
2015-03-06,65,False
2015-03-07,8,False
2015-03-08,13,False
2015-03-09,67,False
2015-03-10,84,False
2015-03-11,78,False
2015-03-12,76,False
2015-03-13,77,False
2015-03-14,25,False
2015-03-15,22,False
2015-03-16,74,False
2015-03-17,79,False
2015-03-18,68,False
2015-03-19,70,False
2015-03-20,51,False
2015-03-21,17,False
2015-03-22,23,False
2015-03-23,66,False
2015-03-24,93,False
2015-03-25,100,False
2015-03-26,77,False
2015-03-27,51,False
2015-03-28,10,False
2015-03-29,24,False
2015-03-30,76,False
2015-03-31,86,False
2015-04-01,73,False
2015-04-02,70,False
2015-04-03,40,False
2015-04-04,7,False
2015-04-05,5,False
2015-04-06,39,False
2015-04-07,82,False
2015-04-08,70,False
2015-04-09,68,False
2015-04-10,50,False
2015-04-11,6,False
2015-04-12,11,False
2015-04-13,62,False
2015-04-14,70,False
2015-04-15,64,False
2015-04-16,63,False
2015-04-17,71,False
2015-04-18,16,False
2015-04-19,14,False
2015-04-20,73,False
2015-04-21,71,False
2015-04-22,59,False
2015-04-23,73,False
2015-04-24,56,False
2015-04-25,11,False
2015-04-26,14,False
2015-04-27,71,False
2015-04-28,69,False
2015-04-29,80,False
2015-04-30,88,False
2015-05-01,53,False
2015-05-02,21,False
2015-05-03,13,False
2015-05-04,92,False
2015-05-05,99,False
2015-05-06,97,False
2015-05-07,70,False
2015-05-08,59,False
2015-05-09,16,False
2015-05-10,3,False
2015-05-11,51,False
2015-05-12,82,False
2015-05-13,60,False
2015-05-14,63,False
2015-05-15,64,False
2015-05-16,26,False
2015-05-17,14,False
2015-05-18,84,False
2015-05-19,70,False
2015-05-20,79,False
2015-05-21,63,False
2015-05-22,65,False
2015-05-23,21,False
2015-05-24,8,False
2015-05-25,25,False
2015-05-26,73,False
2015-05-27,78,False
2015-05-28,79,False
2015-05-29,55,False
2015-05-30,14,False
2015-05-31,11,False
2015-06-01,68,False
2015-06-02,70,False
2015-06-03,71,False
2015-06-04,69,False
2015-06-05,52,False
2015-06-06,11,False
2015-06-07,14,False
2015-06-08,78,False
2015-06-09,78,False
2015-06-10,68,False
2015-06-11,85,False
2015-06-12,64,False
2015-06-13,19,False
2015-06-14,8,False
2015-06-15,70,False
2015-06-16,78,False
2015-06-17,86,False
2015-06-18,75,False
2015-06-19,52,False
2015-06-20,13,False
2015-06-21,15,False
2015-06-22,87,False
2015-06-23,87,False
2015-06-24,69,False
2015-06-25,77,False
2015-06-26,55,False
2015-06-27,24,False
2015-06-28,16,False
2015-06-29,78,False
2015-06-30,62,False
2015-07-01,70,False
2015-07-02,70,False
2015-07-03,65,False
2015-07-04,12,False
2015-07-05,21,False
2015-07-06,79,False
2015-07-07,77,False
2015-07-08,91,False
2015-07-09,81,False
2015-07-10,61,False
2015-07-11,16,False
2015-07-12,18,False
2015-07-13,65,False
2015-07-14,76,False
2015-07-15,79,False
2015-07-16,75,False
2015-07-17,58,False
2015-07-18,14,False
2015-07-19,14,False
2015-07-20,76,False
2015-07-21,60,False
2015-07-22,63,False
2015-07-23,65,False
2015-07-24,64,False
2015-07-25,18,False
2015-07-26,13,False
2015-07-27,75,False
2015-07-28,69,False
2015-07-29,77,False
2015-07-30,69,False
2015-07-31,49,False
2015-08-01,18,False
2015-08-02,10,False
2015-08-03,46,False
2015-08-04,53,False
2015-08-05,80,False
2015-08-06,65,False
2015-08-07,56,False
2015-08-08,3,False
2015-08-09,21,False
2015-08-10,63,False
2015-08-11,68,False
2015-08-12,73,False
2015-08-13,67,False
2015-08-14,58,False
2015-08-15,13,False
2015-08-16,21,False
2015-08-17,63,False
2015-08-18,71,False
