date,Henry Schein,isPartial
2018-02-13,100,False
2018-02-14,66,False
2018-02-15,76,False
2018-02-16,61,False
2018-02-17,25,False
2018-02-18,15,False
2018-02-19,52,False
2018-02-20,81,False
2018-02-21,75,False
2018-02-22,77,False
2018-02-23,51,False
2018-02-24,12,False
2018-02-25,17,False
2018-02-26,65,False
2018-02-27,80,False
2018-02-28,71,False
2018-03-01,67,False
2018-03-02,53,False
2018-03-03,12,False
2018-03-04,11,False
2018-03-05,68,False
2018-03-06,63,False
2018-03-07,80,False
2018-03-08,70,False
2018-03-09,58,False
2018-03-10,22,False
2018-03-11,12,False
2018-03-12,75,False
2018-03-13,73,False
2018-03-14,69,False
2018-03-15,60,False
2018-03-16,71,False
2018-03-17,20,False
2018-03-18,10,False
2018-03-19,62,False
2018-03-20,68,False
2018-03-21,74,False
2018-03-22,65,False
2018-03-23,55,False
2018-03-24,14,False
2018-03-25,15,False
2018-03-26,64,False
2018-03-27,90,False
2018-03-28,49,False
2018-03-29,70,False
2018-03-30,31,False
2018-03-31,8,False
2018-04-01,12,False
2018-04-02,43,False
2018-04-03,71,False
2018-04-04,57,False
2018-04-05,57,False
2018-04-06,61,False
2018-04-07,15,False
2018-04-08,10,False
2018-04-09,85,False
2018-04-10,83,False
2018-04-11,68,False
2018-04-12,75,False
2018-04-13,58,False
2018-04-14,17,False
2018-04-15,15,False
2018-04-16,80,False
2018-04-17,83,False
2018-04-18,71,False
2018-04-19,60,False
2018-04-20,69,False
2018-04-21,15,False
2018-04-22,11,False
2018-04-23,100,False
2018-04-24,78,False
2018-04-25,73,False
2018-04-26,71,False
2018-04-27,53,False
2018-04-28,13,False
2018-04-29,18,False
2018-04-30,64,False
2018-05-01,62,False
2018-05-02,74,False
2018-05-03,76,False
2018-05-04,52,False
2018-05-05,18,False
2018-05-06,9,False
2018-05-07,61,False
2018-05-08,67,False
2018-05-09,56,False
2018-05-10,54,False
2018-05-11,36,False
2018-05-12,20,False
2018-05-13,15,False
2018-05-14,59,False
2018-05-15,89,False
2018-05-16,74,False
2018-05-17,75,False
2018-05-18,35,False
2018-05-19,8,False
2018-05-20,14,False
2018-05-21,42,False
2018-05-22,72,False
2018-05-23,67,False
2018-05-24,70,False
2018-05-25,43,False
2018-05-26,10,False
2018-05-27,8,False
2018-05-28,52,False
2018-05-29,88,False
2018-05-30,59,False
2018-05-31,54,False
2018-06-01,73,False
2018-06-02,12,False
2018-06-03,8,False
2018-06-04,68,False
2018-06-05,65,False
2018-06-06,74,False
2018-06-07,57,False
2018-06-08,53,False
2018-06-09,12,False
2018-06-10,10,False
2018-06-11,64,False
2018-06-12,75,False
2018-06-13,64,False
2018-06-14,64,False
2018-06-15,45,False
2018-06-16,15,False
2018-06-17,11,False
2018-06-18,79,False
2018-06-19,64,False
2018-06-20,70,False
2018-06-21,70,False
2018-06-22,63,False
2018-06-23,13,False
2018-06-24,16,False
2018-06-25,66,False
2018-06-26,61,False
2018-06-27,59,False
2018-06-28,75,False
