date,Henry Schein,isPartial
2015-04-10,48,False
2015-04-11,16,False
2015-04-12,12,False
2015-04-13,68,False
2015-04-14,79,False
2015-04-15,60,False
2015-04-16,80,False
2015-04-17,64,False
2015-04-18,12,False
2015-04-19,16,False
2015-04-20,68,False
2015-04-21,82,False
2015-04-22,59,False
2015-04-23,57,False
2015-04-24,63,False
2015-04-25,21,False
2015-04-26,14,False
2015-04-27,74,False
2015-04-28,65,False
2015-04-29,74,False
2015-04-30,62,False
2015-05-01,67,False
2015-05-02,25,False
2015-05-03,14,False
2015-05-04,50,False
2015-05-05,65,False
2015-05-06,66,False
2015-05-07,62,False
2015-05-08,53,False
2015-05-09,19,False
2015-05-10,13,False
2015-05-11,71,False
2015-05-12,80,False
2015-05-13,90,False
2015-05-14,48,False
2015-05-15,44,False
2015-05-16,9,False
2015-05-17,18,False
2015-05-18,61,False
2015-05-19,76,False
2015-05-20,60,False
2015-05-21,83,False
2015-05-22,47,False
2015-05-23,15,False
2015-05-24,10,False
2015-05-25,23,False
2015-05-26,57,False
2015-05-27,66,False
2015-05-28,64,False
2015-05-29,60,False
2015-05-30,25,False
2015-05-31,6,False
2015-06-01,84,False
2015-06-02,71,False
2015-06-03,77,False
2015-06-04,68,False
2015-06-05,62,False
2015-06-06,13,False
2015-06-07,10,False
2015-06-08,59,False
2015-06-09,70,False
2015-06-10,76,False
2015-06-11,73,False
2015-06-12,49,False
2015-06-13,9,False
2015-06-14,15,False
2015-06-15,84,False
2015-06-16,67,False
2015-06-17,58,False
2015-06-18,74,False
2015-06-19,69,False
2015-06-20,15,False
2015-06-21,9,False
2015-06-22,85,False
2015-06-23,92,False
2015-06-24,78,False
2015-06-25,72,False
2015-06-26,78,False
2015-06-27,15,False
2015-06-28,28,False
2015-06-29,66,False
2015-06-30,78,False
2015-07-01,67,False
2015-07-02,58,False
2015-07-03,44,False
2015-07-04,9,False
2015-07-05,10,False
2015-07-06,63,False
2015-07-07,100,False
2015-07-08,93,False
2015-07-09,59,False
2015-07-10,50,False
2015-07-11,21,False
2015-07-12,18,False
2015-07-13,52,False
2015-07-14,51,False
2015-07-15,65,False
2015-07-16,68,False
2015-07-17,59,False
2015-07-18,9,False
2015-07-19,16,False
2015-07-20,80,False
2015-07-21,88,False
2015-07-22,48,False
2015-07-23,68,False
2015-07-24,50,False
2015-07-25,13,False
2015-07-26,13,False
2015-07-27,51,False
2015-07-28,73,False
2015-07-29,67,False
2015-07-30,63,False
2015-07-31,40,False
2015-08-01,25,False
2015-08-02,9,False
2015-08-03,73,False
2015-08-04,59,False
2015-08-05,59,False
2015-08-06,67,False
2015-08-07,71,False
2015-08-08,7,False
2015-08-09,7,False
2015-08-10,70,False
2015-08-11,61,False
2015-08-12,70,False
2015-08-13,60,False
2015-08-14,36,False
2015-08-15,25,False
2015-08-16,6,False
2015-08-17,52,False
2015-08-18,66,False
2015-08-19,67,False
2015-08-20,57,False
2015-08-21,63,False
2015-08-22,12,False
2015-08-23,8,False
2015-08-24,45,False
2015-08-25,70,False
2015-08-26,63,False
2015-08-27,58,False
2015-08-28,59,False
2015-08-29,20,False
2015-08-30,11,False
2015-08-31,74,False
2015-09-01,76,False
2015-09-02,61,False
2015-09-03,65,False
2015-09-04,59,False
2015-09-05,11,False
2015-09-06,11,False
2015-09-07,34,False
2015-09-08,56,False
2015-09-09,55,False
2015-09-10,60,False
2015-09-11,57,False
2015-09-12,14,False
2015-09-13,19,False
2015-09-14,81,False
