date,Henry Schein,isPartial
2011-01-01,8,False
2011-01-02,4,False
2011-01-03,69,False
2011-01-04,61,False
2011-01-05,61,False
2011-01-06,60,False
2011-01-07,69,False
2011-01-08,24,False
2011-01-09,13,False
2011-01-10,59,False
2011-01-11,52,False
2011-01-12,75,False
2011-01-13,73,False
2011-01-14,50,False
2011-01-15,20,False
2011-01-16,3,False
2011-01-17,66,False
2011-01-18,60,False
2011-01-19,47,False
2011-01-20,79,False
2011-01-21,46,False
2011-01-22,16,False
2011-01-23,19,False
2011-01-24,77,False
2011-01-25,60,False
2011-01-26,61,False
2011-01-27,63,False
2011-01-28,55,False
2011-01-29,13,False
2011-01-30,6,False
2011-01-31,89,False
2011-02-01,62,False
2011-02-02,60,False
2011-02-03,44,False
2011-02-04,43,False
2011-02-05,41,False
2011-02-06,34,False
2011-02-07,58,False
2011-02-08,77,False
2011-02-09,49,False
2011-02-10,71,False
2011-02-11,71,False
2011-02-12,22,False
2011-02-13,41,False
2011-02-14,64,False
2011-02-15,83,False
2011-02-16,51,False
2011-02-17,57,False
2011-02-18,46,False
2011-02-19,25,False
2011-02-20,16,False
2011-02-21,59,False
2011-02-22,79,False
2011-02-23,77,False
2011-02-24,49,False
2011-02-25,37,False
2011-02-26,25,False
2011-02-27,6,False
2011-02-28,67,False
2011-03-01,58,False
2011-03-02,71,False
2011-03-03,57,False
2011-03-04,43,False
2011-03-05,26,False
2011-03-06,10,False
2011-03-07,63,False
2011-03-08,65,False
2011-03-09,56,False
2011-03-10,67,False
2011-03-11,42,False
2011-03-12,16,False
2011-03-13,22,False
2011-03-14,83,False
2011-03-15,84,False
2011-03-16,55,False
2011-03-17,49,False
2011-03-18,65,False
2011-03-19,13,False
2011-03-20,16,False
2011-03-21,58,False
2011-03-22,71,False
2011-03-23,78,False
2011-03-24,78,False
2011-03-25,78,False
2011-03-26,16,False
2011-03-27,22,False
2011-03-28,55,False
2011-03-29,58,False
2011-03-30,59,False
2011-03-31,62,False
2011-04-01,48,False
2011-04-02,20,False
2011-04-03,22,False
2011-04-04,72,False
2011-04-05,73,False
2011-04-06,41,False
2011-04-07,65,False
2011-04-08,62,False
2011-04-09,23,False
2011-04-10,16,False
2011-04-11,56,False
2011-04-12,55,False
2011-04-13,64,False
2011-04-14,55,False
2011-04-15,63,False
2011-04-16,16,False
2011-04-17,10,False
2011-04-18,39,False
2011-04-19,84,False
2011-04-20,48,False
2011-04-21,53,False
2011-04-22,25,False
2011-04-23,3,False
2011-04-24,21,False
2011-04-25,42,False
2011-04-26,38,False
2011-04-27,63,False
2011-04-28,66,False
2011-04-29,38,False
2011-04-30,33,False
2011-05-01,13,False
2011-05-02,56,False
2011-05-03,46,False
2011-05-04,64,False
2011-05-05,68,False
2011-05-06,57,False
2011-05-07,13,False
2011-05-08,10,False
2011-05-09,53,False
2011-05-10,68,False
2011-05-11,48,False
2011-05-12,73,False
2011-05-13,45,False
2011-05-14,26,False
2011-05-15,12,False
2011-05-16,49,False
2011-05-17,65,False
2011-05-18,55,False
2011-05-19,72,False
2011-05-20,42,False
2011-05-21,10,False
2011-05-22,6,False
2011-05-23,56,False
2011-05-24,48,False
2011-05-25,63,False
2011-05-26,50,False
2011-05-27,61,False
2011-05-28,36,False
2011-05-29,26,False
2011-05-30,37,False
2011-05-31,63,False
2011-06-01,63,False
2011-06-02,56,False
2011-06-03,65,False
2011-06-04,43,False
2011-06-05,16,False
2011-06-06,43,False
2011-06-07,50,False
2011-06-08,53,False
2011-06-09,55,False
2011-06-10,82,False
2011-06-11,6,False
2011-06-12,10,False
2011-06-13,66,False
2011-06-14,100,False
2011-06-15,73,False
2011-06-16,71,False
2011-06-17,37,False
2011-06-18,10,False
2011-06-19,16,False
2011-06-20,78,False
2011-06-21,64,False
2011-06-22,48,False
2011-06-23,34,False
2011-06-24,51,False
2011-06-25,26,False
2011-06-26,23,False
2011-06-27,68,False
2011-06-28,65,False
2011-06-29,68,False
2011-06-30,49,False
2011-07-01,46,False
2011-07-02,7,False
2011-07-03,13,False
