date,Henry Schein,isPartial
2016-05-04,92,False
2016-05-05,67,False
2016-05-06,61,False
2016-05-07,21,False
2016-05-08,12,False
2016-05-09,98,False
2016-05-10,82,False
2016-05-11,76,False
2016-05-12,68,False
2016-05-13,74,False
2016-05-14,22,False
2016-05-15,11,False
2016-05-16,61,False
2016-05-17,71,False
2016-05-18,85,False
2016-05-19,72,False
2016-05-20,64,False
2016-05-21,11,False
2016-05-22,17,False
2016-05-23,63,False
2016-05-24,86,False
2016-05-25,87,False
2016-05-26,67,False
2016-05-27,63,False
2016-05-28,10,False
2016-05-29,11,False
2016-05-30,45,False
2016-05-31,87,False
2016-06-01,83,False
2016-06-02,85,False
2016-06-03,60,False
2016-06-04,16,False
2016-06-05,12,False
2016-06-06,78,False
2016-06-07,81,False
2016-06-08,73,False
2016-06-09,81,False
2016-06-10,64,False
2016-06-11,28,False
2016-06-12,16,False
2016-06-13,70,False
2016-06-14,80,False
2016-06-15,76,False
2016-06-16,66,False
2016-06-17,67,False
2016-06-18,17,False
2016-06-19,13,False
2016-06-20,76,False
2016-06-21,99,False
2016-06-22,72,False
2016-06-23,70,False
2016-06-24,70,False
2016-06-25,19,False
2016-06-26,16,False
2016-06-27,77,False
2016-06-28,96,False
2016-06-29,71,False
2016-06-30,73,False
2016-07-01,47,False
2016-07-02,12,False
2016-07-03,17,False
2016-07-04,48,False
2016-07-05,65,False
2016-07-06,69,False
2016-07-07,68,False
2016-07-08,65,False
2016-07-09,22,False
2016-07-10,10,False
2016-07-11,68,False
2016-07-12,79,False
2016-07-13,75,False
2016-07-14,73,False
2016-07-15,55,False
2016-07-16,11,False
2016-07-17,15,False
2016-07-18,75,False
2016-07-19,77,False
2016-07-20,73,False
2016-07-21,70,False
2016-07-22,59,False
2016-07-23,20,False
2016-07-24,11,False
2016-07-25,53,False
2016-07-26,88,False
2016-07-27,74,False
2016-07-28,67,False
2016-07-29,53,False
2016-07-30,21,False
2016-07-31,11,False
2016-08-01,67,False
2016-08-02,84,False
2016-08-03,82,False
2016-08-04,100,False
2016-08-05,44,False
2016-08-06,17,False
2016-08-07,14,False
2016-08-08,76,False
2016-08-09,83,False
2016-08-10,73,False
2016-08-11,74,False
2016-08-12,57,False
2016-08-13,14,False
2016-08-14,14,False
2016-08-15,77,False
2016-08-16,43,False
2016-08-17,86,False
2016-08-18,81,False
2016-08-19,53,False
2016-08-20,18,False
2016-08-21,15,False
2016-08-22,79,False
2016-08-23,72,False
2016-08-24,79,False
2016-08-25,70,False
2016-08-26,63,False
2016-08-27,16,False
2016-08-28,17,False
2016-08-29,66,False
2016-08-30,81,False
2016-08-31,73,False
2016-09-01,70,False
2016-09-02,63,False
