date,Sirius,isPartial
2014-07-24,70,False
2014-07-25,77,False
2014-07-26,70,False
2014-07-27,64,False
2014-07-28,70,False
2014-07-29,71,False
2014-07-30,63,False
2014-07-31,67,False
2014-08-01,67,False
2014-08-02,60,False
2014-08-03,62,False
2014-08-04,61,False
2014-08-05,63,False
2014-08-06,64,False
2014-08-07,72,False
2014-08-08,70,False
2014-08-09,65,False
2014-08-10,55,False
2014-08-11,59,False
2014-08-12,63,False
2014-08-13,65,False
2014-08-14,62,False
2014-08-15,68,False
2014-08-16,59,False
2014-08-17,67,False
2014-08-18,65,False
2014-08-19,60,False
2014-08-20,60,False
2014-08-21,60,False
2014-08-22,62,False
2014-08-23,57,False
2014-08-24,65,False
2014-08-25,63,False
2014-08-26,66,False
2014-08-27,68,False
2014-08-28,67,False
2014-08-29,68,False
2014-08-30,79,False
2014-08-31,71,False
2014-09-01,60,False
2014-09-02,69,False
2014-09-03,64,False
2014-09-04,71,False
2014-09-05,72,False
2014-09-06,70,False
2014-09-07,87,False
2014-09-08,70,False
2014-09-09,60,False
2014-09-10,62,False
2014-09-11,60,False
2014-09-12,67,False
2014-09-13,71,False
2014-09-14,88,False
2014-09-15,67,False
2014-09-16,61,False
2014-09-17,66,False
2014-09-18,61,False
2014-09-19,67,False
2014-09-20,71,False
2014-09-21,87,False
2014-09-22,70,False
2014-09-23,62,False
2014-09-24,57,False
2014-09-25,64,False
2014-09-26,58,False
2014-09-27,64,False
2014-09-28,84,False
2014-09-29,60,False
2014-09-30,60,False
2014-10-01,61,False
2014-10-02,67,False
2014-10-03,76,False
2014-10-04,80,False
2014-10-05,84,False
2014-10-06,58,False
2014-10-07,62,False
2014-10-08,63,False
2014-10-09,60,False
2014-10-10,65,False
2014-10-11,76,False
2014-10-12,79,False
2014-10-13,60,False
2014-10-14,62,False
2014-10-15,60,False
2014-10-16,67,False
2014-10-17,70,False
2014-10-18,69,False
2014-10-19,84,False
2014-10-20,60,False
2014-10-21,59,False
2014-10-22,60,False
2014-10-23,63,False
2014-10-24,60,False
2014-10-25,68,False
2014-10-26,86,False
2014-10-27,64,False
2014-10-28,66,False
2014-10-29,68,False
2014-10-30,62,False
2014-10-31,82,False
2014-11-01,72,False
2014-11-02,78,False
2014-11-03,71,False
2014-11-04,64,False
2014-11-05,58,False
2014-11-06,64,False
2014-11-07,67,False
2014-11-08,70,False
2014-11-09,79,False
2014-11-10,65,False
2014-11-11,70,False
2014-11-12,68,False
2014-11-13,70,False
2014-11-14,66,False
2014-11-15,77,False
2014-11-16,80,False
2014-11-17,65,False
2014-11-18,63,False
2014-11-19,66,False
2014-11-20,67,False
2014-11-21,72,False
2014-11-22,82,False
2014-11-23,87,False
2014-11-24,67,False
2014-11-25,69,False
2014-11-26,72,False
2014-11-27,71,False
2014-11-28,87,False
2014-11-29,100,False
2014-11-30,99,False
2014-12-01,76,False
2014-12-02,82,False
2014-12-03,86,False
2014-12-04,80,False
2014-12-05,88,False
2014-12-06,91,False
2014-12-07,90,False
2014-12-08,78,False
2014-12-09,70,False
2014-12-10,71,False
2014-12-11,69,False
2014-12-12,76,False
2014-12-13,83,False
2014-12-14,84,False
2014-12-15,69,False
2014-12-16,73,False
2014-12-17,71,False
2014-12-18,78,False
2014-12-19,78,False
2014-12-20,89,False
2014-12-21,98,False
2014-12-22,76,False
2014-12-23,81,False
2014-12-24,89,False
2014-12-25,77,False
2014-12-26,69,False
2014-12-27,71,False
2014-12-28,85,False
2014-12-29,67,False
2014-12-30,69,False
2014-12-31,69,False
2015-01-01,68,False
2015-01-02,79,False
2015-01-03,71,False
2015-01-04,68,False
2015-01-05,65,False
2015-01-06,68,False
2015-01-07,58,False
2015-01-08,64,False
