date,Sirius,isPartial
2010-08-24,42,False
2010-08-25,36,False
2010-08-26,38,False
2010-08-27,34,False
2010-08-28,43,False
2010-08-29,39,False
2010-08-30,41,False
2010-08-31,38,False
2010-09-01,41,False
2010-09-02,41,False
2010-09-03,40,False
2010-09-04,46,False
2010-09-05,36,False
2010-09-06,40,False
2010-09-07,44,False
2010-09-08,44,False
2010-09-09,39,False
2010-09-10,42,False
2010-09-11,43,False
2010-09-12,45,False
2010-09-13,42,False
2010-09-14,38,False
2010-09-15,43,False
2010-09-16,39,False
2010-09-17,41,False
2010-09-18,41,False
2010-09-19,48,False
2010-09-20,39,False
2010-09-21,40,False
2010-09-22,40,False
2010-09-23,36,False
2010-09-24,41,False
2010-09-25,42,False
2010-09-26,46,False
2010-09-27,40,False
2010-09-28,35,False
2010-09-29,38,False
2010-09-30,44,False
2010-10-01,45,False
2010-10-02,43,False
2010-10-03,42,False
2010-10-04,39,False
2010-10-05,39,False
2010-10-06,37,False
2010-10-07,34,False
2010-10-08,40,False
2010-10-09,41,False
2010-10-10,42,False
2010-10-11,39,False
2010-10-12,34,False
2010-10-13,40,False
2010-10-14,35,False
2010-10-15,40,False
2010-10-16,46,False
2010-10-17,44,False
2010-10-18,45,False
2010-10-19,37,False
2010-10-20,37,False
2010-10-21,40,False
2010-10-22,47,False
2010-10-23,47,False
2010-10-24,43,False
2010-10-25,40,False
2010-10-26,41,False
2010-10-27,42,False
2010-10-28,41,False
2010-10-29,44,False
2010-10-30,45,False
2010-10-31,47,False
2010-11-01,45,False
2010-11-02,45,False
2010-11-03,39,False
2010-11-04,43,False
2010-11-05,40,False
2010-11-06,39,False
2010-11-07,44,False
2010-11-08,38,False
2010-11-09,41,False
2010-11-10,47,False
2010-11-11,45,False
2010-11-12,46,False
2010-11-13,46,False
2010-11-14,45,False
2010-11-15,47,False
2010-11-16,49,False
2010-11-17,48,False
2010-11-18,51,False
2010-11-19,50,False
2010-11-20,51,False
2010-11-21,55,False
2010-11-22,46,False
2010-11-23,47,False
2010-11-24,46,False
2010-11-25,40,False
2010-11-26,47,False
2010-11-27,58,False
2010-11-28,55,False
2010-11-29,49,False
2010-11-30,58,False
2010-12-01,50,False
2010-12-02,51,False
2010-12-03,52,False
2010-12-04,52,False
2010-12-05,53,False
2010-12-06,50,False
2010-12-07,56,False
2010-12-08,52,False
2010-12-09,85,False
2010-12-10,71,False
2010-12-11,67,False
2010-12-12,54,False
2010-12-13,54,False
2010-12-14,58,False
2010-12-15,55,False
2010-12-16,54,False
2010-12-17,51,False
2010-12-18,56,False
2010-12-19,58,False
2010-12-20,53,False
2010-12-21,55,False
2010-12-22,52,False
2010-12-23,60,False
2010-12-24,57,False
2010-12-25,53,False
2010-12-26,56,False
2010-12-27,48,False
2010-12-28,53,False
2010-12-29,47,False
2010-12-30,51,False
2010-12-31,54,False
2011-01-01,50,False
2011-01-02,55,False
2011-01-03,56,False
2011-01-04,55,False
2011-01-05,55,False
2011-01-06,54,False
2011-01-07,50,False
2011-01-08,45,False
2011-01-09,48,False
2011-01-10,42,False
2011-01-11,40,False
2011-01-12,44,False
2011-01-13,46,False
2011-01-14,46,False
2011-01-15,47,False
2011-01-16,44,False
2011-01-17,42,False
2011-01-18,42,False
2011-01-19,44,False
2011-01-20,44,False
2011-01-21,49,False
2011-01-22,43,False
2011-01-23,44,False
2011-01-24,43,False
2011-01-25,45,False
2011-01-26,42,False
2011-01-27,41,False
2011-01-28,41,False
2011-01-29,39,False
2011-01-30,37,False
2011-01-31,41,False
2011-02-01,44,False
2011-02-02,39,False
2011-02-03,43,False
2011-02-04,50,False
2011-02-05,40,False
2011-02-06,42,False
2011-02-07,43,False
2011-02-08,46,False
2011-02-09,41,False
2011-02-10,42,False
2011-02-11,44,False
2011-02-12,41,False
2011-02-13,39,False
2011-02-14,44,False
2011-02-15,43,False
2011-02-16,43,False
2011-02-17,39,False
2011-02-18,41,False
2011-02-19,39,False
2011-02-20,41,False
2011-02-21,38,False
2011-02-22,37,False
2011-02-23,40,False
2011-02-24,41,False
2011-02-25,39,False
2011-02-26,38,False
2011-02-27,33,False
2011-02-28,40,False
2011-03-01,38,False
2011-03-02,42,False
2011-03-03,39,False
2011-03-04,45,False
2011-03-05,44,False
2011-03-06,43,False
2011-03-07,43,False
2011-03-08,39,False
2011-03-09,36,False
2011-03-10,36,False
2011-03-11,37,False
2011-03-12,34,False
2011-03-13,33,False
2011-03-14,36,False
2011-03-15,39,False
2011-03-16,41,False
2011-03-17,41,False
2011-03-18,41,False
2011-03-19,41,False
2011-03-20,38,False
2011-03-21,43,False
2011-03-22,39,False
2011-03-23,52,False
2011-03-24,49,False
2011-03-25,43,False
2011-03-26,41,False
2011-03-27,40,False
2011-03-28,44,False
2011-03-29,41,False
2011-03-30,41,False
2011-03-31,42,False
2011-04-01,39,False
2011-04-02,40,False
2011-04-03,38,False
2011-04-04,37,False
2011-04-05,40,False
2011-04-06,42,False
2011-04-07,38,False
2011-04-08,40,False
2011-04-09,40,False
2011-04-10,39,False
2011-04-11,37,False
2011-04-12,40,False
2011-04-13,36,False
2011-04-14,42,False
2011-04-15,38,False
2011-04-16,44,False
2011-04-17,38,False
2011-04-18,39,False
2011-04-19,38,False
2011-04-20,42,False
2011-04-21,39,False
2011-04-22,42,False
2011-04-23,39,False
2011-04-24,42,False
2011-04-25,45,False
2011-04-26,41,False
2011-04-27,42,False
2011-04-28,45,False
2011-04-29,47,False
2011-04-30,49,False
2011-05-01,47,False
2011-05-02,57,False
2011-05-03,63,False
2011-05-04,100,False
2011-05-05,65,False
2011-05-06,60,False
2011-05-07,53,False
2011-05-08,46,False
2011-05-09,49,False
2011-05-10,47,False
2011-05-11,43,False
