date,Sirius,isPartial
2016-05-04,59,False
2016-05-05,61,False
2016-05-06,64,False
2016-05-07,62,False
2016-05-08,58,False
2016-05-09,58,False
2016-05-10,56,False
2016-05-11,57,False
2016-05-12,56,False
2016-05-13,60,False
2016-05-14,57,False
2016-05-15,62,False
2016-05-16,59,False
2016-05-17,56,False
2016-05-18,58,False
2016-05-19,54,False
2016-05-20,61,False
2016-05-21,67,False
2016-05-22,56,False
2016-05-23,54,False
2016-05-24,51,False
2016-05-25,57,False
2016-05-26,59,False
2016-05-27,55,False
2016-05-28,64,False
2016-05-29,61,False
2016-05-30,53,False
2016-05-31,60,False
2016-06-01,62,False
2016-06-02,63,False
2016-06-03,64,False
2016-06-04,63,False
2016-06-05,56,False
2016-06-06,61,False
2016-06-07,63,False
2016-06-08,58,False
2016-06-09,59,False
2016-06-10,64,False
2016-06-11,69,False
2016-06-12,58,False
2016-06-13,53,False
2016-06-14,54,False
2016-06-15,53,False
2016-06-16,54,False
2016-06-17,61,False
2016-06-18,63,False
2016-06-19,65,False
2016-06-20,61,False
2016-06-21,56,False
2016-06-22,55,False
2016-06-23,52,False
2016-06-24,58,False
2016-06-25,54,False
2016-06-26,62,False
2016-06-27,53,False
2016-06-28,54,False
2016-06-29,56,False
2016-06-30,55,False
2016-07-01,62,False
2016-07-02,60,False
2016-07-03,59,False
2016-07-04,53,False
2016-07-05,55,False
2016-07-06,59,False
2016-07-07,58,False
2016-07-08,59,False
2016-07-09,58,False
2016-07-10,55,False
2016-07-11,54,False
2016-07-12,58,False
2016-07-13,53,False
2016-07-14,54,False
2016-07-15,57,False
2016-07-16,56,False
2016-07-17,56,False
2016-07-18,56,False
2016-07-19,56,False
2016-07-20,58,False
2016-07-21,60,False
2016-07-22,60,False
2016-07-23,55,False
2016-07-24,62,False
2016-07-25,58,False
2016-07-26,65,False
2016-07-27,64,False
2016-07-28,63,False
2016-07-29,68,False
2016-07-30,64,False
2016-07-31,65,False
2016-08-01,66,False
2016-08-02,62,False
2016-08-03,67,False
2016-08-04,70,False
2016-08-05,69,False
2016-08-06,64,False
2016-08-07,65,False
2016-08-08,61,False
2016-08-09,64,False
2016-08-10,62,False
2016-08-11,65,False
2016-08-12,66,False
2016-08-13,60,False
2016-08-14,56,False
2016-08-15,61,False
2016-08-16,53,False
2016-08-17,58,False
2016-08-18,54,False
2016-08-19,60,False
2016-08-20,56,False
2016-08-21,60,False
2016-08-22,61,False
2016-08-23,63,False
2016-08-24,62,False
2016-08-25,63,False
2016-08-26,65,False
2016-08-27,64,False
2016-08-28,61,False
2016-08-29,67,False
2016-08-30,62,False
2016-08-31,66,False
2016-09-01,64,False
2016-09-02,70,False
2016-09-03,82,False
2016-09-04,62,False
2016-09-05,64,False
2016-09-06,66,False
2016-09-07,68,False
2016-09-08,69,False
2016-09-09,69,False
2016-09-10,81,False
2016-09-11,91,False
2016-09-12,64,False
2016-09-13,57,False
2016-09-14,57,False
2016-09-15,59,False
2016-09-16,58,False
2016-09-17,72,False
2016-09-18,79,False
2016-09-19,56,False
2016-09-20,54,False
2016-09-21,52,False
2016-09-22,56,False
2016-09-23,63,False
2016-09-24,69,False
2016-09-25,80,False
2016-09-26,63,False
2016-09-27,57,False
2016-09-28,55,False
2016-09-29,55,False
2016-09-30,63,False
2016-10-01,74,False
2016-10-02,77,False
2016-10-03,56,False
2016-10-04,55,False
2016-10-05,59,False
2016-10-06,58,False
2016-10-07,60,False
2016-10-08,68,False
2016-10-09,80,False
2016-10-10,58,False
2016-10-11,57,False
2016-10-12,55,False
2016-10-13,53,False
2016-10-14,56,False
2016-10-15,67,False
2016-10-16,80,False
2016-10-17,64,False
2016-10-18,57,False
2016-10-19,55,False
2016-10-20,58,False
2016-10-21,57,False
2016-10-22,64,False
2016-10-23,78,False
2016-10-24,65,False
2016-10-25,60,False
2016-10-26,59,False
2016-10-27,60,False
2016-10-28,66,False
2016-10-29,73,False
2016-10-30,75,False
2016-10-31,73,False
2016-11-01,65,False
2016-11-02,74,False
2016-11-03,78,False
2016-11-04,70,False
2016-11-05,70,False
2016-11-06,76,False
2016-11-07,57,False
2016-11-08,63,False
2016-11-09,54,False
2016-11-10,57,False
2016-11-11,64,False
2016-11-12,73,False
2016-11-13,75,False
2016-11-14,61,False
2016-11-15,66,False
2016-11-16,63,False
2016-11-17,61,False
2016-11-18,65,False
2016-11-19,81,False
2016-11-20,84,False
2016-11-21,66,False
2016-11-22,66,False
2016-11-23,69,False
2016-11-24,74,False
2016-11-25,84,False
2016-11-26,100,False
2016-11-27,93,False
2016-11-28,75,False
2016-11-29,73,False
2016-11-30,78,False
2016-12-01,74,False
2016-12-02,83,False
2016-12-03,90,False
2016-12-04,85,False
2016-12-05,76,False
2016-12-06,73,False
2016-12-07,67,False
2016-12-08,69,False
2016-12-09,65,False
2016-12-10,73,False
2016-12-11,78,False
2016-12-12,68,False
2016-12-13,64,False
2016-12-14,63,False
2016-12-15,61,False
2016-12-16,69,False
2016-12-17,66,False
2016-12-18,79,False
2016-12-19,66,False
2016-12-20,69,False
2016-12-21,70,False
2016-12-22,74,False
2016-12-23,77,False
2016-12-24,88,False
2016-12-25,69,False
2016-12-26,65,False
2016-12-27,66,False
2016-12-28,70,False
2016-12-29,65,False
2016-12-30,66,False
2016-12-31,68,False
2017-01-01,79,False
2017-01-02,64,False
2017-01-03,64,False
2017-01-04,64,False
2017-01-05,62,False
2017-01-06,62,False
2017-01-07,55,False
2017-01-08,58,False
2017-01-09,55,False
2017-01-10,55,False
2017-01-11,55,False
2017-01-12,55,False
2017-01-13,58,False
2017-01-14,64,False
2017-01-15,60,False
2017-01-16,57,False
2017-01-17,56,False
2017-01-18,57,False
2017-01-19,53,False
