date,Sirius,isPartial
2013-02-19,49,False
2013-02-20,49,False
2013-02-21,49,False
2013-02-22,47,False
2013-02-23,50,False
2013-02-24,48,False
2013-02-25,45,False
2013-02-26,48,False
2013-02-27,45,False
2013-02-28,48,False
2013-03-01,47,False
2013-03-02,46,False
2013-03-03,44,False
2013-03-04,49,False
2013-03-05,52,False
2013-03-06,48,False
2013-03-07,48,False
2013-03-08,48,False
2013-03-09,49,False
2013-03-10,47,False
2013-03-11,48,False
2013-03-12,47,False
2013-03-13,49,False
2013-03-14,49,False
2013-03-15,53,False
2013-03-16,54,False
2013-03-17,49,False
2013-03-18,48,False
2013-03-19,46,False
2013-03-20,46,False
2013-03-21,50,False
2013-03-22,51,False
2013-03-23,52,False
2013-03-24,47,False
2013-03-25,45,False
2013-03-26,48,False
2013-03-27,51,False
2013-03-28,55,False
2013-03-29,54,False
2013-03-30,58,False
2013-03-31,48,False
2013-04-01,54,False
2013-04-02,49,False
2013-04-03,51,False
2013-04-04,50,False
2013-04-05,52,False
2013-04-06,50,False
2013-04-07,48,False
2013-04-08,53,False
2013-04-09,67,False
2013-04-10,71,False
2013-04-11,64,False
2013-04-12,64,False
2013-04-13,64,False
2013-04-14,64,False
2013-04-15,59,False
2013-04-16,52,False
2013-04-17,54,False
2013-04-18,54,False
2013-04-19,56,False
2013-04-20,56,False
2013-04-21,57,False
2013-04-22,76,False
2013-04-23,100,False
2013-04-24,96,False
2013-04-25,89,False
2013-04-26,72,False
2013-04-27,63,False
2013-04-28,63,False
2013-04-29,60,False
2013-04-30,59,False
2013-05-01,63,False
2013-05-02,60,False
2013-05-03,55,False
2013-05-04,56,False
2013-05-05,56,False
2013-05-06,52,False
2013-05-07,52,False
2013-05-08,51,False
2013-05-09,55,False
2013-05-10,58,False
2013-05-11,55,False
2013-05-12,58,False
2013-05-13,52,False
2013-05-14,51,False
2013-05-15,55,False
2013-05-16,54,False
2013-05-17,54,False
2013-05-18,51,False
2013-05-19,54,False
2013-05-20,53,False
2013-05-21,50,False
2013-05-22,50,False
2013-05-23,50,False
2013-05-24,51,False
2013-05-25,51,False
2013-05-26,51,False
2013-05-27,46,False
2013-05-28,48,False
2013-05-29,48,False
2013-05-30,52,False
2013-05-31,51,False
2013-06-01,53,False
2013-06-02,51,False
2013-06-03,48,False
2013-06-04,48,False
2013-06-05,49,False
2013-06-06,48,False
2013-06-07,50,False
2013-06-08,51,False
2013-06-09,47,False
2013-06-10,49,False
2013-06-11,46,False
2013-06-12,44,False
2013-06-13,46,False
2013-06-14,51,False
2013-06-15,49,False
2013-06-16,52,False
2013-06-17,50,False
2013-06-18,48,False
2013-06-19,46,False
2013-06-20,47,False
2013-06-21,50,False
2013-06-22,52,False
2013-06-23,50,False
2013-06-24,49,False
2013-06-25,45,False
2013-06-26,49,False
2013-06-27,46,False
2013-06-28,48,False
2013-06-29,47,False
2013-06-30,48,False
2013-07-01,48,False
2013-07-02,50,False
2013-07-03,52,False
2013-07-04,44,False
2013-07-05,46,False
2013-07-06,49,False
2013-07-07,48,False
2013-07-08,45,False
2013-07-09,50,False
2013-07-10,50,False
2013-07-11,47,False
2013-07-12,50,False
2013-07-13,51,False
2013-07-14,53,False
2013-07-15,52,False
2013-07-16,53,False
2013-07-17,50,False
2013-07-18,51,False
2013-07-19,54,False
2013-07-20,48,False
2013-07-21,50,False
2013-07-22,50,False
2013-07-23,48,False
2013-07-24,49,False
2013-07-25,48,False
2013-07-26,50,False
2013-07-27,49,False
2013-07-28,54,False
2013-07-29,51,False
2013-07-30,52,False
2013-07-31,50,False
2013-08-01,47,False
2013-08-02,50,False
2013-08-03,56,False
2013-08-04,46,False
2013-08-05,50,False
2013-08-06,51,False
2013-08-07,52,False
2013-08-08,52,False
2013-08-09,50,False
2013-08-10,51,False
2013-08-11,47,False
2013-08-12,48,False
2013-08-13,49,False
2013-08-14,50,False
2013-08-15,53,False
2013-08-16,55,False
2013-08-17,55,False
2013-08-18,48,False
2013-08-19,52,False
2013-08-20,48,False
2013-08-21,46,False
2013-08-22,49,False
2013-08-23,47,False
2013-08-24,50,False
2013-08-25,49,False
2013-08-26,49,False
2013-08-27,52,False
2013-08-28,47,False
2013-08-29,49,False
2013-08-30,53,False
2013-08-31,63,False
2013-09-01,50,False
2013-09-02,42,False
2013-09-03,48,False
2013-09-04,50,False
2013-09-05,47,False
2013-09-06,48,False
2013-09-07,57,False
2013-09-08,64,False
2013-09-09,53,False
2013-09-10,47,False
2013-09-11,46,False
2013-09-12,52,False
2013-09-13,53,False
2013-09-14,62,False
2013-09-15,65,False
2013-09-16,51,False
2013-09-17,51,False
2013-09-18,46,False
2013-09-19,43,False
2013-09-20,49,False
2013-09-21,54,False
2013-09-22,63,False
2013-09-23,47,False
2013-09-24,44,False
2013-09-25,44,False
2013-09-26,46,False
2013-09-27,45,False
2013-09-28,50,False
2013-09-29,57,False
2013-09-30,47,False
2013-10-01,47,False
2013-10-02,43,False
2013-10-03,46,False
2013-10-04,45,False
2013-10-05,51,False
2013-10-06,59,False
2013-10-07,48,False
2013-10-08,44,False
2013-10-09,44,False
2013-10-10,44,False
2013-10-11,49,False
2013-10-12,57,False
2013-10-13,57,False
2013-10-14,47,False
2013-10-15,46,False
2013-10-16,45,False
2013-10-17,44,False
2013-10-18,59,False
2013-10-19,61,False
2013-10-20,63,False
2013-10-21,50,False
2013-10-22,50,False
2013-10-23,48,False
2013-10-24,48,False
2013-10-25,53,False
2013-10-26,55,False
2013-10-27,61,False
2013-10-28,46,False
2013-10-29,47,False
2013-10-30,46,False
2013-10-31,54,False
2013-11-01,49,False
2013-11-02,57,False
2013-11-03,59,False
2013-11-04,45,False
2013-11-05,50,False
2013-11-06,47,False
