date,Sirius,isPartial
2015-04-10,60,False
2015-04-11,62,False
2015-04-12,59,False
2015-04-13,50,False
2015-04-14,54,False
2015-04-15,56,False
2015-04-16,48,False
2015-04-17,51,False
2015-04-18,61,False
2015-04-19,52,False
2015-04-20,55,False
2015-04-21,49,False
2015-04-22,52,False
2015-04-23,53,False
2015-04-24,56,False
2015-04-25,50,False
2015-04-26,49,False
2015-04-27,54,False
2015-04-28,53,False
2015-04-29,61,False
2015-04-30,50,False
2015-05-01,60,False
2015-05-02,50,False
2015-05-03,55,False
2015-05-04,55,False
2015-05-05,56,False
2015-05-06,53,False
2015-05-07,53,False
2015-05-08,51,False
2015-05-09,51,False
2015-05-10,55,False
2015-05-11,58,False
2015-05-12,52,False
2015-05-13,50,False
2015-05-14,53,False
2015-05-15,56,False
2015-05-16,52,False
2015-05-17,52,False
2015-05-18,51,False
2015-05-19,55,False
2015-05-20,51,False
2015-05-21,53,False
2015-05-22,62,False
2015-05-23,51,False
2015-05-24,59,False
2015-05-25,49,False
2015-05-26,60,False
2015-05-27,56,False
2015-05-28,60,False
2015-05-29,58,False
2015-05-30,56,False
2015-05-31,54,False
2015-06-01,58,False
2015-06-02,62,False
2015-06-03,56,False
2015-06-04,59,False
2015-06-05,60,False
2015-06-06,58,False
2015-06-07,54,False
2015-06-08,56,False
2015-06-09,57,False
2015-06-10,58,False
2015-06-11,56,False
2015-06-12,52,False
2015-06-13,53,False
2015-06-14,52,False
2015-06-15,53,False
2015-06-16,56,False
2015-06-17,54,False
2015-06-18,59,False
2015-06-19,55,False
2015-06-20,59,False
2015-06-21,64,False
2015-06-22,60,False
2015-06-23,61,False
2015-06-24,57,False
2015-06-25,59,False
2015-06-26,56,False
2015-06-27,57,False
2015-06-28,57,False
2015-06-29,61,False
2015-06-30,83,False
2015-07-01,72,False
2015-07-02,64,False
2015-07-03,63,False
2015-07-04,60,False
2015-07-05,60,False
2015-07-06,67,False
2015-07-07,65,False
2015-07-08,57,False
2015-07-09,68,False
2015-07-10,68,False
2015-07-11,63,False
2015-07-12,65,False
2015-07-13,61,False
2015-07-14,64,False
2015-07-15,63,False
2015-07-16,60,False
2015-07-17,65,False
2015-07-18,67,False
2015-07-19,58,False
2015-07-20,62,False
2015-07-21,64,False
2015-07-22,61,False
2015-07-23,58,False
2015-07-24,61,False
2015-07-25,59,False
2015-07-26,62,False
2015-07-27,66,False
2015-07-28,59,False
2015-07-29,52,False
