date,Sirius,isPartial
2018-02-13,70,False
2018-02-14,74,False
2018-02-15,71,False
2018-02-16,69,False
2018-02-17,64,False
2018-02-18,75,False
2018-02-19,65,False
2018-02-20,70,False
2018-02-21,77,False
2018-02-22,74,False
2018-02-23,83,False
2018-02-24,74,False
2018-02-25,73,False
2018-02-26,82,False
2018-02-27,80,False
2018-02-28,81,False
2018-03-01,76,False
2018-03-02,82,False
2018-03-03,75,False
2018-03-04,78,False
2018-03-05,100,False
2018-03-06,87,False
2018-03-07,78,False
2018-03-08,75,False
2018-03-09,81,False
2018-03-10,76,False
2018-03-11,73,False
2018-03-12,75,False
2018-03-13,78,False
2018-03-14,76,False
2018-03-15,89,False
2018-03-16,87,False
2018-03-17,88,False
2018-03-18,81,False
2018-03-19,82,False
2018-03-20,70,False
2018-03-21,75,False
2018-03-22,70,False
2018-03-23,78,False
2018-03-24,84,False
2018-03-25,77,False
2018-03-26,79,False
2018-03-27,78,False
2018-03-28,73,False
2018-03-29,89,False
2018-03-30,77,False
2018-03-31,79,False
2018-04-01,80,False
2018-04-02,74,False
2018-04-03,81,False
2018-04-04,79,False
2018-04-05,79,False
2018-04-06,86,False
2018-04-07,74,False
2018-04-08,75,False
2018-04-09,78,False
2018-04-10,79,False
2018-04-11,72,False
2018-04-12,80,False
2018-04-13,75,False
2018-04-14,73,False
2018-04-15,74,False
2018-04-16,75,False
2018-04-17,69,False
2018-04-18,74,False
2018-04-19,79,False
2018-04-20,77,False
2018-04-21,73,False
2018-04-22,72,False
2018-04-23,78,False
2018-04-24,79,False
2018-04-25,74,False
2018-04-26,81,False
2018-04-27,89,False
2018-04-28,72,False
2018-04-29,72,False
2018-04-30,71,False
2018-05-01,79,False
2018-05-02,93,False
2018-05-03,83,False
2018-05-04,76,False
2018-05-05,77,False
2018-05-06,65,False
2018-05-07,88,False
2018-05-08,78,False
2018-05-09,70,False
2018-05-10,77,False
2018-05-11,77,False
2018-05-12,71,False
2018-05-13,69,False
2018-05-14,82,False
2018-05-15,81,False
2018-05-16,79,False
2018-05-17,86,False
2018-05-18,84,False
2018-05-19,73,False
2018-05-20,68,False
2018-05-21,81,False
2018-05-22,86,False
2018-05-23,93,False
2018-05-24,89,False
2018-05-25,83,False
2018-05-26,80,False
2018-05-27,91,False
2018-05-28,72,False
2018-05-29,89,False
2018-05-30,89,False
2018-05-31,91,False
2018-06-01,86,False
2018-06-02,77,False
2018-06-03,74,False
2018-06-04,80,False
2018-06-05,80,False
2018-06-06,80,False
2018-06-07,80,False
2018-06-08,92,False
2018-06-09,75,False
2018-06-10,72,False
2018-06-11,71,False
2018-06-12,72,False
2018-06-13,79,False
2018-06-14,79,False
2018-06-15,87,False
2018-06-16,69,False
2018-06-17,75,False
2018-06-18,81,False
2018-06-19,76,False
2018-06-20,77,False
2018-06-21,82,False
2018-06-22,80,False
2018-06-23,77,False
2018-06-24,64,False
2018-06-25,76,False
2018-06-26,72,False
2018-06-27,76,False
2018-06-28,78,False
2018-06-29,76,False
