date,Sirius,isPartial
2011-08-22,41,False
2011-08-23,40,False
2011-08-24,41,False
2011-08-25,40,False
2011-08-26,37,False
2011-08-27,43,False
2011-08-28,42,False
2011-08-29,47,False
2011-08-30,40,False
2011-08-31,40,False
2011-09-01,45,False
2011-09-02,43,False
2011-09-03,49,False
2011-09-04,36,False
2011-09-05,36,False
2011-09-06,43,False
2011-09-07,43,False
2011-09-08,38,False
2011-09-09,43,False
2011-09-10,45,False
2011-09-11,52,False
2011-09-12,38,False
2011-09-13,42,False
2011-09-14,40,False
2011-09-15,40,False
2011-09-16,42,False
2011-09-17,48,False
2011-09-18,53,False
