date,Sirius,isPartial
2018-03-02,66,False
2018-03-03,62,False
2018-03-04,57,False
2018-03-05,78,False
2018-03-06,66,False
2018-03-07,61,False
2018-03-08,62,False
2018-03-09,61,False
2018-03-10,58,False
2018-03-11,58,False
2018-03-12,58,False
2018-03-13,62,False
2018-03-14,58,False
2018-03-15,67,False
2018-03-16,69,False
2018-03-17,66,False
2018-03-18,57,False
2018-03-19,59,False
2018-03-20,60,False
2018-03-21,56,False
2018-03-22,58,False
2018-03-23,65,False
2018-03-24,63,False
2018-03-25,61,False
2018-03-26,60,False
2018-03-27,63,False
2018-03-28,56,False
2018-03-29,69,False
2018-03-30,61,False
2018-03-31,60,False
2018-04-01,63,False
2018-04-02,60,False
2018-04-03,62,False
2018-04-04,64,False
2018-04-05,62,False
2018-04-06,67,False
2018-04-07,55,False
2018-04-08,62,False
2018-04-09,55,False
2018-04-10,59,False
2018-04-11,59,False
2018-04-12,62,False
2018-04-13,61,False
2018-04-14,59,False
2018-04-15,54,False
2018-04-16,59,False
2018-04-17,53,False
2018-04-18,58,False
2018-04-19,59,False
2018-04-20,59,False
2018-04-21,57,False
2018-04-22,54,False
2018-04-23,64,False
2018-04-24,63,False
2018-04-25,63,False
2018-04-26,64,False
2018-04-27,73,False
2018-04-28,56,False
2018-04-29,54,False
2018-04-30,56,False
2018-05-01,61,False
2018-05-02,71,False
2018-05-03,60,False
2018-05-04,60,False
2018-05-05,61,False
2018-05-06,52,False
2018-05-07,67,False
2018-05-08,60,False
2018-05-09,57,False
2018-05-10,61,False
2018-05-11,62,False
2018-05-12,53,False
2018-05-13,55,False
2018-05-14,64,False
2018-05-15,69,False
2018-05-16,69,False
2018-05-17,62,False
2018-05-18,68,False
2018-05-19,61,False
2018-05-20,55,False
2018-05-21,62,False
2018-05-22,67,False
2018-05-23,77,False
2018-05-24,72,False
2018-05-25,67,False
2018-05-26,65,False
2018-05-27,70,False
2018-05-28,57,False
2018-05-29,67,False
2018-05-30,73,False
2018-05-31,65,False
2018-06-01,68,False
2018-06-02,57,False
2018-06-03,61,False
2018-06-04,64,False
2018-06-05,64,False
2018-06-06,60,False
2018-06-07,64,False
2018-06-08,65,False
2018-06-09,60,False
2018-06-10,56,False
2018-06-11,55,False
2018-06-12,56,False
2018-06-13,64,False
2018-06-14,60,False
2018-06-15,63,False
2018-06-16,56,False
2018-06-17,58,False
2018-06-18,65,False
2018-06-19,61,False
2018-06-20,62,False
2018-06-21,66,False
2018-06-22,65,False
2018-06-23,57,False
