date,Sirius,isPartial
2015-08-18,66,False
2015-08-19,68,False
2015-08-20,63,False
2015-08-21,67,False
2015-08-22,66,False
2015-08-23,65,False
2015-08-24,65,False
2015-08-25,61,False
2015-08-26,60,False
2015-08-27,65,False
2015-08-28,66,False
2015-08-29,69,False
2015-08-30,61,False
2015-08-31,63,False
2015-09-01,73,False
2015-09-02,69,False
2015-09-03,72,False
2015-09-04,69,False
2015-09-05,81,False
2015-09-06,63,False
2015-09-07,62,False
2015-09-08,66,False
2015-09-09,70,False
2015-09-10,67,False
2015-09-11,69,False
2015-09-12,81,False
2015-09-13,93,False
2015-09-14,66,False
2015-09-15,67,False
2015-09-16,58,False
2015-09-17,59,False
2015-09-18,69,False
2015-09-19,84,False
2015-09-20,90,False
2015-09-21,61,False
2015-09-22,62,False
2015-09-23,61,False
2015-09-24,61,False
2015-09-25,63,False
2015-09-26,75,False
2015-09-27,86,False
2015-09-28,59,False
2015-09-29,61,False
2015-09-30,63,False
2015-10-01,64,False
2015-10-02,69,False
2015-10-03,80,False
2015-10-04,83,False
2015-10-05,70,False
2015-10-06,63,False
2015-10-07,61,False
2015-10-08,65,False
2015-10-09,69,False
2015-10-10,80,False
2015-10-11,82,False
2015-10-12,66,False
2015-10-13,63,False
2015-10-14,63,False
2015-10-15,61,False
2015-10-16,66,False
2015-10-17,74,False
2015-10-18,89,False
2015-10-19,60,False
2015-10-20,72,False
2015-10-21,61,False
2015-10-22,61,False
2015-10-23,64,False
2015-10-24,67,False
2015-10-25,77,False
2015-10-26,57,False
2015-10-27,59,False
2015-10-28,63,False
2015-10-29,63,False
2015-10-30,66,False
2015-10-31,84,False
2015-11-01,79,False
2015-11-02,70,False
2015-11-03,67,False
2015-11-04,67,False
2015-11-05,72,False
2015-11-06,65,False
2015-11-07,75,False
2015-11-08,88,False
2015-11-09,62,False
2015-11-10,64,False
2015-11-11,68,False
2015-11-12,61,False
2015-11-13,65,False
2015-11-14,73,False
2015-11-15,83,False
2015-11-16,61,False
2015-11-17,65,False
2015-11-18,61,False
2015-11-19,69,False
2015-11-20,69,False
2015-11-21,85,False
2015-11-22,88,False
2015-11-23,69,False
2015-11-24,70,False
2015-11-25,77,False
2015-11-26,73,False
2015-11-27,85,False
2015-11-28,100,False
2015-11-29,99,False
2015-11-30,77,False
2015-12-01,80,False
2015-12-02,72,False
2015-12-03,79,False
2015-12-04,86,False
2015-12-05,94,False
2015-12-06,98,False
2015-12-07,77,False
2015-12-08,78,False
2015-12-09,74,False
2015-12-10,73,False
2015-12-11,80,False
2015-12-12,87,False
2015-12-13,87,False
2015-12-14,77,False
2015-12-15,88,False
2015-12-16,79,False
2015-12-17,78,False
2015-12-18,83,False
2015-12-19,90,False
2015-12-20,95,False
2015-12-21,76,False
2015-12-22,77,False
2015-12-23,83,False
2015-12-24,90,False
2015-12-25,75,False
2015-12-26,69,False
2015-12-27,87,False
2015-12-28,69,False
2015-12-29,70,False
2015-12-30,72,False
2015-12-31,76,False
2016-01-01,67,False
2016-01-02,67,False
2016-01-03,78,False
2016-01-04,67,False
2016-01-05,65,False
2016-01-06,63,False
2016-01-07,62,False
2016-01-08,64,False
2016-01-09,67,False
2016-01-10,67,False
2016-01-11,61,False
2016-01-12,55,False
2016-01-13,61,False
2016-01-14,70,False
2016-01-15,73,False
2016-01-16,67,False
2016-01-17,67,False
2016-01-18,56,False
2016-01-19,62,False
2016-01-20,60,False
2016-01-21,61,False
2016-01-22,62,False
2016-01-23,58,False
2016-01-24,64,False
2016-01-25,58,False
2016-01-26,55,False
2016-01-27,59,False
2016-01-28,61,False
2016-01-29,61,False
2016-01-30,67,False
2016-01-31,56,False
2016-02-01,60,False
2016-02-02,57,False
2016-02-03,58,False
2016-02-04,56,False
2016-02-05,60,False
2016-02-06,62,False
2016-02-07,62,False
2016-02-08,59,False
2016-02-09,59,False
