date,Sirius,isPartial
2011-05-11,70,False
2011-05-12,69,False
2011-05-13,73,False
2011-05-14,64,False
2011-05-15,69,False
2011-05-16,68,False
2011-05-17,70,False
2011-05-18,61,False
2011-05-19,65,False
2011-05-20,68,False
2011-05-21,70,False
2011-05-22,63,False
2011-05-23,66,False
2011-05-24,69,False
2011-05-25,74,False
2011-05-26,69,False
2011-05-27,71,False
2011-05-28,72,False
2011-05-29,72,False
2011-05-30,56,False
2011-05-31,73,False
2011-06-01,76,False
2011-06-02,66,False
2011-06-03,65,False
2011-06-04,73,False
2011-06-05,66,False
2011-06-06,68,False
2011-06-07,68,False
2011-06-08,72,False
2011-06-09,72,False
2011-06-10,75,False
2011-06-11,71,False
2011-06-12,69,False
2011-06-13,69,False
2011-06-14,77,False
2011-06-15,76,False
2011-06-16,73,False
2011-06-17,71,False
2011-06-18,75,False
2011-06-19,71,False
2011-06-20,73,False
2011-06-21,71,False
2011-06-22,72,False
2011-06-23,65,False
2011-06-24,69,False
2011-06-25,73,False
2011-06-26,67,False
2011-06-27,72,False
2011-06-28,67,False
2011-06-29,66,False
2011-06-30,70,False
2011-07-01,67,False
2011-07-02,68,False
2011-07-03,71,False
2011-07-04,54,False
2011-07-05,64,False
2011-07-06,59,False
2011-07-07,64,False
2011-07-08,67,False
2011-07-09,76,False
2011-07-10,68,False
2011-07-11,76,False
2011-07-12,72,False
2011-07-13,74,False
2011-07-14,77,False
2011-07-15,80,False
2011-07-16,83,False
2011-07-17,79,False
2011-07-18,86,False
2011-07-19,80,False
2011-07-20,72,False
2011-07-21,68,False
2011-07-22,75,False
2011-07-23,75,False
2011-07-24,72,False
2011-07-25,77,False
2011-07-26,73,False
2011-07-27,74,False
2011-07-28,72,False
2011-07-29,71,False
2011-07-30,75,False
2011-07-31,71,False
2011-08-01,65,False
2011-08-02,71,False
2011-08-03,69,False
2011-08-04,65,False
2011-08-05,72,False
2011-08-06,73,False
2011-08-07,64,False
2011-08-08,69,False
2011-08-09,74,False
2011-08-10,69,False
2011-08-11,75,False
2011-08-12,73,False
2011-08-13,83,False
2011-08-14,78,False
2011-08-15,78,False
2011-08-16,77,False
2011-08-17,75,False
2011-08-18,69,False
2011-08-19,68,False
2011-08-20,66,False
2011-08-21,68,False
2011-08-22,66,False
2011-08-23,59,False
2011-08-24,63,False
2011-08-25,64,False
2011-08-26,65,False
2011-08-27,67,False
2011-08-28,62,False
2011-08-29,71,False
2011-08-30,62,False
2011-08-31,69,False
2011-09-01,71,False
2011-09-02,73,False
2011-09-03,73,False
2011-09-04,62,False
2011-09-05,57,False
2011-09-06,67,False
2011-09-07,64,False
2011-09-08,67,False
2011-09-09,63,False
2011-09-10,69,False
2011-09-11,82,False
2011-09-12,62,False
2011-09-13,66,False
2011-09-14,67,False
2011-09-15,66,False
2011-09-16,67,False
2011-09-17,74,False
2011-09-18,83,False
2011-09-19,67,False
2011-09-20,61,False
2011-09-21,57,False
2011-09-22,64,False
2011-09-23,67,False
2011-09-24,75,False
2011-09-25,80,False
2011-09-26,66,False
2011-09-27,62,False
2011-09-28,57,False
2011-09-29,65,False
2011-09-30,63,False
2011-10-01,73,False
2011-10-02,80,False
2011-10-03,62,False
2011-10-04,63,False
2011-10-05,80,False
2011-10-06,64,False
2011-10-07,67,False
2011-10-08,72,False
2011-10-09,75,False
2011-10-10,67,False
2011-10-11,61,False
2011-10-12,70,False
2011-10-13,66,False
2011-10-14,76,False
2011-10-15,93,False
2011-10-16,89,False
2011-10-17,81,False
2011-10-18,78,False
2011-10-19,73,False
2011-10-20,76,False
2011-10-21,70,False
2011-10-22,83,False
2011-10-23,86,False
2011-10-24,66,False
2011-10-25,64,False
2011-10-26,68,False
2011-10-27,75,False
2011-10-28,74,False
2011-10-29,82,False
2011-10-30,85,False
2011-10-31,82,False
2011-11-01,77,False
2011-11-02,67,False
2011-11-03,69,False
2011-11-04,74,False
2011-11-05,78,False
2011-11-06,79,False
2011-11-07,69,False
2011-11-08,66,False
2011-11-09,62,False
2011-11-10,66,False
2011-11-11,69,False
2011-11-12,77,False
2011-11-13,79,False
2011-11-14,66,False
2011-11-15,71,False
2011-11-16,72,False
2011-11-17,65,False
2011-11-18,75,False
2011-11-19,83,False
2011-11-20,77,False
2011-11-21,73,False
2011-11-22,66,False
2011-11-23,77,False
2011-11-24,73,False
2011-11-25,82,False
2011-11-26,85,False
2011-11-27,95,False
2011-11-28,82,False
2011-11-29,75,False
2011-11-30,77,False
2011-12-01,82,False
2011-12-02,92,False
2011-12-03,100,False
2011-12-04,99,False
2011-12-05,79,False
2011-12-06,81,False
2011-12-07,77,False
2011-12-08,77,False
2011-12-09,80,False
2011-12-10,79,False
2011-12-11,84,False
2011-12-12,81,False
2011-12-13,77,False
2011-12-14,77,False
2011-12-15,80,False
2011-12-16,83,False
2011-12-17,97,False
2011-12-18,93,False
2011-12-19,83,False
2011-12-20,82,False
2011-12-21,81,False
2011-12-22,82,False
2011-12-23,87,False
2011-12-24,99,False
2011-12-25,88,False
2011-12-26,72,False
2011-12-27,76,False
2011-12-28,77,False
2011-12-29,79,False
2011-12-30,76,False
2011-12-31,83,False
2012-01-01,83,False
2012-01-02,72,False
2012-01-03,70,False
2012-01-04,70,False
2012-01-05,66,False
2012-01-06,76,False
2012-01-07,71,False
2012-01-08,71,False
2012-01-09,69,False
2012-01-10,63,False
2012-01-11,61,False
2012-01-12,61,False
2012-01-13,61,False
2012-01-14,66,False
2012-01-15,67,False
2012-01-16,56,False
2012-01-17,60,False
2012-01-18,56,False
2012-01-19,60,False
2012-01-20,60,False
2012-01-21,63,False
2012-01-22,61,False
2012-01-23,58,False
2012-01-24,61,False
2012-01-25,59,False
2012-01-26,67,False
