date,Sirius,isPartial
2015-12-26,75,False
2015-12-27,85,False
2015-12-28,72,False
2015-12-29,68,False
2015-12-30,72,False
2015-12-31,75,False
2016-01-01,66,False
2016-01-02,65,False
2016-01-03,79,False
2016-01-04,69,False
2016-01-05,63,False
2016-01-06,61,False
2016-01-07,61,False
2016-01-08,61,False
2016-01-09,66,False
2016-01-10,64,False
2016-01-11,61,False
2016-01-12,59,False
2016-01-13,59,False
2016-01-14,69,False
2016-01-15,73,False
2016-01-16,72,False
2016-01-17,67,False
2016-01-18,58,False
2016-01-19,61,False
2016-01-20,59,False
2016-01-21,62,False
2016-01-22,63,False
2016-01-23,57,False
2016-01-24,65,False
2016-01-25,60,False
2016-01-26,56,False
2016-01-27,60,False
2016-01-28,61,False
2016-01-29,60,False
2016-01-30,61,False
2016-01-31,57,False
2016-02-01,60,False
2016-02-02,58,False
2016-02-03,62,False
2016-02-04,59,False
2016-02-05,59,False
2016-02-06,62,False
2016-02-07,62,False
2016-02-08,57,False
2016-02-09,57,False
2016-02-10,58,False
2016-02-11,56,False
2016-02-12,63,False
2016-02-13,62,False
2016-02-14,56,False
2016-02-15,55,False
2016-02-16,59,False
2016-02-17,60,False
2016-02-18,58,False
2016-02-19,62,False
2016-02-20,68,False
2016-02-21,64,False
2016-02-22,59,False
2016-02-23,60,False
2016-02-24,56,False
2016-02-25,58,False
2016-02-26,61,False
2016-02-27,63,False
2016-02-28,62,False
2016-02-29,59,False
2016-03-01,61,False
2016-03-02,57,False
2016-03-03,62,False
2016-03-04,62,False
2016-03-05,67,False
2016-03-06,66,False
2016-03-07,56,False
2016-03-08,59,False
2016-03-09,59,False
2016-03-10,59,False
2016-03-11,67,False
2016-03-12,66,False
2016-03-13,63,False
2016-03-14,66,False
2016-03-15,61,False
2016-03-16,63,False
2016-03-17,75,False
2016-03-18,67,False
2016-03-19,70,False
2016-03-20,61,False
2016-03-21,63,False
2016-03-22,62,False
2016-03-23,58,False
2016-03-24,64,False
2016-03-25,63,False
2016-03-26,62,False
2016-03-27,60,False
2016-03-28,64,False
2016-03-29,61,False
2016-03-30,60,False
2016-03-31,58,False
2016-04-01,57,False
2016-04-02,63,False
2016-04-03,62,False
2016-04-04,63,False
2016-04-05,66,False
2016-04-06,61,False
2016-04-07,68,False
2016-04-08,67,False
2016-04-09,71,False
2016-04-10,68,False
2016-04-11,65,False
2016-04-12,64,False
2016-04-13,69,False
2016-04-14,62,False
2016-04-15,67,False
2016-04-16,64,False
2016-04-17,60,False
2016-04-18,67,False
2016-04-19,62,False
2016-04-20,60,False
2016-04-21,65,False
2016-04-22,72,False
2016-04-23,71,False
2016-04-24,70,False
2016-04-25,64,False
2016-04-26,62,False
2016-04-27,56,False
2016-04-28,62,False
2016-04-29,62,False
2016-04-30,60,False
2016-05-01,64,False
2016-05-02,60,False
2016-05-03,63,False
2016-05-04,61,False
2016-05-05,64,False
2016-05-06,68,False
2016-05-07,67,False
2016-05-08,61,False
2016-05-09,63,False
2016-05-10,62,False
2016-05-11,60,False
2016-05-12,61,False
2016-05-13,62,False
2016-05-14,61,False
2016-05-15,60,False
2016-05-16,63,False
2016-05-17,59,False
2016-05-18,61,False
2016-05-19,58,False
2016-05-20,62,False
2016-05-21,68,False
2016-05-22,60,False
2016-05-23,57,False
2016-05-24,55,False
2016-05-25,58,False
2016-05-26,64,False
2016-05-27,63,False
2016-05-28,69,False
2016-05-29,68,False
2016-05-30,56,False
2016-05-31,63,False
2016-06-01,65,False
2016-06-02,68,False
2016-06-03,67,False
2016-06-04,69,False
2016-06-05,60,False
2016-06-06,67,False
2016-06-07,68,False
2016-06-08,63,False
2016-06-09,63,False
2016-06-10,65,False
2016-06-11,72,False
2016-06-12,60,False
2016-06-13,54,False
2016-06-14,58,False
2016-06-15,56,False
2016-06-16,56,False
2016-06-17,63,False
2016-06-18,66,False
2016-06-19,75,False
2016-06-20,66,False
2016-06-21,57,False
2016-06-22,61,False
2016-06-23,58,False
2016-06-24,60,False
2016-06-25,58,False
2016-06-26,68,False
2016-06-27,56,False
2016-06-28,57,False
2016-06-29,58,False
2016-06-30,59,False
2016-07-01,66,False
2016-07-02,67,False
2016-07-03,62,False
2016-07-04,57,False
2016-07-05,57,False
2016-07-06,61,False
2016-07-07,61,False
2016-07-08,63,False
2016-07-09,57,False
2016-07-10,59,False
2016-07-11,59,False
2016-07-12,60,False
2016-07-13,55,False
2016-07-14,56,False
2016-07-15,65,False
2016-07-16,58,False
2016-07-17,58,False
2016-07-18,62,False
2016-07-19,60,False
2016-07-20,59,False
2016-07-21,59,False
2016-07-22,62,False
2016-07-23,62,False
2016-07-24,63,False
