date,Sirius,isPartial
2013-11-06,66,False
2013-11-07,60,False
2013-11-08,70,False
2013-11-09,75,False
2013-11-10,76,False
2013-11-11,67,False
2013-11-12,69,False
2013-11-13,71,False
2013-11-14,67,False
2013-11-15,71,False
2013-11-16,81,False
2013-11-17,89,False
2013-11-18,64,False
2013-11-19,67,False
2013-11-20,74,False
2013-11-21,77,False
2013-11-22,79,False
2013-11-23,78,False
2013-11-24,88,False
2013-11-25,75,False
2013-11-26,72,False
2013-11-27,84,False
2013-11-28,76,False
2013-11-29,81,False
2013-11-30,99,False
2013-12-01,97,False
2013-12-02,78,False
2013-12-03,83,False
2013-12-04,77,False
2013-12-05,71,False
2013-12-06,78,False
2013-12-07,92,False
2013-12-08,94,False
2013-12-09,73,False
2013-12-10,75,False
2013-12-11,72,False
2013-12-12,69,False
2013-12-13,72,False
2013-12-14,81,False
2013-12-15,79,False
2013-12-16,80,False
2013-12-17,73,False
2013-12-18,74,False
2013-12-19,71,False
2013-12-20,85,False
2013-12-21,90,False
2013-12-22,100,False
2013-12-23,78,False
2013-12-24,89,False
2013-12-25,71,False
2013-12-26,70,False
2013-12-27,70,False
2013-12-28,77,False
2013-12-29,88,False
2013-12-30,74,False
2013-12-31,77,False
2014-01-01,74,False
2014-01-02,68,False
2014-01-03,71,False
2014-01-04,73,False
2014-01-05,69,False
2014-01-06,81,False
2014-01-07,77,False
2014-01-08,75,False
2014-01-09,81,False
2014-01-10,75,False
2014-01-11,68,False
2014-01-12,75,False
2014-01-13,63,False
2014-01-14,67,False
2014-01-15,66,False
2014-01-16,67,False
2014-01-17,64,False
2014-01-18,65,False
2014-01-19,70,False
2014-01-20,63,False
2014-01-21,63,False
2014-01-22,61,False
2014-01-23,70,False
2014-01-24,66,False
2014-01-25,66,False
2014-01-26,62,False
2014-01-27,58,False
2014-01-28,68,False
2014-01-29,63,False
2014-01-30,61,False
2014-01-31,78,False
2014-02-01,79,False
2014-02-02,67,False
2014-02-03,66,False
2014-02-04,70,False
2014-02-05,63,False
2014-02-06,58,False
2014-02-07,71,False
2014-02-08,62,False
2014-02-09,63,False
2014-02-10,63,False
2014-02-11,70,False
2014-02-12,61,False
2014-02-13,62,False
2014-02-14,72,False
2014-02-15,68,False
2014-02-16,59,False
2014-02-17,68,False
2014-02-18,64,False
2014-02-19,65,False
2014-02-20,68,False
2014-02-21,70,False
2014-02-22,64,False
2014-02-23,67,False
2014-02-24,63,False
2014-02-25,65,False
2014-02-26,64,False
2014-02-27,64,False
2014-02-28,63,False
2014-03-01,69,False
2014-03-02,58,False
2014-03-03,66,False
2014-03-04,63,False
2014-03-05,65,False
2014-03-06,65,False
2014-03-07,64,False
2014-03-08,62,False
2014-03-09,64,False
2014-03-10,59,False
2014-03-11,59,False
2014-03-12,66,False
2014-03-13,56,False
2014-03-14,66,False
2014-03-15,67,False
2014-03-16,74,False
2014-03-17,62,False
2014-03-18,63,False
2014-03-19,59,False
2014-03-20,62,False
2014-03-21,64,False
2014-03-22,65,False
2014-03-23,72,False
2014-03-24,62,False
2014-03-25,62,False
2014-03-26,61,False
2014-03-27,61,False
2014-03-28,69,False
2014-03-29,69,False
2014-03-30,64,False
2014-03-31,71,False
2014-04-01,65,False
2014-04-02,62,False
2014-04-03,57,False
2014-04-04,60,False
2014-04-05,60,False
2014-04-06,61,False
2014-04-07,60,False
2014-04-08,60,False
2014-04-09,61,False
2014-04-10,60,False
2014-04-11,58,False
2014-04-12,63,False
2014-04-13,60,False
2014-04-14,57,False
2014-04-15,66,False
2014-04-16,60,False
2014-04-17,65,False
2014-04-18,65,False
2014-04-19,60,False
2014-04-20,60,False
2014-04-21,63,False
2014-04-22,60,False
2014-04-23,57,False
2014-04-24,60,False
2014-04-25,61,False
2014-04-26,61,False
2014-04-27,59,False
2014-04-28,64,False
2014-04-29,62,False
2014-04-30,60,False
2014-05-01,79,False
2014-05-02,72,False
2014-05-03,65,False
2014-05-04,65,False
2014-05-05,60,False
2014-05-06,59,False
2014-05-07,59,False
2014-05-08,60,False
2014-05-09,59,False
2014-05-10,56,False
2014-05-11,59,False
2014-05-12,59,False
2014-05-13,57,False
2014-05-14,58,False
2014-05-15,62,False
2014-05-16,59,False
2014-05-17,62,False
2014-05-18,52,False
2014-05-19,58,False
2014-05-20,63,False
2014-05-21,61,False
2014-05-22,64,False
2014-05-23,67,False
2014-05-24,64,False
2014-05-25,65,False
2014-05-26,52,False
2014-05-27,60,False
2014-05-28,62,False
2014-05-29,63,False
2014-05-30,58,False
2014-05-31,57,False
2014-06-01,56,False
2014-06-02,69,False
2014-06-03,63,False
2014-06-04,60,False
2014-06-05,64,False
2014-06-06,62,False
2014-06-07,70,False
2014-06-08,56,False
2014-06-09,60,False
2014-06-10,62,False
2014-06-11,53,False
2014-06-12,63,False
2014-06-13,57,False
2014-06-14,72,False
2014-06-15,57,False
2014-06-16,62,False
2014-06-17,58,False
2014-06-18,56,False
2014-06-19,56,False
2014-06-20,60,False
2014-06-21,60,False
2014-06-22,62,False
2014-06-23,60,False
2014-06-24,62,False
2014-06-25,64,False
2014-06-26,67,False
2014-06-27,61,False
2014-06-28,58,False
2014-06-29,64,False
2014-06-30,60,False
2014-07-01,72,False
2014-07-02,61,False
2014-07-03,61,False
2014-07-04,60,False
2014-07-05,60,False
2014-07-06,56,False
2014-07-07,61,False
2014-07-08,63,False
2014-07-09,65,False
2014-07-10,60,False
2014-07-11,64,False
2014-07-12,66,False
2014-07-13,70,False
2014-07-14,68,False
2014-07-15,64,False
2014-07-16,64,False
2014-07-17,83,False
2014-07-18,76,False
2014-07-19,75,False
2014-07-20,62,False
2014-07-21,68,False
2014-07-22,68,False
2014-07-23,70,False
2014-07-24,64,False
