date,Sirius,isPartial
2017-05-29,62,False
2017-05-30,69,False
2017-05-31,74,False
2017-06-01,74,False
2017-06-02,96,False
2017-06-03,64,False
2017-06-04,72,False
2017-06-05,69,False
2017-06-06,68,False
2017-06-07,65,False
2017-06-08,67,False
2017-06-09,66,False
2017-06-10,64,False
2017-06-11,56,False
2017-06-12,61,False
2017-06-13,58,False
2017-06-14,55,False
2017-06-15,62,False
2017-06-16,66,False
2017-06-17,57,False
2017-06-18,58,False
2017-06-19,62,False
2017-06-20,60,False
2017-06-21,64,False
2017-06-22,68,False
2017-06-23,69,False
2017-06-24,64,False
2017-06-25,59,False
2017-06-26,63,False
2017-06-27,65,False
2017-06-28,65,False
2017-06-29,69,False
2017-06-30,70,False
2017-07-01,71,False
2017-07-02,55,False
2017-07-03,64,False
2017-07-04,62,False
2017-07-05,63,False
2017-07-06,66,False
2017-07-07,66,False
2017-07-08,66,False
2017-07-09,63,False
2017-07-10,59,False
2017-07-11,66,False
2017-07-12,61,False
2017-07-13,64,False
2017-07-14,66,False
2017-07-15,74,False
2017-07-16,63,False
2017-07-17,62,False
2017-07-18,65,False
2017-07-19,60,False
2017-07-20,66,False
2017-07-21,76,False
2017-07-22,74,False
2017-07-23,66,False
2017-07-24,61,False
2017-07-25,64,False
2017-07-26,66,False
2017-07-27,68,False
2017-07-28,65,False
2017-07-29,63,False
2017-07-30,66,False
2017-07-31,66,False
2017-08-01,63,False
2017-08-02,65,False
2017-08-03,61,False
2017-08-04,62,False
2017-08-05,57,False
2017-08-06,63,False
2017-08-07,59,False
2017-08-08,58,False
2017-08-09,58,False
2017-08-10,59,False
2017-08-11,63,False
2017-08-12,62,False
2017-08-13,58,False
2017-08-14,58,False
2017-08-15,57,False
2017-08-16,57,False
2017-08-17,65,False
2017-08-18,62,False
2017-08-19,56,False
2017-08-20,64,False
2017-08-21,58,False
2017-08-22,58,False
2017-08-23,57,False
2017-08-24,63,False
2017-08-25,66,False
2017-08-26,63,False
2017-08-27,63,False
2017-08-28,52,False
2017-08-29,54,False
2017-08-30,58,False
2017-08-31,60,False
2017-09-01,67,False
2017-09-02,78,False
2017-09-03,74,False
2017-09-04,64,False
2017-09-05,63,False
2017-09-06,66,False
2017-09-07,68,False
2017-09-08,70,False
2017-09-09,72,False
2017-09-10,84,False
2017-09-11,60,False
2017-09-12,58,False
2017-09-13,57,False
2017-09-14,56,False
2017-09-15,60,False
2017-09-16,73,False
2017-09-17,82,False
2017-09-18,54,False
2017-09-19,56,False
2017-09-20,58,False
2017-09-21,60,False
2017-09-22,57,False
2017-09-23,69,False
2017-09-24,81,False
2017-09-25,61,False
2017-09-26,58,False
2017-09-27,52,False
2017-09-28,53,False
2017-09-29,62,False
2017-09-30,66,False
2017-10-01,75,False
2017-10-02,63,False
2017-10-03,61,False
2017-10-04,55,False
2017-10-05,56,False
2017-10-06,66,False
2017-10-07,67,False
2017-10-08,73,False
2017-10-09,60,False
2017-10-10,54,False
2017-10-11,57,False
2017-10-12,56,False
2017-10-13,56,False
2017-10-14,70,False
2017-10-15,79,False
2017-10-16,63,False
2017-10-17,59,False
2017-10-18,60,False
2017-10-19,59,False
2017-10-20,60,False
2017-10-21,68,False
2017-10-22,71,False
2017-10-23,57,False
2017-10-24,58,False
2017-10-25,60,False
2017-10-26,62,False
2017-10-27,64,False
2017-10-28,73,False
2017-10-29,75,False
2017-10-30,61,False
2017-10-31,69,False
2017-11-01,78,False
2017-11-02,68,False
2017-11-03,71,False
2017-11-04,74,False
2017-11-05,71,False
2017-11-06,61,False
2017-11-07,59,False
2017-11-08,56,False
2017-11-09,61,False
2017-11-10,67,False
2017-11-11,69,False
2017-11-12,75,False
2017-11-13,62,False
2017-11-14,61,False
2017-11-15,66,False
2017-11-16,68,False
2017-11-17,71,False
2017-11-18,79,False
2017-11-19,78,False
2017-11-20,70,False
2017-11-21,68,False
2017-11-22,74,False
2017-11-23,76,False
2017-11-24,78,False
2017-11-25,100,False
2017-11-26,93,False
2017-11-27,72,False
2017-11-28,76,False
2017-11-29,76,False
2017-11-30,75,False
2017-12-01,83,False
2017-12-02,84,False
2017-12-03,86,False
2017-12-04,72,False
2017-12-05,74,False
2017-12-06,71,False
2017-12-07,71,False
2017-12-08,74,False
2017-12-09,79,False
2017-12-10,82,False
2017-12-11,68,False
2017-12-12,67,False
2017-12-13,66,False
2017-12-14,65,False
2017-12-15,71,False
2017-12-16,72,False
2017-12-17,80,False
2017-12-18,71,False
2017-12-19,65,False
2017-12-20,66,False
2017-12-21,69,False
2017-12-22,77,False
2017-12-23,73,False
2017-12-24,78,False
2017-12-25,65,False
2017-12-26,58,False
2017-12-27,63,False
2017-12-28,67,False
2017-12-29,67,False
2017-12-30,66,False
2017-12-31,81,False
2018-01-01,73,False
2018-01-02,70,False
2018-01-03,66,False
2018-01-04,65,False
2018-01-05,64,False
2018-01-06,56,False
2018-01-07,61,False
2018-01-08,65,False
2018-01-09,62,False
2018-01-10,62,False
2018-01-11,56,False
2018-01-12,60,False
2018-01-13,62,False
2018-01-14,67,False
2018-01-15,55,False
2018-01-16,57,False
2018-01-17,59,False
2018-01-18,60,False
2018-01-19,60,False
2018-01-20,54,False
2018-01-21,66,False
2018-01-22,58,False
2018-01-23,56,False
2018-01-24,57,False
2018-01-25,58,False
2018-01-26,61,False
2018-01-27,57,False
2018-01-28,55,False
2018-01-29,56,False
2018-01-30,63,False
2018-01-31,60,False
2018-02-01,61,False
2018-02-02,63,False
2018-02-03,59,False
2018-02-04,57,False
2018-02-05,61,False
2018-02-06,55,False
2018-02-07,58,False
2018-02-08,58,False
2018-02-09,57,False
2018-02-10,55,False
2018-02-11,52,False
2018-02-12,56,False
2018-02-13,57,False
