date,NVIDIA,isPartial
2016-09-11,72,False
2016-09-12,65,False
2016-09-13,63,False
2016-09-14,67,False
2016-09-15,70,False
2016-09-16,66,False
2016-09-17,66,False
2016-09-18,66,False
2016-09-19,56,False
2016-09-20,57,False
2016-09-21,63,False
2016-09-22,67,False
2016-09-23,62,False
2016-09-24,71,False
2016-09-25,71,False
2016-09-26,62,False
2016-09-27,60,False
2016-09-28,64,False
2016-09-29,64,False
2016-09-30,64,False
2016-10-01,68,False
2016-10-02,65,False
2016-10-03,62,False
2016-10-04,62,False
2016-10-05,60,False
2016-10-06,72,False
2016-10-07,78,False
2016-10-08,83,False
2016-10-09,73,False
2016-10-10,67,False
2016-10-11,67,False
2016-10-12,67,False
2016-10-13,68,False
2016-10-14,68,False
2016-10-15,71,False
2016-10-16,68,False
2016-10-17,60,False
2016-10-18,67,False
2016-10-19,64,False
2016-10-20,74,False
2016-10-21,94,False
2016-10-22,91,False
2016-10-23,82,False
2016-10-24,74,False
2016-10-25,76,False
2016-10-26,75,False
2016-10-27,76,False
2016-10-28,80,False
2016-10-29,86,False
2016-10-30,82,False
2016-10-31,70,False
2016-11-01,71,False
2016-11-02,71,False
2016-11-03,65,False
2016-11-04,68,False
2016-11-05,73,False
2016-11-06,69,False
2016-11-07,62,False
2016-11-08,63,False
2016-11-09,53,False
2016-11-10,64,False
2016-11-11,75,False
2016-11-12,74,False
2016-11-13,73,False
2016-11-14,67,False
2016-11-15,71,False
2016-11-16,77,False
2016-11-17,69,False
2016-11-18,74,False
2016-11-19,82,False
2016-11-20,77,False
2016-11-21,67,False
2016-11-22,69,False
2016-11-23,67,False
2016-11-24,72,False
2016-11-25,83,False
2016-11-26,81,False
2016-11-27,77,False
2016-11-28,79,False
2016-11-29,75,False
2016-11-30,67,False
2016-12-01,67,False
2016-12-02,69,False
2016-12-03,69,False
2016-12-04,69,False
2016-12-05,68,False
2016-12-06,69,False
2016-12-07,62,False
2016-12-08,64,False
2016-12-09,65,False
2016-12-10,65,False
2016-12-11,67,False
2016-12-12,62,False
2016-12-13,64,False
2016-12-14,67,False
2016-12-15,75,False
2016-12-16,72,False
2016-12-17,76,False
