date,NVIDIA,isPartial
2017-01-19,84,False
2017-01-20,85,False
2017-01-21,83,False
2017-01-22,86,False
2017-01-23,80,False
2017-01-24,86,False
2017-01-25,97,False
2017-01-26,88,False
2017-01-27,93,False
2017-01-28,89,False
2017-01-29,88,False
2017-01-30,84,False
2017-01-31,87,False
2017-02-01,81,False
2017-02-02,82,False
2017-02-03,83,False
2017-02-04,92,False
2017-02-05,85,False
2017-02-06,81,False
2017-02-07,80,False
2017-02-08,86,False
2017-02-09,92,False
2017-02-10,98,False
2017-02-11,89,False
2017-02-12,86,False
2017-02-13,80,False
2017-02-14,84,False
2017-02-15,96,False
2017-02-16,82,False
2017-02-17,85,False
2017-02-18,91,False
2017-02-19,86,False
2017-02-20,77,False
2017-02-21,77,False
2017-02-22,81,False
2017-02-23,84,False
2017-02-24,88,False
2017-02-25,88,False
2017-02-26,86,False
2017-02-27,85,False
2017-02-28,82,False
2017-03-01,96,False
2017-03-02,95,False
2017-03-03,87,False
2017-03-04,88,False
2017-03-05,88,False
2017-03-06,83,False
2017-03-07,82,False
2017-03-08,81,False
2017-03-09,91,False
2017-03-10,99,False
2017-03-11,96,False
2017-03-12,84,False
2017-03-13,84,False
2017-03-14,80,False
2017-03-15,84,False
2017-03-16,84,False
2017-03-17,86,False
2017-03-18,88,False
2017-03-19,81,False
2017-03-20,86,False
2017-03-21,87,False
2017-03-22,82,False
2017-03-23,81,False
2017-03-24,75,False
2017-03-25,85,False
2017-03-26,79,False
2017-03-27,71,False
2017-03-28,70,False
2017-03-29,74,False
2017-03-30,74,False
2017-03-31,74,False
2017-04-01,82,False
2017-04-02,82,False
2017-04-03,68,False
2017-04-04,72,False
2017-04-05,76,False
2017-04-06,87,False
2017-04-07,100,False
2017-04-08,82,False
2017-04-09,76,False
2017-04-10,73,False
2017-04-11,78,False
2017-04-12,81,False
2017-04-13,78,False
2017-04-14,83,False
2017-04-15,79,False
2017-04-16,72,False
2017-04-17,79,False
2017-04-18,72,False
2017-04-19,76,False
2017-04-20,72,False
2017-04-21,75,False
2017-04-22,80,False
2017-04-23,73,False
2017-04-24,69,False
2017-04-25,76,False
2017-04-26,81,False
2017-04-27,77,False
2017-04-28,77,False
2017-04-29,77,False
2017-04-30,77,False
2017-05-01,79,False
2017-05-02,71,False
2017-05-03,72,False
2017-05-04,78,False
2017-05-05,82,False
2017-05-06,80,False
2017-05-07,78,False
2017-05-08,75,False
2017-05-09,84,False
2017-05-10,93,False
2017-05-11,94,False
2017-05-12,82,False
2017-05-13,80,False
2017-05-14,79,False
2017-05-15,69,False
2017-05-16,73,False
2017-05-17,69,False
2017-05-18,67,False
2017-05-19,70,False
2017-05-20,69,False
2017-05-21,67,False
2017-05-22,78,False
2017-05-23,73,False
2017-05-24,73,False
2017-05-25,72,False
2017-05-26,74,False
2017-05-27,71,False
2017-05-28,68,False
2017-05-29,68,False
2017-05-30,74,False
2017-05-31,76,False
2017-06-01,77,False
2017-06-02,74,False
2017-06-03,73,False
2017-06-04,66,False
2017-06-05,64,False
2017-06-06,74,False
2017-06-07,68,False
2017-06-08,74,False
2017-06-09,89,False
2017-06-10,82,False
2017-06-11,74,False
2017-06-12,82,False
2017-06-13,86,False
2017-06-14,83,False
2017-06-15,80,False
2017-06-16,81,False
2017-06-17,78,False
2017-06-18,77,False
2017-06-19,79,False
2017-06-20,76,False
2017-06-21,82,False
2017-06-22,80,False
2017-06-23,86,False
2017-06-24,76,False
2017-06-25,78,False
2017-06-26,84,False
2017-06-27,78,False
2017-06-28,82,False
2017-06-29,83,False
2017-06-30,77,False
2017-07-01,83,False
2017-07-02,70,False
2017-07-03,77,False
2017-07-04,72,False
2017-07-05,77,False
2017-07-06,78,False
2017-07-07,78,False
2017-07-08,75,False
2017-07-09,73,False
2017-07-10,76,False
2017-07-11,84,False
2017-07-12,82,False
2017-07-13,75,False
2017-07-14,77,False
2017-07-15,71,False
2017-07-16,74,False
2017-07-17,76,False
2017-07-18,79,False
2017-07-19,71,False
2017-07-20,72,False
2017-07-21,72,False
2017-07-22,70,False
2017-07-23,68,False
2017-07-24,71,False
2017-07-25,79,False
2017-07-26,78,False
2017-07-27,75,False
2017-07-28,72,False
2017-07-29,76,False
2017-07-30,74,False
2017-07-31,72,False
2017-08-01,79,False
2017-08-02,77,False
2017-08-03,73,False
2017-08-04,73,False
2017-08-05,72,False
2017-08-06,70,False
2017-08-07,73,False
2017-08-08,76,False
2017-08-09,77,False
2017-08-10,87,False
2017-08-11,84,False
2017-08-12,71,False
2017-08-13,73,False
2017-08-14,81,False
2017-08-15,79,False
2017-08-16,70,False
2017-08-17,75,False
2017-08-18,71,False
2017-08-19,71,False
2017-08-20,72,False
2017-08-21,75,False
2017-08-22,73,False
2017-08-23,74,False
2017-08-24,77,False
2017-08-25,81,False
2017-08-26,81,False
2017-08-27,71,False
2017-08-28,74,False
2017-08-29,74,False
2017-08-30,77,False
2017-08-31,75,False
2017-09-01,77,False
2017-09-02,77,False
2017-09-03,79,False
2017-09-04,71,False
2017-09-05,77,False
2017-09-06,76,False
2017-09-07,75,False
2017-09-08,71,False
2017-09-09,76,False
2017-09-10,69,False
2017-09-11,67,False
2017-09-12,71,False
2017-09-13,69,False
2017-09-14,74,False
2017-09-15,77,False
2017-09-16,73,False
2017-09-17,71,False
2017-09-18,77,False
2017-09-19,76,False
2017-09-20,75,False
2017-09-21,84,False
2017-09-22,85,False
2017-09-23,72,False
2017-09-24,76,False
2017-09-25,73,False
2017-09-26,73,False
2017-09-27,74,False
2017-09-28,74,False
2017-09-29,82,False
2017-09-30,80,False
2017-10-01,77,False
2017-10-02,71,False
2017-10-03,73,False
2017-10-04,70,False
2017-10-05,71,False
2017-10-06,76,False
