date,NVIDIA,isPartial
2018-02-13,84,False
2018-02-14,82,False
2018-02-15,81,False
2018-02-16,80,False
2018-02-17,81,False
2018-02-18,77,False
2018-02-19,74,False
2018-02-20,77,False
2018-02-21,78,False
2018-02-22,78,False
2018-02-23,74,False
2018-02-24,78,False
2018-02-25,73,False
2018-02-26,76,False
2018-02-27,82,False
2018-02-28,79,False
2018-03-01,75,False
2018-03-02,76,False
2018-03-03,77,False
2018-03-04,72,False
2018-03-05,74,False
2018-03-06,71,False
2018-03-07,78,False
2018-03-08,76,False
2018-03-09,78,False
2018-03-10,77,False
2018-03-11,70,False
2018-03-12,73,False
2018-03-13,75,False
2018-03-14,71,False
2018-03-15,72,False
2018-03-16,77,False
2018-03-17,75,False
2018-03-18,66,False
2018-03-19,72,False
2018-03-20,80,False
2018-03-21,79,False
2018-03-22,76,False
2018-03-23,80,False
2018-03-24,79,False
2018-03-25,77,False
2018-03-26,82,False
2018-03-27,100,False
2018-03-28,98,False
2018-03-29,91,False
2018-03-30,85,False
2018-03-31,79,False
2018-04-01,77,False
2018-04-02,77,False
2018-04-03,76,False
2018-04-04,71,False
2018-04-05,72,False
2018-04-06,68,False
2018-04-07,65,False
2018-04-08,63,False
2018-04-09,66,False
2018-04-10,65,False
2018-04-11,68,False
2018-04-12,67,False
2018-04-13,67,False
2018-04-14,63,False
2018-04-15,63,False
2018-04-16,63,False
2018-04-17,69,False
2018-04-18,68,False
2018-04-19,67,False
2018-04-20,62,False
2018-04-21,61,False
2018-04-22,56,False
2018-04-23,58,False
2018-04-24,61,False
2018-04-25,70,False
2018-04-26,72,False
2018-04-27,67,False
2018-04-28,65,False
2018-04-29,59,False
2018-04-30,64,False
2018-05-01,68,False
2018-05-02,64,False
2018-05-03,65,False
2018-05-04,65,False
2018-05-05,71,False
2018-05-06,61,False
2018-05-07,65,False
2018-05-08,69,False
2018-05-09,71,False
2018-05-10,90,False
2018-05-11,85,False
2018-05-12,70,False
2018-05-13,63,False
2018-05-14,67,False
2018-05-15,69,False
2018-05-16,62,False
2018-05-17,65,False
2018-05-18,66,False
2018-05-19,62,False
2018-05-20,63,False
2018-05-21,66,False
2018-05-22,64,False
2018-05-23,66,False
2018-05-24,74,False
2018-05-25,75,False
2018-05-26,66,False
2018-05-27,62,False
2018-05-28,61,False
2018-05-29,63,False
2018-05-30,70,False
2018-05-31,69,False
2018-06-01,66,False
2018-06-02,67,False
2018-06-03,66,False
2018-06-04,65,False
2018-06-05,73,False
2018-06-06,69,False
2018-06-07,69,False
2018-06-08,69,False
2018-06-09,67,False
2018-06-10,66,False
2018-06-11,68,False
2018-06-12,74,False
2018-06-13,66,False
2018-06-14,67,False
2018-06-15,66,False
2018-06-16,63,False
2018-06-17,59,False
2018-06-18,63,False
2018-06-19,62,False
2018-06-20,66,False
2018-06-21,65,False
2018-06-22,69,False
2018-06-23,68,False
2018-06-24,64,False
2018-06-25,64,False
2018-06-26,73,False
2018-06-27,73,False
2018-06-28,71,False
2018-06-29,71,False
